model,year,init_month,forecasted_month,rain,tmean,lat,lon
PNU,1999,10,11,0.002558995246887207,20.255761718750023,-32.5,-60.0
PNU,1999,10,11,0.0024599223136901856,20.246636962890648,-32.5,-57.5
PNU,1999,10,11,0.0024599225521087648,20.245935058593773,-32.5,-55.0
PNU,1999,10,11,0.0008191809654235839,15.281488037109398,-30.0,-67.5
PNU,1999,10,11,0.006625254154205323,18.310113525390648,-30.0,-65.0
PNU,1999,10,11,0.003452373743057251,20.387811279296898,-30.0,-62.5
PNU,1999,10,11,0.003466378688812256,20.516473388671898,-30.0,-60.0
PNU,1999,10,11,0.002908520460128784,20.455712890625023,-30.0,-57.5
PNU,1999,10,11,0.0029085202217102053,20.455468750000023,-30.0,-55.0
PNU,2000,10,10,0.0018176107406616211,7.173394775390648,-45.0,-67.5
PNU,2000,10,10,0.0012108863592147827,7.778039550781273,-45.0,-65.0
PNU,2000,10,10,0.001041967511177063,7.924920654296898,-45.0,-62.5
PNU,2000,10,10,0.0011782914400100708,6.892388916015648,-45.0,-60.0
PNU,2000,10,10,0.0014918003082275391,5.994348144531273,-45.0,-57.5
PNU,2000,10,10,0.0014918413162231445,5.971490478515648,-45.0,-55.0
PNU,2000,10,10,0.0019129480123519897,7.762475585937523,-42.5,-67.5
PNU,2000,10,10,0.001684645414352417,10.394769287109398,-42.5,-65.0
PNU,2000,10,10,0.0011108869314193726,9.526635742187523,-42.5,-62.5
PNU,2000,10,10,0.0010861036777496337,8.409875488281273,-42.5,-60.0
PNU,2000,10,10,0.001396030068397522,7.492974853515648,-42.5,-57.5
PNU,2000,10,10,0.0013960530757904052,7.475732421875023,-42.5,-55.0
PNU,2000,10,10,0.0014996269941329955,8.550439453125023,-40.0,-67.5
PNU,2000,10,10,0.0016451715230941773,11.705865478515648,-40.0,-65.0
PNU,2000,10,10,0.0011629482507705688,11.258905029296898,-40.0,-62.5
PNU,2000,10,10,0.0011097309589385986,10.542901611328148,-40.0,-60.0
PNU,2000,10,10,0.00136597740650177,9.514855957031273,-40.0,-57.5
PNU,2000,10,10,0.0013659875392913819,9.508386230468773,-40.0,-55.0
PNU,2000,10,10,0.0011513434648513794,9.401177978515648,-37.5,-67.5
PNU,2000,10,10,0.0015024142265319825,12.839257812500023,-37.5,-65.0
PNU,2000,10,10,0.0013691163063049316,14.785760498046898,-37.5,-62.5
PNU,2000,10,10,0.001470198631286621,15.011102294921898,-37.5,-60.0
PNU,2000,10,10,0.0014312691688537597,12.280419921875023,-37.5,-57.5
PNU,2000,10,10,0.0014312720298767089,12.270104980468773,-37.5,-55.0
PNU,2000,10,10,0.0009909975528717041,10.403009033203148,-35.0,-67.5
PNU,2000,10,10,0.0021046435832977294,13.368371582031273,-35.0,-65.0
PNU,2000,10,10,0.001728169083595276,15.657403564453148,-35.0,-62.5
PNU,2000,10,10,0.0015573890209197997,16.191522216796898,-35.0,-60.0
PNU,2000,10,10,0.0019011980295181275,16.354180908203148,-35.0,-57.5
PNU,2000,10,10,0.0019011987447738648,16.348992919921898,-35.0,-55.0
PNU,2000,10,10,0.0006628609895706176,12.097558593750023,-32.5,-67.5
PNU,2000,10,10,0.0026806521415710448,14.799310302734398,-32.5,-65.0
PNU,2000,10,10,0.0022485709190368654,16.348199462890648,-32.5,-62.5
PNU,2000,10,10,0.0016338329315185548,17.156488037109398,-32.5,-60.0
PNU,2000,10,10,0.0017060794830322265,17.299951171875023,-32.5,-57.5
PNU,2000,10,10,0.001706080436706543,17.299981689453148,-32.5,-55.0
PNU,2000,10,10,0.00036063578724861145,12.402581787109398,-30.0,-67.5
PNU,2000,10,10,0.003633903741836548,15.358209228515648,-30.0,-65.0
PNU,2000,10,10,0.002824212312698364,17.546472167968773,-30.0,-62.5
PNU,2000,10,10,0.0021587026119232176,17.568078613281273,-30.0,-60.0
PNU,2000,10,10,0.0019432089328765868,17.821740722656273,-30.0,-57.5
PNU,2000,10,10,0.0019432094097137451,17.822412109375023,-30.0,-55.0
PNU,2000,10,11,0.0020555205345153807,10.035638427734398,-45.0,-67.5
PNU,2000,10,11,0.00132206392288208,9.964562988281273,-45.0,-65.0
PNU,2000,10,11,0.0010752733945846558,10.243554687500023,-45.0,-62.5
PNU,2000,10,11,0.0010584156513214111,9.226068115234398,-45.0,-60.0
PNU,2000,10,11,0.0012180674076080322,8.105371093750023,-45.0,-57.5
PNU,2000,10,11,0.0012180982828140258,8.080438232421898,-45.0,-55.0
PNU,2000,10,11,0.0017273391485214233,11.141168212890648,-42.5,-67.5
PNU,2000,10,11,0.0015410574674606322,14.005578613281273,-42.5,-65.0
PNU,2000,10,11,0.0009719198942184449,11.960229492187523,-42.5,-62.5
PNU,2000,10,11,0.0009592722058296203,11.026910400390648,-42.5,-60.0
PNU,2000,10,11,0.001106363296508789,9.990472412109398,-42.5,-57.5
PNU,2000,10,11,0.0011063779592514038,9.972589111328148,-42.5,-55.0
PNU,2000,10,11,0.0011610050201416016,12.383325195312523,-40.0,-67.5
PNU,2000,10,11,0.0013673381805419922,15.790704345703148,-40.0,-65.0
PNU,2000,10,11,0.0010980345010757446,14.419671630859398,-40.0,-62.5
PNU,2000,10,11,0.0010461857318878173,13.510705566406273,-40.0,-60.0
PNU,2000,10,11,0.0010057073831558228,12.480737304687523,-40.0,-57.5
PNU,2000,10,11,0.0010057103633880615,12.469964599609398,-40.0,-55.0
PNU,2000,10,11,0.0010179251432418824,13.392480468750023,-37.5,-67.5
PNU,2000,10,11,0.0017422239780426026,16.973687744140648,-37.5,-65.0
PNU,2000,10,11,0.0018699798583984375,18.787591552734398,-37.5,-62.5
PNU,2000,10,11,0.001936849594116211,18.893457031250023,-37.5,-60.0
PNU,2000,10,11,0.001113633394241333,15.088220214843773,-37.5,-57.5
PNU,2000,10,11,0.001113629698753357,15.070886230468773,-37.5,-55.0
PNU,2000,10,11,0.0010083668231964111,14.073388671875023,-35.0,-67.5
PNU,2000,10,11,0.0030750885009765624,16.985711669921898,-35.0,-65.0
PNU,2000,10,11,0.002532365322113037,19.348565673828148,-35.0,-62.5
PNU,2000,10,11,0.0025453627109527587,19.846368408203148,-35.0,-60.0
PNU,2000,10,11,0.0027324342727661132,20.024835205078148,-35.0,-57.5
PNU,2000,10,11,0.002732430934906006,20.017175292968773,-35.0,-55.0
PNU,2000,10,11,0.0009275832176208496,15.000970458984398,-32.5,-67.5
PNU,2000,10,11,0.0043403892517089844,17.838220214843773,-32.5,-65.0
PNU,2000,10,11,0.003223360300064087,19.439263916015648,-32.5,-62.5
PNU,2000,10,11,0.002843520402908325,20.273339843750023,-32.5,-60.0
PNU,2000,10,11,0.0028624587059021,20.351403808593773,-32.5,-57.5
PNU,2000,10,11,0.002862459897994995,20.351129150390648,-32.5,-55.0
PNU,2000,10,11,0.0010017346143722534,14.674371337890648,-30.0,-67.5
PNU,2000,10,11,0.0062745633125305175,17.963983154296898,-30.0,-65.0
PNU,2000,10,11,0.003721838474273682,20.266809082031273,-30.0,-62.5
PNU,2000,10,11,0.00361867094039917,20.497552490234398,-30.0,-60.0
PNU,2000,10,11,0.003607110261917114,20.395684814453148,-30.0,-57.5
PNU,2000,10,11,0.0036071107387542723,20.395288085937523,-30.0,-55.0
PNU,2001,10,10,0.0021354918479919434,6.951715087890648,-45.0,-67.5
PNU,2001,10,10,0.0013854430913925171,7.565637207031273,-45.0,-65.0
PNU,2001,10,10,0.001176276922225952,7.675317382812523,-45.0,-62.5
PNU,2001,10,10,0.0013538318872451782,6.683312988281273,-45.0,-60.0
PNU,2001,10,10,0.001758240580558777,5.645471191406273,-45.0,-57.5
PNU,2001,10,10,0.0017582958936691285,5.621820068359398,-45.0,-55.0
PNU,2001,10,10,0.0021175284385681154,7.470330810546898,-42.5,-67.5
PNU,2001,10,10,0.0019054315090179443,9.921319580078148,-42.5,-65.0
PNU,2001,10,10,0.0012936978340148926,9.251947021484398,-42.5,-62.5
PNU,2001,10,10,0.001279061198234558,8.262933349609398,-42.5,-60.0
PNU,2001,10,10,0.0017134325504302979,7.415093994140648,-42.5,-57.5
PNU,2001,10,10,0.0017134677171707154,7.400750732421898,-42.5,-55.0
PNU,2001,10,10,0.0018088309764862061,8.084222412109398,-40.0,-67.5
PNU,2001,10,10,0.0018524407148361205,11.087884521484398,-40.0,-65.0
PNU,2001,10,10,0.0012867921590805054,10.919885253906273,-40.0,-62.5
PNU,2001,10,10,0.0013228412866592408,10.291680908203148,-40.0,-60.0
PNU,2001,10,10,0.001737265944480896,9.619531250000023,-40.0,-57.5
PNU,2001,10,10,0.0017372851371765137,9.620690917968773,-40.0,-55.0
PNU,2001,10,10,0.0013667255640029906,9.059930419921898,-37.5,-67.5
PNU,2001,10,10,0.001718940258026123,12.412835693359398,-37.5,-65.0
PNU,2001,10,10,0.0016308858394622802,14.277886962890648,-37.5,-62.5
PNU,2001,10,10,0.001929444670677185,14.459893798828148,-37.5,-60.0
PNU,2001,10,10,0.0020858931541442873,12.343133544921898,-37.5,-57.5
PNU,2001,10,10,0.002085898160934448,12.337731933593773,-37.5,-55.0
PNU,2001,10,10,0.0010464377403259278,10.220941162109398,-35.0,-67.5
PNU,2001,10,10,0.0021644680500030517,13.188836669921898,-35.0,-65.0
PNU,2001,10,10,0.0018998439311981202,15.259973144531273,-35.0,-62.5
PNU,2001,10,10,0.001883918285369873,15.599572753906273,-35.0,-60.0
PNU,2001,10,10,0.002374828577041626,15.875817871093773,-35.0,-57.5
PNU,2001,10,10,0.0023748302459716797,15.874536132812523,-35.0,-55.0
PNU,2001,10,10,0.0006466255784034729,11.884454345703148,-32.5,-67.5
PNU,2001,10,10,0.0027850441932678223,14.600000000000023,-32.5,-65.0
PNU,2001,10,10,0.002413362503051758,15.860253906250023,-32.5,-62.5
PNU,2001,10,10,0.0018331972360610962,16.488824462890648,-32.5,-60.0
PNU,2001,10,10,0.002365863800048828,16.839929199218773,-32.5,-57.5
PNU,2001,10,10,0.002365865707397461,16.841699218750023,-32.5,-55.0
PNU,2001,10,10,0.0002963141202926636,12.411492919921898,-30.0,-67.5
PNU,2001,10,10,0.0037911014556884764,15.279687500000023,-30.0,-65.0
PNU,2001,10,10,0.003581500768661499,17.111352539062523,-30.0,-62.5
PNU,2001,10,10,0.0024352309703826905,17.230371093750023,-30.0,-60.0
PNU,2001,10,10,0.0026526782512664793,17.706048583984398,-30.0,-57.5
PNU,2001,10,10,0.0026526789665222168,17.707635498046898,-30.0,-55.0
PNU,2001,10,11,0.0018760544061660767,9.765100097656273,-45.0,-67.5
PNU,2001,10,11,0.0011406911611557006,9.721490478515648,-45.0,-65.0
PNU,2001,10,11,0.0009572351574897766,9.965844726562523,-45.0,-62.5
PNU,2001,10,11,0.0010163278579711913,8.888299560546898,-45.0,-60.0
PNU,2001,10,11,0.0012609997987747192,7.637719726562523,-45.0,-57.5
PNU,2001,10,11,0.0012610447406768799,7.611901855468773,-45.0,-55.0
PNU,2001,10,11,0.0018094966411590576,10.859521484375023,-42.5,-67.5
PNU,2001,10,11,0.0017228924036026,13.551599121093773,-42.5,-65.0
PNU,2001,10,11,0.0009709422588348389,11.751855468750023,-42.5,-62.5
PNU,2001,10,11,0.0010075104236602784,10.822198486328148,-42.5,-60.0
PNU,2001,10,11,0.001331470251083374,9.682794189453148,-42.5,-57.5
PNU,2001,10,11,0.0013314961194992065,9.664941406250023,-42.5,-55.0
PNU,2001,10,11,0.0014822237491607666,12.046990966796898,-40.0,-67.5
PNU,2001,10,11,0.0018794130086898803,15.237023925781273,-40.0,-65.0
PNU,2001,10,11,0.0011740984916687011,14.096063232421898,-40.0,-62.5
PNU,2001,10,11,0.001174034595489502,13.197045898437523,-40.0,-60.0
PNU,2001,10,11,0.0013682771921157838,12.200158691406273,-40.0,-57.5
PNU,2001,10,11,0.0013682875633239746,12.193139648437523,-40.0,-55.0
PNU,2001,10,11,0.001181304693222046,13.162591552734398,-37.5,-67.5
PNU,2001,10,11,0.0021364831924438475,16.440332031250023,-37.5,-65.0
PNU,2001,10,11,0.0020589747428894044,18.154229736328148,-37.5,-62.5
PNU,2001,10,11,0.0021885361671447755,18.167199707031273,-37.5,-60.0
PNU,2001,10,11,0.0016390047073364259,14.943292236328148,-37.5,-57.5
PNU,2001,10,11,0.0016390016078948974,14.929406738281273,-37.5,-55.0
PNU,2001,10,11,0.0012697911262512208,14.142938232421898,-35.0,-67.5
PNU,2001,10,11,0.0037369847297668455,16.915032958984398,-35.0,-65.0
PNU,2001,10,11,0.0026390581130981447,18.955865478515648,-35.0,-62.5
PNU,2001,10,11,0.002162353754043579,19.467034912109398,-35.0,-60.0
PNU,2001,10,11,0.0025778515338897704,19.595391845703148,-35.0,-57.5
PNU,2001,10,11,0.0025778496265411377,19.589288330078148,-35.0,-55.0
PNU,2001,10,11,0.0010826799869537353,15.410882568359398,-32.5,-67.5
PNU,2001,10,11,0.004824589729309082,18.109887695312523,-32.5,-65.0
PNU,2001,10,11,0.00303414249420166,19.396386718750023,-32.5,-62.5
PNU,2001,10,11,0.002505104064941406,20.144189453125023,-32.5,-60.0
PNU,2001,10,11,0.00260721230506897,20.122094726562523,-32.5,-57.5
PNU,2001,10,11,0.002607213258743286,20.121484375000023,-32.5,-55.0
PNU,2001,10,11,0.0006228799223899842,15.382104492187523,-30.0,-67.5
PNU,2001,10,11,0.006562488555908203,18.393487548828148,-30.0,-65.0
PNU,2001,10,11,0.003568241596221924,20.335748291015648,-30.0,-62.5
PNU,2001,10,11,0.003261709928512573,20.536553955078148,-30.0,-60.0
PNU,2001,10,11,0.0029215073585510255,20.484918212890648,-30.0,-57.5
PNU,2001,10,11,0.0029215075969696047,20.484460449218773,-30.0,-55.0
PNU,2002,10,10,0.0023973090648651122,6.678033447265648,-45.0,-67.5
PNU,2002,10,10,0.0014717978239059447,7.355676269531273,-45.0,-65.0
PNU,2002,10,10,0.0011542136669158935,7.486779785156273,-45.0,-62.5
PNU,2002,10,10,0.0012681337594985962,6.571008300781273,-45.0,-60.0
PNU,2002,10,10,0.001720107078552246,5.618524169921898,-45.0,-57.5
PNU,2002,10,10,0.0017201747894287109,5.595513916015648,-45.0,-55.0
PNU,2002,10,10,0.002479801177978516,7.338098144531273,-42.5,-67.5
PNU,2002,10,10,0.0023326563835144045,9.743280029296898,-42.5,-65.0
PNU,2002,10,10,0.0013586044311523437,9.066430664062523,-42.5,-62.5
PNU,2002,10,10,0.0012870718240737915,8.207238769531273,-42.5,-60.0
PNU,2002,10,10,0.0017276058197021485,7.255395507812523,-42.5,-57.5
PNU,2002,10,10,0.0017276438474655151,7.242669677734398,-42.5,-55.0
PNU,2002,10,10,0.00233453893661499,8.057244873046898,-40.0,-67.5
PNU,2002,10,10,0.002419846773147583,10.972589111328148,-40.0,-65.0
PNU,2002,10,10,0.0016167726516723633,11.081658935546898,-40.0,-62.5
PNU,2002,10,10,0.001600848913192749,10.370843505859398,-40.0,-60.0
PNU,2002,10,10,0.0021112046241760253,9.552728271484398,-40.0,-57.5
PNU,2002,10,10,0.0021112251281738283,9.552728271484398,-40.0,-55.0
PNU,2002,10,10,0.0018528786897659302,8.938714599609398,-37.5,-67.5
PNU,2002,10,10,0.0020975573062896728,12.302209472656273,-37.5,-65.0
PNU,2002,10,10,0.00202423357963562,14.233728027343773,-37.5,-62.5
PNU,2002,10,10,0.0021851420402526855,14.410363769531273,-37.5,-60.0
PNU,2002,10,10,0.002320746183395386,12.357415771484398,-37.5,-57.5
PNU,2002,10,10,0.00232075047492981,12.352441406250023,-37.5,-55.0
PNU,2002,10,10,0.0013887553215026856,9.901269531250023,-35.0,-67.5
PNU,2002,10,10,0.002322569131851196,13.155603027343773,-35.0,-65.0
PNU,2002,10,10,0.0022246510982513426,15.380212402343773,-35.0,-62.5
PNU,2002,10,10,0.0021018426418304443,15.704980468750023,-35.0,-60.0
PNU,2002,10,10,0.002694712400436401,16.015283203125023,-35.0,-57.5
PNU,2002,10,10,0.002694714546203613,16.013818359375023,-35.0,-55.0
PNU,2002,10,10,0.0008792752027511597,11.453912353515648,-32.5,-67.5
PNU,2002,10,10,0.0027071592807769774,14.627313232421898,-32.5,-65.0
PNU,2002,10,10,0.002653614044189453,16.150750732421898,-32.5,-62.5
PNU,2002,10,10,0.0019075648784637452,16.656304931640648,-32.5,-60.0
PNU,2002,10,10,0.0027196359634399413,16.878839111328148,-32.5,-57.5
PNU,2002,10,10,0.00271963906288147,16.880334472656273,-32.5,-55.0
PNU,2002,10,10,0.0004938693046569824,11.873590087890648,-30.0,-67.5
PNU,2002,10,10,0.0035569193363189696,15.282556152343773,-30.0,-65.0
PNU,2002,10,10,0.003788776159286499,17.411401367187523,-30.0,-62.5
PNU,2002,10,10,0.0022494165897369383,17.162438964843773,-30.0,-60.0
PNU,2002,10,10,0.0025773136615753174,17.538873291015648,-30.0,-57.5
PNU,2002,10,10,0.002577315092086792,17.540399169921898,-30.0,-55.0
PNU,2002,10,11,0.00302034592628479,9.093621826171898,-45.0,-67.5
PNU,2002,10,11,0.0018048523664474488,9.476708984375023,-45.0,-65.0
PNU,2002,10,11,0.0013693032264709473,9.741998291015648,-45.0,-62.5
PNU,2002,10,11,0.0013801088333129882,8.806939697265648,-45.0,-60.0
PNU,2002,10,11,0.0016914162635803223,7.642449951171898,-45.0,-57.5
PNU,2002,10,11,0.0016914654970169066,7.617395019531273,-45.0,-55.0
PNU,2002,10,11,0.002737323522567749,10.020593261718773,-42.5,-67.5
PNU,2002,10,11,0.0023440005779266355,12.794641113281273,-42.5,-65.0
PNU,2002,10,11,0.0014194847345352173,11.439630126953148,-42.5,-62.5
PNU,2002,10,11,0.001369312882423401,10.692864990234398,-42.5,-60.0
PNU,2002,10,11,0.001619643807411194,9.619165039062523,-42.5,-57.5
PNU,2002,10,11,0.0016196626424789429,9.602105712890648,-42.5,-55.0
PNU,2002,10,11,0.0019373173713684083,11.153405761718773,-40.0,-67.5
PNU,2002,10,11,0.001813673734664917,14.629907226562523,-40.0,-65.0
PNU,2002,10,11,0.0013010212182998657,14.059197998046898,-40.0,-62.5
PNU,2002,10,11,0.0015236660242080688,13.130578613281273,-40.0,-60.0
PNU,2002,10,11,0.001854060173034668,12.115472412109398,-40.0,-57.5
PNU,2002,10,11,0.0018540693521499633,12.108422851562523,-40.0,-55.0
PNU,2002,10,11,0.0013012485504150391,12.456048583984398,-37.5,-67.5
PNU,2002,10,11,0.0017975534200668334,16.229974365234398,-37.5,-65.0
PNU,2002,10,11,0.0017083878517150878,18.108117675781273,-37.5,-62.5
PNU,2002,10,11,0.0021382248401641845,18.129144287109398,-37.5,-60.0
PNU,2002,10,11,0.001852354645729065,14.807122802734398,-37.5,-57.5
PNU,2002,10,11,0.0018523544073104858,14.793237304687523,-37.5,-55.0
PNU,2002,10,11,0.001021718144416809,13.658685302734398,-35.0,-67.5
PNU,2002,10,11,0.0027600972652435302,16.787591552734398,-35.0,-65.0
PNU,2002,10,11,0.002442249059677124,18.853784179687523,-35.0,-62.5
PNU,2002,10,11,0.0022026395797729494,19.228417968750023,-35.0,-60.0
PNU,2002,10,11,0.0024605703353881834,19.511651611328148,-35.0,-57.5
PNU,2002,10,11,0.0024605696201324464,19.506463623046898,-35.0,-55.0
PNU,2002,10,11,0.0006019859910011291,15.178247070312523,-32.5,-67.5
PNU,2002,10,11,0.003748648405075073,17.967919921875023,-32.5,-65.0
PNU,2002,10,11,0.0029744229316711426,19.145104980468773,-32.5,-62.5
PNU,2002,10,11,0.002637115716934204,19.753503417968773,-32.5,-60.0
PNU,2002,10,11,0.0025279881954193115,19.934259033203148,-32.5,-57.5
PNU,2002,10,11,0.00252798867225647,19.934503173828148,-32.5,-55.0
PNU,2002,10,11,0.00032422095537185667,15.185449218750023,-30.0,-67.5
PNU,2002,10,11,0.005671714305877686,18.268640136718773,-30.0,-65.0
PNU,2002,10,11,0.004136497974395752,20.163629150390648,-30.0,-62.5
PNU,2002,10,11,0.003382075309753418,20.179681396484398,-30.0,-60.0
PNU,2002,10,11,0.002982997179031372,20.322869873046898,-30.0,-57.5
PNU,2002,10,11,0.002982997179031372,20.323266601562523,-30.0,-55.0
PNU,2003,10,10,0.002179049491882324,6.893121337890648,-45.0,-67.5
PNU,2003,10,10,0.0014174903631210328,7.729730224609398,-45.0,-65.0
PNU,2003,10,10,0.0010949456691741943,7.925042724609398,-45.0,-62.5
PNU,2003,10,10,0.0011364355087280272,6.987908935546898,-45.0,-60.0
PNU,2003,10,10,0.0014838486909866332,6.124169921875023,-45.0,-57.5
PNU,2003,10,10,0.0014839019775390624,6.099481201171898,-45.0,-55.0
PNU,2003,10,10,0.0020315959453582762,7.366754150390648,-42.5,-67.5
PNU,2003,10,10,0.0016905924081802369,10.074792480468773,-42.5,-65.0
PNU,2003,10,10,0.001107139229774475,9.414788818359398,-42.5,-62.5
PNU,2003,10,10,0.0011894023418426514,8.512445068359398,-42.5,-60.0
PNU,2003,10,10,0.001619999408721924,7.669702148437523,-42.5,-57.5
PNU,2003,10,10,0.0016200276613235474,7.654870605468773,-42.5,-55.0
PNU,2003,10,10,0.0015155843496322632,8.117608642578148,-40.0,-67.5
PNU,2003,10,10,0.0014110541343688966,11.405999755859398,-40.0,-65.0
PNU,2003,10,10,0.001150183081626892,11.121759033203148,-40.0,-62.5
PNU,2003,10,10,0.0013214422464370727,10.458306884765648,-40.0,-60.0
PNU,2003,10,10,0.0015846660137176513,9.630639648437523,-40.0,-57.5
PNU,2003,10,10,0.0015846775770187377,9.628656005859398,-40.0,-55.0
PNU,2003,10,10,0.0009776726961135864,9.220635986328148,-37.5,-67.5
PNU,2003,10,10,0.0012636979818344116,12.835504150390648,-37.5,-65.0
PNU,2003,10,10,0.001317604660987854,14.678430175781273,-37.5,-62.5
PNU,2003,10,10,0.0015641987323760987,14.840264892578148,-37.5,-60.0
PNU,2003,10,10,0.0014966589212417603,12.723687744140648,-37.5,-57.5
PNU,2003,10,10,0.0014966620206832886,12.718103027343773,-37.5,-55.0
PNU,2003,10,10,0.0007513017654418946,10.274072265625023,-35.0,-67.5
PNU,2003,10,10,0.0017395645380020141,13.492486572265648,-35.0,-65.0
PNU,2003,10,10,0.0016132566928863524,15.664971923828148,-35.0,-62.5
PNU,2003,10,10,0.0014887937307357787,16.077569580078148,-35.0,-60.0
PNU,2003,10,10,0.0018628058433532715,16.405480957031273,-35.0,-57.5
PNU,2003,10,10,0.0018628073930740357,16.402795410156273,-35.0,-55.0
PNU,2003,10,10,0.0005236215591430664,11.917901611328148,-32.5,-67.5
PNU,2003,10,10,0.0023036468029022216,14.920770263671898,-32.5,-65.0
PNU,2003,10,10,0.0019357991218566894,16.219354248046898,-32.5,-62.5
PNU,2003,10,10,0.0014732539653778075,16.791802978515648,-32.5,-60.0
PNU,2003,10,10,0.0020339837074279787,16.941979980468773,-32.5,-57.5
PNU,2003,10,10,0.0020339865684509276,16.943200683593773,-32.5,-55.0
PNU,2003,10,10,0.00024955013394355776,12.312707519531273,-30.0,-67.5
PNU,2003,10,10,0.0027096288204193114,15.443475341796898,-30.0,-65.0
PNU,2003,10,10,0.002645609378814697,17.399316406250023,-30.0,-62.5
PNU,2003,10,10,0.0019589798450469972,17.201287841796898,-30.0,-60.0
PNU,2003,10,10,0.0024529850482940675,17.615014648437523,-30.0,-57.5
PNU,2003,10,10,0.002452986478805542,17.616448974609398,-30.0,-55.0
PNU,2003,10,11,0.002129929304122925,9.777276611328148,-45.0,-67.5
PNU,2003,10,11,0.0012996587753295898,9.901147460937523,-45.0,-65.0
PNU,2003,10,11,0.0010524450540542604,10.136956787109398,-45.0,-62.5
PNU,2003,10,11,0.0010899789333343507,9.119989013671898,-45.0,-60.0
PNU,2003,10,11,0.001329428195953369,7.945733642578148,-45.0,-57.5
PNU,2003,10,11,0.001329462766647339,7.918115234375023,-45.0,-55.0
PNU,2003,10,11,0.001736918091773987,10.930200195312523,-42.5,-67.5
PNU,2003,10,11,0.0015563623905181885,13.758538818359398,-42.5,-65.0
PNU,2003,10,11,0.0009294614791870117,11.884393310546898,-42.5,-62.5
PNU,2003,10,11,0.0009119027256965637,11.039208984375023,-42.5,-60.0
PNU,2003,10,11,0.001118031144142151,10.051843261718773,-42.5,-57.5
PNU,2003,10,11,0.0011180499792098999,10.034112548828148,-42.5,-55.0
PNU,2003,10,11,0.0011041711568832398,12.312280273437523,-40.0,-67.5
PNU,2003,10,11,0.0013552008867263794,15.669885253906273,-40.0,-65.0
PNU,2003,10,11,0.001065804123878479,14.299493408203148,-40.0,-62.5
PNU,2003,10,11,0.0011112794876098633,13.472070312500023,-40.0,-60.0
PNU,2003,10,11,0.0012092069387435913,12.482812500000023,-40.0,-57.5
PNU,2003,10,11,0.0012092145681381226,12.474206542968773,-40.0,-55.0
PNU,2003,10,11,0.0007736254334449769,13.710748291015648,-37.5,-67.5
PNU,2003,10,11,0.0019027541875839234,17.075341796875023,-37.5,-65.0
PNU,2003,10,11,0.0018154224157333374,18.756646728515648,-37.5,-62.5
PNU,2003,10,11,0.0019383195638656616,18.841668701171898,-37.5,-60.0
PNU,2003,10,11,0.0011662261486053466,15.523004150390648,-37.5,-57.5
PNU,2003,10,11,0.0011662231683731079,15.508660888671898,-37.5,-55.0
PNU,2003,10,11,0.0007620474696159363,14.667443847656273,-35.0,-67.5
PNU,2003,10,11,0.0035183603763580323,17.386560058593773,-35.0,-65.0
PNU,2003,10,11,0.002660649538040161,19.418267822265648,-35.0,-62.5
PNU,2003,10,11,0.002084212064743042,19.961511230468773,-35.0,-60.0
PNU,2003,10,11,0.0020592541694641115,20.317346191406273,-35.0,-57.5
PNU,2003,10,11,0.0020592517852783205,20.310357666015648,-35.0,-55.0
PNU,2003,10,11,0.0006967239379882812,15.808831787109398,-32.5,-67.5
PNU,2003,10,11,0.004741396427154541,18.432946777343773,-32.5,-65.0
PNU,2003,10,11,0.00322740364074707,19.620843505859398,-32.5,-62.5
PNU,2003,10,11,0.0025339393615722654,20.358636474609398,-32.5,-60.0
PNU,2003,10,11,0.0024200494289398195,20.394250488281273,-32.5,-57.5
PNU,2003,10,11,0.0024200499057769774,20.393640136718773,-32.5,-55.0
PNU,2003,10,11,0.0005469083786010742,15.524316406250023,-30.0,-67.5
PNU,2003,10,11,0.006419283390045166,18.626153564453148,-30.0,-65.0
PNU,2003,10,11,0.003661236047744751,20.519097900390648,-30.0,-62.5
PNU,2003,10,11,0.0030580816268920897,20.537774658203148,-30.0,-60.0
PNU,2003,10,11,0.0030841391086578367,20.486169433593773,-30.0,-57.5
PNU,2003,10,11,0.003084139585494995,20.485803222656273,-30.0,-55.0
PNU,2004,10,10,0.002403473377227783,6.711724853515648,-45.0,-67.5
PNU,2004,10,10,0.0015867701768875122,7.702691650390648,-45.0,-65.0
PNU,2004,10,10,0.0013951057195663453,7.951531982421898,-45.0,-62.5
PNU,2004,10,10,0.0015778577327728272,6.976800537109398,-45.0,-60.0
PNU,2004,10,10,0.001956366419792175,6.060174560546898,-45.0,-57.5
PNU,2004,10,10,0.0019564117193222046,6.037072753906273,-45.0,-55.0
PNU,2004,10,10,0.002422664165496826,7.225396728515648,-42.5,-67.5
PNU,2004,10,10,0.0021581103801727296,9.766198730468773,-42.5,-65.0
PNU,2004,10,10,0.0014941691160202026,9.671746826171898,-42.5,-62.5
PNU,2004,10,10,0.0015422760248184205,8.704248046875023,-42.5,-60.0
PNU,2004,10,10,0.0019437402486801147,7.905236816406273,-42.5,-57.5
PNU,2004,10,10,0.0019437668323516845,7.893060302734398,-42.5,-55.0
PNU,2004,10,10,0.002111405611038208,7.936944580078148,-40.0,-67.5
PNU,2004,10,10,0.002083290100097656,10.963739013671898,-40.0,-65.0
PNU,2004,10,10,0.0015000115633010864,10.955133056640648,-40.0,-62.5
PNU,2004,10,10,0.001508585572242737,10.513818359375023,-40.0,-60.0
