year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_santa fe san justo_10,rainsquared_santa fe san justo_11,rainsquared_santa fe las colonias_11,tmeanrain_santa fe san justo_11,tmeanrain_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires coronel suarez_11,rainsquared_buenos aires hipolito yrigoyen_9,tmeanrain_entre rios nogoya_10,tmeansquared_buenos aires coronel suarez_11
1993,BOM,9,2037.439151033997,-0.0461708621216909,-0.5205481147439553,0.0459251689712216,-0.9780192938436516,-1.748170228402743,0.26899935285807436,0.2523664755720085,2.13895544769846,0.033808048792121966,0.4890096469218258
1993,BOM,10,2037.439151033997,-0.0461708621216909,0.014936008666822919,0.0459251689712216,-0.9780192938436516,-1.415262944353597,-0.13917834084406824,-0.04841854553664516,-0.5040017024172249,0.12228832285949762,0.4890096469218258
1993,BOM,11,2037.439151033997,-0.0461708621216909,-2.84516746888442,0.0459251689712216,-0.9780192938436516,-1.2236267918707644,0.02198482135684569,-1.8435486820401459,-0.5040017024172249,-0.8345273364606391,-1.7860101768600476
1994,BOM,9,2185.741997507356,0.018137739947107,-0.21460491182323616,-0.6723565520347724,-0.9780192938436516,-1.1704428949655823,0.2696856358041514,0.2535742007375764,1.0488131490112094,2.3049332522661765,0.4890096469218258
1994,BOM,10,2185.741997507356,0.018137739947107,1.2365153079148288,-0.6723565520347724,-0.9780192938436516,-0.12222318635606272,2.822577921341935,2.1103618102143624,-0.5151841819496545,1.3275822851534413,0.4890096469218258
1994,BOM,11,2185.741997507356,0.018137739947107,-1.192060104718745,-0.6723565520347724,-0.9780192938436516,0.24629019142349162,0.09161475733861985,-1.4845900245716135,-0.5151841819496545,-0.7365476252513777,-1.4594427944078079
1995,BOM,9,1946.759707253285,-0.1022646938567331,-1.2802371503493033,-0.8062542014293715,-0.9780192938436516,0.3333379760204929,-0.11788828376807269,0.12210841404422801,-0.7464599876848885,-1.205387439064914,0.4890096469218258
1995,BOM,10,1946.759707253285,-0.1022646938567331,-0.17356983339857687,-0.8062542014293715,-0.9780192938436516,0.14714080274551147,-1.4322828603727455,-1.756709048247802,-0.2192486650489319,-0.33617946806856885,0.4890096469218258
1995,BOM,11,1946.759707253285,-0.1022646938567331,0.2046023600664648,-0.8062542014293715,-0.9780192938436516,0.21693567780535772,-0.042613816378192296,0.512707021654179,-0.2192486650489319,0.3924973395335989,0.4940973945116901
1996,BOM,9,2260.47032027338,0.0409677436828619,0.6026390344131216,-0.6776120869010134,-0.9780192938436516,1.9996134225749254,-0.5155126887978798,-0.8306524462548015,-0.5585201819520008,0.5816478851091289,0.4890096469218258
1996,BOM,10,2260.47032027338,0.0409677436828619,-0.06372541709679165,-0.6776120869010134,-0.9780192938436516,0.2942939246913507,-1.0966857946562352,-1.272928892235735,-0.2548149533584984,-0.6486721027202247,0.4890096469218258
1996,BOM,11,2260.47032027338,0.0409677436828619,0.0020812526940399,-0.6776120869010134,-0.9780192938436516,1.2040774175672082,-0.9233418451436503,1.2690895464150052,-0.2548149533584984,-0.2573578939499356,1.290693291226579
1997,BOM,9,2623.2529203255017,0.1759128118634677,-0.5292818829549488,-0.8257502669790966,-0.9780192938436516,-1.7452252420977161,3.473572495777777,2.452013549018523,3.732309289709598,-0.17475981666597237,0.4890096469218258
1997,BOM,10,2623.2529203255017,0.1759128118634677,-0.08025173441117078,-0.8257502669790966,-0.9780192938436516,-0.6717758409768919,3.356719480030075,2.5207333389900737,-0.4409148741206526,0.4547842125516713,0.4890096469218258
1997,BOM,11,2623.2529203255017,0.1759128118634677,0.0658235565137465,-0.8257502669790966,-0.9780192938436516,-0.742291902057774,1.1043310181637276,-1.694170469173224,-0.4409148741206526,-0.1872729257082528,-1.6511395033334213
1998,BOM,9,2304.962651203633,-0.0069315508171687,-1.156014490516076,-0.7058308218968627,-0.9780192938436516,0.322191529353144,-1.3554977309614036,-1.6605107581347582,-0.6815294664844387,-1.0235672730469507,0.4890096469218258
1998,BOM,10,2304.962651203633,-0.0069315508171687,-0.6142385205086209,-0.7058308218968627,-0.9780192938436516,-0.5952655043835604,-0.43715504135841543,-0.7045095286431857,-0.5361534570880869,-1.0442152243992393,0.4890096469218258
1998,BOM,11,2304.962651203633,-0.0069315508171687,-0.1869524525995096,-0.7058308218968627,-0.9780192938436516,-0.4551617593170276,-0.13360354587524964,0.16614824815264695,-0.5361534570880869,-1.2355271055703665,0.13983126622822933
1999,BOM,9,2505.6008274599226,0.0603710133986302,-0.8658870045754248,0.948131377859732,-0.9780192938436516,-0.8037349895055375,-1.0780040976319654,-1.2616972247107314,-0.8540055126206949,-1.1825180113698177,0.4890096469218258
1999,BOM,10,2505.6008274599226,0.0603710133986302,-1.0508315587338561,0.948131377859732,-0.9780192938436516,-0.728758597172447,-0.25443659810270636,-0.6176616118843771,0.9231740065533972,-1.2479274465807884,0.4890096469218258
1999,BOM,11,2505.6008274599226,0.0603710133986302,0.598296233990747,0.948131377859732,-0.9780192938436516,-0.028072951897244052,-0.39725522664536955,-0.5765835761866049,0.9231740065533972,0.198084842739793,-0.5982256159315423
2000,BOM,9,2551.682570811968,0.0453192686395238,1.3393059762572959,-0.8431155632784674,-0.9780192938436516,-0.49626880251440103,-0.7554080951805932,-0.7901502425460263,-0.7695885184499207,-0.545884794209525,0.4890096469218258
2000,BOM,10,2551.682570811968,0.0453192686395238,0.443360412641426,-0.8431155632784674,-0.9780192938436516,-0.9577528532291928,-1.0305217350268696,-1.0966014983040995,-0.5292592793592488,-0.9358240135230022,0.4890096469218258
2000,BOM,11,2551.682570811968,0.0453192686395238,-0.0698690826065604,-0.8431155632784674,-0.9780192938436516,-1.6988201851241695,-1.157942217231228,-0.8852597952725098,-0.5292592793592488,-0.275610995791777,-0.8963111191094567
2001,BOM,9,2275.107945586972,-0.0832118001855024,-0.7763349157917813,0.2250777953510069,-0.9780192938436516,-0.6627423126164743,-1.0545839292973316,-1.1396420231371989,-0.6557593446206096,-0.41124845360345086,0.4890096469218258
2001,BOM,10,2275.107945586972,-0.0832118001855024,-0.40052156341700834,0.2250777953510069,-0.9780192938436516,-0.3232674628851268,-1.0105991853668153,-0.9600643395612726,0.0888929796124224,-0.8424672637978845,0.4890096469218258
2001,BOM,11,2275.107945586972,-0.0832118001855024,-0.4466574438188995,0.2250777953510069,-0.9780192938436516,-0.15913748127492003,-0.16280153435898206,-0.1509390515967069,0.0888929796124224,-1.4585168448706654,-0.17878836682491106
2002,BOM,9,2098.312168451822,-0.1599897413045245,-0.5440384530959963,1.0696219183938778,-0.9780192938436516,-0.8529211717590003,-0.09073125769971352,0.21773446039356287,-0.6156564830428907,-0.15439246060212133,0.4890096469218258
2002,BOM,10,2098.312168451822,-0.1599897413045245,5.559728145279277,1.0696219183938778,-0.9780192938436516,-0.7845472952918076,0.2709129181618618,0.5362130229154449,-0.6408790443192578,0.2782341913529944,0.4890096469218258
2002,BOM,11,2098.312168451822,-0.1599897413045245,0.8836079055713022,1.0696219183938778,-0.9780192938436516,-0.8909500874410564,0.07282133644404978,-0.9231118149264331,-0.6408790443192578,0.0341341132156535,-0.9324999264030972
2003,BOM,9,2687.6983520115846,0.0867211661741361,-0.6332375932930671,-0.7405989191932643,-0.9780192938436516,-0.8167189866379466,0.3913510632368069,1.1938939239458117,-0.6846199789697311,-0.967453508859632,0.4890096469218258
2003,BOM,10,2687.6983520115846,0.0867211661741361,-0.60946111496577,-0.7405989191932643,-0.9780192938436516,-0.16493503517090943,-0.16931616384295783,-0.3337987838148804,0.0571284311943044,0.15122787393262677,0.4890096469218258
2003,BOM,11,2687.6983520115846,0.0867211661741361,-0.3097749453826457,-0.7405989191932643,-0.9780192938436516,-0.1506196402326228,0.509496578749677,1.1906848652374376,0.0571284311943044,-0.8736113732170927,1.206508689767379
2004,BOM,9,2768.3673897008125,0.0933536252225563,5.253212292272055,-0.6363517393234033,-0.9780192938436516,-0.12177937404147589,-0.11091357644850841,0.1459647590181505,-0.2609819238170395,1.4122065428632973,0.4890096469218258
2004,BOM,10,2768.3673897008125,0.0933536252225563,1.0616203521413599,-0.6363517393234033,-0.9780192938436516,0.454832837041444,0.5906202604779216,1.226120838280892,-0.2857390823426177,2.7998844934198255,0.4890096469218258
2004,BOM,11,2768.3673897008125,0.0933536252225563,0.0498754890435851,-0.6363517393234033,-0.9780192938436516,2.0523457490519212,-0.7643908349436968,0.1745152393698329,-0.2857390823426177,0.0033429847789471,0.14830962355829935
2005,BOM,9,2652.504506303661,0.0295492665437282,0.03722877208859999,-0.588281810550475,-0.9780192938436516,-0.09174918984706933,0.40203865990104665,0.9563735173033555,-0.5399679327071951,0.018080690324538302,0.4890096469218258
2005,BOM,10,2652.504506303661,0.0295492665437282,-1.071362773355372,-0.588281810550475,-0.9780192938436516,0.7596785265344559,-1.001845306458116,-0.8654166898435428,-0.5823330100573393,-1.1108799818707695,0.4890096469218258
2005,BOM,11,2652.504506303661,0.0295492665437282,1.047362348962648,-0.588281810550475,-0.9780192938436516,-0.5507745421232956,-1.1966204015068422,0.2953337085201812,-0.5823330100573393,1.3059281344049587,0.2711455282097994
2006,BOM,9,2802.152801978974,0.0575983895925021,0.969571567440062,-0.6417223006190027,-0.9780192938436516,-0.5187683524539302,0.2919950846470573,0.5499954271558188,-0.6155278989813009,0.5736891302361055,0.4890096469218258
2006,BOM,10,2802.152801978974,0.0575983895925021,-0.4945363541159805,-0.6417223006190027,-0.9780192938436516,-0.006154320164388403,-0.1123489378522727,0.18756069865340985,-0.2816089155925115,0.6084577435537136,0.4890096469218258
2006,BOM,11,2802.152801978974,0.0575983895925021,0.8367470255690502,-0.6417223006190027,-0.9780192938436516,0.13115131438747657,3.801983303388022,-0.11760329763311499,-0.2816089155925115,-1.5328875949848717,-0.1455375238930681
2007,BOM,9,2964.9821230781013,0.0901024788182954,0.7941156865243386,0.7313801251313469,-0.9780192938436516,0.2577712239222382,-0.715997050162356,-0.847751539548379,-0.756939523336791,1.5197040403691617,0.4890096469218258
2007,BOM,10,2964.9821230781013,0.0901024788182954,-0.4588477538981734,0.7313801251313469,-0.9780192938436516,-0.014847800413304866,0.25847742287274156,0.2918026980661166,0.7358328556136267,-0.48031007505434714,0.4890096469218258
2007,BOM,11,2964.9821230781013,0.0901024788182954,-0.054436105237017,0.7313801251313469,-0.9780192938436516,-0.13388195660596902,-1.3751597379889133,0.04069016491348061,0.7358328556136267,1.2662159977245344,0.013141417464006147
2008,BOM,9,2024.453890851962,-0.2906591931618024,-0.004829667464473684,1.0270967987385458,-0.9780192938436516,1.003306448593371,-0.13713692401194127,-0.08463225925366955,0.13004742242458964,-0.6028461933630008,0.4890096469218258
2008,BOM,10,2024.453890851962,-0.2906591931618024,0.5965568992383838,1.0270967987385458,-0.9780192938436516,1.196516487374782,-0.7870396688724662,-0.7542544798595125,-0.6415970205877183,0.8598713296685839,0.4890096469218258
2008,BOM,11,2024.453890851962,-0.2906591931618024,-0.0428161618401154,1.0270967987385458,-0.9780192938436516,1.032583100323932,-0.9817010089490524,1.7105074315847828,-0.6415970205877183,-0.5457123900637905,1.7725397820876225
2009,BOM,9,2970.2970292832338,0.0808897038617558,0.7710599658222096,3.2607859946921867,-0.9780192938436516,1.0445150766393712,-0.26562175232310414,-0.49700638418388365,0.13298478305219336,1.1921009986676847,0.4890096469218258
2009,BOM,10,2970.2970292832338,0.0808897038617558,-0.33529300266490414,3.2607859946921867,-0.9780192938436516,3.63017943947803,0.38529059184138376,0.9968523264922752,1.6805210396152932,-0.00868612069617041,0.4890096469218258
2009,BOM,11,2970.2970292832338,0.0808897038617558,-0.8519987905415094,3.2607859946921867,-0.9780192938436516,3.3067662302183556,-0.012854666499474462,1.864104634278713,1.6805210396152932,0.2984375023917234,1.9436211723186416
2010,BOM,9,3933.646838880765,0.395993458774148,-0.4130901354762247,-0.2879602241002881,-0.9780192938436516,0.14123384065925274,-1.0909939167634113,-1.405181249826514,0.1502697147324828,-0.5132404967056885,0.4890096469218258
2010,BOM,10,3933.646838880765,0.395993458774148,-1.201923653076949,-0.2879602241002881,-0.9780192938436516,-0.93794872214759,-0.15033809885904847,-0.2877501408272033,7.542780198379432,-0.9470833693862368,0.4890096469218258
2010,BOM,11,3933.646838880765,0.395993458774148,2.036837565443592,-0.2879602241002881,-0.9780192938436516,-0.7457239984759152,-0.960531317267326,1.1067454001731747,7.542780198379432,2.3370221618687843,1.1168180356638269
2011,BOM,9,3647.926665981048,0.1954531458213887,-0.46873158316338265,-0.6278359382434631,-0.9780192938436516,-0.4211264451643209,-1.0289350633929477,-0.9967612014580083,-0.312217632499134,-0.6017528048811783,0.4890096469218258
2011,BOM,10,3647.926665981048,0.1954531458213887,-1.1896303444909586,-0.6278359382434631,-0.9780192938436516,-0.9129748053586015,0.2790840190431026,0.3071848952872932,0.2016136427713641,-0.701538413722682,0.4890096469218258
2011,BOM,11,3647.926665981048,0.1954531458213887,0.4995086666391728,-0.6278359382434631,-0.9780192938436516,-1.03819277026923,-0.3741246558192915,-0.07653398036389805,0.2016136427713641,-0.4386422002424593,-0.10449333606900456
2012,BOM,9,2958.105831211545,-0.0776281120723763,-0.007404631866969166,-0.0330441066632682,-0.9780192938436516,3.171435310466325,-0.1342648330342254,-0.08229526584922824,-0.7314302838710773,2.6557364314783576,0.4890096469218258
2012,BOM,10,2958.105831211545,-0.0776281120723763,0.6015407476320586,-0.0330441066632682,-0.9780192938436516,0.04615528745450263,-0.1155637802419819,0.16632582577031885,-0.3925187017445242,1.4544614465802277,0.4890096469218258
2012,BOM,11,2958.105831211545,-0.0776281120723763,0.560588938611858,-0.0330441066632682,-0.9780192938436516,0.3169456366609708,0.7392888886275036,0.20573113325302722,-0.3925187017445242,0.6759740386534989,0.17997334187429112
2013,BOM,9,2707.197486937163,-0.1611192435848817,0.7065467700802108,3.011022345336598,-0.9780192938436516,-0.0009208982594366539,2.9071144348952793,2.045411788915247,-0.5629931183367417,-0.5510193401578729,0.4890096469218258
2013,BOM,10,2707.197486937163,-0.1611192435848817,-0.4074462418048414,3.011022345336598,-0.9780192938436516,1.149400481348155,-1.0997024861988045,-1.3510048358204005,-0.5336313087167431,-1.0179347419291205,0.4890096469218258
2013,BOM,11,2707.197486937163,-0.1611192435848817,-3.0487548960056072,3.011022345336598,-0.9780192938436516,0.6552008968311722,0.4631006202573402,0.49184348904588926,-0.5336313087167431,-1.322757576075895,0.4725883926702214
2014,BOM,9,2892.8454356606403,-0.0935090762133243,-0.0037894274786780487,0.2386532223689546,-0.9780192938436516,1.0040984002163524,0.32994711399126914,0.8324559366473991,1.4446108235327748,0.19148805140277933,0.4890096469218258
2014,BOM,10,2892.8454356606403,-0.0935090762133243,0.870715922224621,0.2386532223689546,-0.9780192938436516,1.1148938098829575,0.1574112065564608,0.2672779313762583,-0.500335100763234,2.377169627038026,0.4890096469218258
