year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_santa fe san justo_10,tmeanrain_santa fe san justo_11,tmeanrain_santa fe san jeronimo_10,tmeanrain_buenos aires hipolito yrigoyen_11,tmeansquared_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires coronel suarez_11,rainsquared_buenos aires hipolito yrigoyen_9,rainsquared_santa fe la capital_11,rainsquared_buenos aires saavedra_10,rainsquared_santa fe san justo_11,rainsquared_buenos aires coronel suarez_11
1997,BOM,11,2623.2529203255017,0.1759128118634677,0.1760252216141756,-1.3529251291299853,-0.6861980217596186,-1.6942548946637521,1.1054201413154197,-2.229645235990753,-0.556534215836245,4.898971351921433,-0.5167545820324722,0.5266102606500745,1.2007519965956168
1998,BOM,9,2304.962651203633,-0.0069315508171687,0.4764447021908396,-0.7312253345963016,0.09727481257598435,-0.8187300362635676,0.21678550176698982,-0.8797712780987291,-0.34563837067040704,0.7092619591726417,-0.17018356757437988,0.7981089715537818,0.6673812457053351
1998,BOM,10,2304.962651203633,-0.0069315508171687,1.3841864596956193,0.7844104371907201,0.5105915517382292,0.476884931678491,-0.6662987385747475,0.47502778364278436,-0.7086106139972915,0.7030317208899646,-0.5863683612634042,0.60175311549205,-0.47130776544541486
1998,BOM,11,2304.962651203633,-0.0069315508171687,-0.1538637322305168,0.5293390116511406,-0.6019495863690016,0.46992782809205436,-0.8391236152986782,0.3860618680437965,-0.7086106139972915,-0.12092705133908967,0.6524206891993927,0.70254516344577,-0.8032318184910265
1999,BOM,9,2505.6008274599226,0.0603710133986302,1.0733717083869971,0.6929241374012514,0.7260888648896985,0.7095411307498026,-0.5914457268104641,0.6644944039753197,1.2026415987197696,-0.012816245441304686,1.3298695815114647,-0.33811578128456343,0.3548600340393875
1999,BOM,10,2505.6008274599226,0.0603710133986302,1.6571769901575892,0.6261986020188657,1.7493026489833121,0.7800311901167686,0.6845280703821605,1.1237086192177115,0.912484529718981,-0.4623102155167068,-0.3486481840260364,-0.3701508008088895,-0.5114044988016775
1999,BOM,11,2505.6008274599226,0.0603710133986302,0.5978444718673416,-0.05731877864532101,0.7183178565663711,0.7053332722723937,-0.6620088899504556,0.7545736008121119,0.912484529718981,-0.7675728275424142,-0.3289631090610524,-0.18279302055776706,-0.4489833166897799
2000,BOM,9,2551.682570811968,0.0453192686395238,-1.4447217455190078,0.37563095120721174,0.2963292327328156,0.6340462908072876,-0.6115271668865899,0.5295125090561602,0.28030217189506,-0.7969962650958481,-0.5780422434747924,-0.4655980701920632,-0.3593526209230922
2000,BOM,10,2551.682570811968,0.0453192686395238,-1.1128397283591998,1.0374021735477654,0.29536668809609684,0.836789394470202,-0.43298204655444195,1.166083729152312,-0.7008937949926126,0.19197302629057214,-0.39886262399260647,-0.10964416896164848,0.2360372897146077
2000,BOM,11,2551.682570811968,0.0453192686395238,-0.014332180214023,0.8036548994763489,-1.038991119246102,0.9981467381116736,-0.5499720822319917,1.231993281861641,-0.7008937949926126,-0.06105081066379524,-0.1189204791007931,-0.6190850038413314,0.27494759612029634
2001,BOM,9,2275.107945586972,-0.0832118001855024,-0.3231375266903592,0.9503582268813391,0.19148573219058512,1.145678205473366,0.03393734030810055,1.9148626017337227,-0.40896835142255905,-0.3232972169932204,-0.558243227319432,0.2744261088767132,0.3130818638929094
2001,BOM,10,2275.107945586972,-0.0832118001855024,-0.12993974751521184,0.6155424116029417,0.3542184366258285,0.6728412579465709,-0.5752253622366386,0.6261101256269587,-0.0025587711996982,-0.03191368850347768,-0.61214737126566,0.7674803547183324,0.024945831304313403
2001,BOM,11,2275.107945586972,-0.0832118001855024,-0.4687768435560671,0.24775250573477203,-1.3763183744478846,0.5104332601429451,-0.6829191144945811,0.39435244553759097,-0.0025587711996982,-0.5954913341747929,3.907970226268537,-0.2879923412171136,-0.8036268361973629
2002,BOM,9,2098.312168451822,-0.1599897413045245,0.07288701006075136,0.3919487702326018,0.21134278819065758,0.42323516369047104,-0.52388302613362,0.3494760392010303,-0.5179746438651184,-0.04954478859442484,-0.39375100689027764,-0.6108593255054239,-0.7802911892293463
2002,BOM,10,2098.312168451822,-0.1599897413045245,-0.5984573056324367,-0.6727943057614336,-0.23888382161039695,0.08784379178045484,0.26243193338712983,-0.013516352166840835,-0.8163222185276803,-0.7512687421014607,2.9321191189653515,-0.5111877625284762,-0.6592560473494719
2002,BOM,11,2098.312168451822,-0.1599897413045245,1.310720431262485,0.18939807251642704,1.0895465303538,0.3871723068169593,-0.6117667468606115,0.24700612354101523,-0.8163222185276803,-0.7634319033294596,-0.0379820327137532,-0.6904043012517975,-0.751332126777581
2003,BOM,9,2687.6983520115846,0.0867211661741361,0.0957995155094522,0.37281777284671475,0.3218731617260182,0.3007586136441472,-0.6323778076124202,0.30653158273606573,-0.3269252966782043,-0.7798945119094423,-0.6764901581827866,-0.6309842332557279,0.19242692251993615
2003,BOM,10,2687.6983520115846,0.0867211661741361,0.9228159451258138,0.0547113527044984,-0.10703653324265544,0.31195266484440204,-0.5311512484955513,0.23923791329581914,0.0471202182868296,-0.7807683446325764,-0.686082252569448,-0.6390311069825054,-0.7014559635397043
2003,BOM,11,2687.6983520115846,0.0867211661741361,-0.1326144125636059,0.11789033976126863,-0.7932458784342753,0.9755304942057582,0.484667829338083,1.54370139266026,0.0471202182868296,-0.7559650070070786,-0.5257717479998226,-0.5239918903982919,-0.17370680499705826
2004,BOM,9,2768.3673897008125,0.0933536252225563,6.001826665270284,0.04019342192310743,0.49472121257389334,0.4292517933117427,-0.5843920058261853,0.40740043329403547,-0.7042886532484776,-0.6157845946789073,0.15339645569740074,-0.6672187463165208,-0.8093424198428972
2004,BOM,10,2768.3673897008125,0.0933536252225563,3.5508457015622694,2.204639763389424,3.6402046677549045,0.1495649407553433,-0.5609119204991494,-0.12087560048356384,-0.3654795613255509,1.4889769626960458,0.16130082666424553,3.9854972960364594,0.2125534250571113
2004,BOM,11,2768.3673897008125,0.0933536252225563,0.101442153405147,1.6790850911413082,0.5614317125597857,0.4128493777509316,-0.836279151433564,0.3574308517651078,-0.3654795613255509,-0.713784653717005,-0.5242933707090076,-0.314674949873154,-0.36083321405059615
2005,BOM,9,2652.504506303661,0.0295492665437282,-0.38559251185545323,0.14468759413156074,0.07512572266824162,0.31781433105202844,-0.6505510526458165,0.3610756338563525,-0.750807816780162,-0.8049558684814335,-0.5902932838131343,-0.6067182370944171,-0.17865689419239444
2005,BOM,10,2652.504506303661,0.0295492665437282,-0.44148366052101623,-0.38390289941923067,0.25436336706794915,-0.40605681425138257,0.20840820492185627,-0.45498154381311495,-0.7354873633311795,-0.7858481701306195,-0.6130353296144907,-0.6746293651052547,-0.11097163965523235
2005,BOM,11,2652.504506303661,0.0295492665437282,0.8116691142537633,0.26914588026378866,1.816054122892021,0.12876941839776423,-0.7635154599119405,0.1584605995975006,-0.7354873633311795,-0.4363652039449927,1.4739092700198793,-0.6004278469400116,0.456164164456727
2006,BOM,9,2802.152801978974,0.0575983895925021,-0.24822732158371769,0.23434109938416095,0.03886161751046552,0.28232514134853476,-0.5120986185552516,0.2808534334755458,-0.49888147363560387,-0.46718253266529874,-0.5045981780394956,-0.6406010268607601,-0.747401250650781
2006,BOM,10,2802.152801978974,0.0575983895925021,-0.6677093973112899,-0.05033162217601388,-0.42805563211119546,0.4104567950507401,-0.6093671325634784,0.39184114405161524,-0.3604402373570725,-0.7960001550879341,0.6693406482215988,-0.7309386914206562,-0.7636377132565582
2006,BOM,11,2802.152801978974,0.0575983895925021,1.3587110864711665,0.598677829580158,-0.45784457729492,-0.7101131627271802,-0.708563414454211,-0.06197578789026666,-0.3604402373570725,0.19128290915681073,0.2322538116397234,3.1290981716161075,3.9946284719406564
2007,BOM,9,2964.9821230781013,0.0901024788182954,-0.35726046116041277,0.3702280818971203,-0.31858706756930005,-0.5734692157417995,1.0191828657267035,-0.49662766995121105,0.03506129401312709,-0.7544501372007806,0.33115279527938857,-0.3380328196188087,-0.14078689305066777
2007,BOM,10,2964.9821230781013,0.0901024788182954,-1.074258004830723,-0.06839803001791368,-0.859713299599441,0.46188909210294665,-0.6264215970871815,0.47073915157739554,0.7105837240429327,-0.7775377261392322,-0.5536786738710294,-0.5185452370969673,-0.7119732015157595
2007,BOM,11,2964.9821230781013,0.0901024788182954,0.126191709340691,0.07223699225884188,0.553074682114433,0.6688693825283715,-0.8227800987235517,0.4976856788554315,0.7105837240429327,-0.7432264592904997,-0.6285708035211512,-0.661859240472966,0.4839023498907337
2008,BOM,9,2024.453890851962,-0.2906591931618024,-0.7449467671662846,0.2634019492122014,-0.9787017377611686,0.3886276607744033,-0.6042993521156029,0.39884735363166723,-0.6626581941259417,-0.6544791751301847,-0.6626035068163391,-0.6799466649441032,-0.8138293533906634
2008,BOM,10,2024.453890851962,-0.2906591931618024,1.6194081016127484,-0.789711113049782,1.2306272195130723,-0.018995085175559173,-0.4328332193381689,-0.020109091435991547,-0.8178796132359357,-0.8014028781787792,-0.5639114268170583,-0.6339068419917478,-0.4174305751912861
2008,BOM,11,2024.453890851962,-0.2906591931618024,0.020621513184706,-0.46979716646736847,-0.287096685522738,-1.3394038142516602,2.1386114213544674,-1.5073101903384551,-0.8178796132359357,0.2995063443433163,-0.6293504410844769,-0.5838425882418998,0.35505226907473314
2009,BOM,9,2970.2970292832338,0.0808897038617558,1.230039046582052,0.8538191190175118,1.5412001035104501,0.2179081865118257,-0.2134027751923233,0.05401017611456324,-0.6564371679016259,1.8760967698415916,-0.6084484056425369,-0.22450400557695016,-0.610857729539832
2009,BOM,10,2970.2970292832338,0.0808897038617558,-0.7891987353341657,-0.8427851486168376,-0.25848835200235054,1.0442759001029904,1.2042239222957967,1.5130052815213841,1.7056802288492474,-0.7682344729151468,-0.6169910608385829,-0.7185531901823364,-0.13517874117281994
2009,BOM,11,2970.2970292832338,0.0808897038617558,-0.8197007464550157,0.5181418549122745,0.0025911943350042,-0.08960938600854983,2.0931841818503165,-0.3490438057373235,1.7056802288492474,0.2601826635448634,1.0973493994060812,-0.6912215207248822,-0.6027078135351092
2010,BOM,9,3933.646838880765,0.395993458774148,-0.5735106900188094,-0.09819884283926116,-0.132011863740402,-1.968078298615059,5.8130679231551206,-2.839067631439677,-0.05974630835359744,0.2979333555861027,-0.42346270358894234,-0.11065667597237046,0.4209207094057425
2010,BOM,10,3933.646838880765,0.395993458774148,0.31214765266461136,1.2536096544404565,-0.2542756888051916,0.3608487324697801,-0.6537852061746119,0.3920370765654673,6.25880380270696,0.27374507178250423,-0.4483384332255653,0.33330919629248856,-0.6969442095226158
2010,BOM,11,3933.646838880765,0.395993458774148,1.9765190236549584,1.5417208086728769,2.00121836278601,-0.26232226579493295,-0.16285865249721926,-0.600651774801524,6.25880380270696,0.5236892398241098,-0.4568963315712104,0.7238726961816843,0.053658595898339816
2011,BOM,9,3647.926665981048,0.1954531458213887,-0.08934778331593801,0.4646647343642241,0.30948440255439713,0.46002495172615715,-0.6935038089283767,0.47456291162032577,-0.7614365398959015,0.5612416415879207,-0.5696601261575303,0.5979964858350534,0.07360829115355866
2011,BOM,10,3647.926665981048,0.1954531458213887,0.3027698729169491,0.5716351975794237,0.03702484466695518,0.37259950137141357,-0.6749417454560566,0.3969557905351089,0.2181487212223256,-0.037492576078066595,-0.4569542288651816,-0.5345139690641836,-0.710588960448867
2011,BOM,11,3647.926665981048,0.1954531458213887,0.4215007055606539,0.9579324290151596,-0.2439191216034196,0.6524443190175993,-0.7141797775984026,0.47051553750000663,0.2181487212223256,-0.45960884432531923,-0.6709800886768872,-0.36177644167993844,-0.5197797556595369
2012,BOM,9,2958.105831211545,-0.0776281120723763,-0.4599386865563563,-0.12498877371793009,0.9997075674563571,0.40749971542037805,-0.6866478163405608,0.4311855250720165,-0.23007486957523907,1.502336002345128,0.030512639294476236,-0.7076773295982599,-0.8181538570913013
2012,BOM,10,2958.105831211545,-0.0776281120723763,0.6868515991850841,-0.03111792754121825,0.9403752557635476,0.412905655899084,-0.578577150289508,0.38573044955918956,-0.4965444009707422,0.12476542758020585,-0.13666839389288546,-0.7196933736443181,-0.7604513234907638
2012,BOM,11,2958.105831211545,-0.0776281120723763,0.8328598529406941,1.3232484093556127,0.4920741711610767,0.5516200928622719,-0.8319925461378027,0.4953377476561229,-0.4965444009707422,-0.5214390932274274,-0.1143066474306867,1.0465541115172683,0.2140884859336917
2013,BOM,9,2707.197486937163,-0.1611192435848817,0.15225920189473216,0.07724756636916677,-0.40505874992186724,1.099219813307373,-0.6079506641901236,1.0194248908003434,-0.6482394623759372,-0.790385839419541,-0.4187484405120462,-0.7088296895359526,2.9942514359488874
2013,BOM,10,2707.197486937163,-0.1611192435848817,-1.173227543721626,-0.43575844960889487,-2.898460202225393,-2.115091768334173,5.640091092430582,-2.654958105840032,-0.6729714154471901,-0.7223231854615035,0.024813396257701677,-0.6795691361955503,0.3178929160560763
2013,BOM,11,2707.197486937163,-0.1611192435848817,-2.8333527119448627,-0.1712541559714303,-0.5743223981685611,0.6713648521168469,-0.6191226799807253,0.9803839399042567,-0.6729714154471901,-0.7619325567629562,-0.7445310650805169,-0.6814262688211575,-0.31339384782234164
2014,BOM,9,2892.8454356606403,-0.0935090762133243,-0.40199515716312534,1.4150063388259528,0.06769441215835992,0.5201190769644477,-0.6164831927057274,0.6305250132284361,0.3723427868104013,-0.6474585141992805,-0.5389140260794893,1.0641926971612625,-0.3332502601370303
2014,BOM,10,2892.8454356606403,-0.0935090762133243,-0.350905643075946,2.328969421017389,0.2568114706777863,0.39962458069291273,-0.6791585781692716,0.4249953410114406,-0.6308703372614998,1.9265657675041221,-0.748410322699241,3.049862597523838,-0.722287825512189
2014,BOM,11,2892.8454356606403,-0.0935090762133243,2.1462740030647893,-0.29210181181837447,0.151440131967427,0.42738163619147557,-0.6942538597409854,0.30493752549068076,-0.6308703372614998,-0.7103655047237415,4.001278567981049,-0.6551138404739766,-0.7538059221889492
2015,BOM,9,3101.367971827829,-0.0324093531892292,-0.12413682632488204,0.06681231749017012,0.48395243926795234,-0.6366771388596572,-0.08736904937263476,-1.311006426252711,0.7103116401793786,-0.7760767752840474,2.861466325069765,0.5012349365260556,1.2540158163250217
2015,BOM,10,3101.367971827829,-0.0324093531892292,-0.36522296451896585,-3.0741402899526915,-0.1427558546346805,-1.5763680444789596,1.1652011508829148,-2.022039026783235,-0.4527060648794895,0.8313792644701821,0.009391621216766266,0.3115799663945279,1.2858606180941174
2015,BOM,11,3101.367971827829,-0.0324093531892292,-0.0938526659300671,-3.9415838079813255,0.6283858324248378,-5.457582902879502,1.8271943996724747,-4.208092189884472,-0.4527060648794895,2.030433150186665,-0.4046308821959155,4.0587612773161,3.080568460602402
2016,BOM,9,3477.431893841902,0.0660093515389699,-1.9004255845772366,0.2852418962951846,-0.7528536905740559,0.2717102114894077,-0.4776698256031771,0.08446526066098202,-0.6794781210408756,-0.7589233759705774,-0.6744082052798992,-0.665020737926346,-0.591365757918613
2016,BOM,10,3477.431893841902,0.0660093515389699,-0.5720980906679507,-0.8288810268406571,-0.5946575265637781,0.7822698650330746,1.0007312545972622,0.7101963864940135,-0.5523815362515582,-0.6078778588180724,-0.47869348984831545,-0.6027355346526876,-0.7110539706390664
2016,BOM,11,3477.431893841902,0.0660093515389699,0.0051942277094736,-1.3282645346478994,0.4823000146901445,0.4124379139950903,-0.5282330811093713,0.32384861180183483,-0.5523815362515582,0.2912690675381461,0.1935815092041237,0.21015819470847885,-0.7995931826271776
1993,CCSM4,9,2037.439151033997,-0.0461708621216909,-0.24710418623415478,0.07224744739611991,-0.20058152877782853,-0.0722737199543119,-0.6083880524169443,-0.5577622153824497,-0.5753348919524188,-0.314593157170343,-0.3640330260516047,-0.488435200533015,0.3119832308729112
1993,CCSM4,10,2037.439151033997,-0.0461708621216909,1.634280891166829,0.4106016822567306,1.3173226266140703,1.0277222467109686,-0.05801016686074095,0.3951862156802082,-0.6725288681470262,-0.5362137664738367,-0.4754937736593639,-0.5454784958778726,-0.7981199951185032
1993,CCSM4,11,2037.439151033997,-0.0461708621216909,-2.503667083883825,-1.7413176456836794,-4.714221564567215,0.33483843298566635,-0.5789578330259265,-0.14556768495859462,-0.6725288681470262,0.5920236535484595,-0.6701199943753856,0.5904725590898717,-0.0009904109079986
1994,CCSM4,9,2185.741997507356,0.018137739947107,-0.1647851705998056,-0.2110358354263954,0.04323112356464205,-0.5613198732776644,0.19319014148434244,0.1108106634082299,0.1037480109283846,-0.6908081316135338,-0.5792659669939557,-0.6828377707143576,-0.7457087750336486
1994,CCSM4,10,2185.741997507356,0.018137739947107,0.5500954968904971,0.016399209387047448,1.6838933431363692,0.7613413850823851,-0.500420921734937,1.0842945048611214,-0.6495979428989257,-0.7260526982777922,-0.45267742152590906,-0.6969608401902952,-0.47150673953855676
1994,CCSM4,11,2185.741997507356,0.018137739947107,-1.3092868652250147,0.065274082914172,-0.5269110788438828,0.46951073194190734,-0.5909163132171175,0.5261748853709773,-0.6495979428989257,-0.7800600539971403,-0.704860240165329,-0.7390184383733946,-0.7305915104904277
1995,CCSM4,9,1946.759707253285,-0.1022646938567331,-0.778946728411237,-0.3529097680227357,-0.30891399332793507,0.22403671282659368,-0.6866609477587391,0.39318216782379056,-0.33781875126499405,0.5038410323357749,-0.7553304516123618,0.7107584402123374,-0.7679827838486972
1995,CCSM4,10,1946.759707253285,-0.1022646938567331,-1.7257203243504342,0.4563382306919614,-1.9709574488033583,0.21633075858638773,-0.6814115874330099,0.3406636810655275,-0.2845898585412758,-0.7416048493678575,-0.3991840139716852,-0.6225026564514262,-0.7454842484139458
1995,CCSM4,11,1946.759707253285,-0.1022646938567331,0.0769519882599108,-0.01794534690570439,0.4567123083227926,0.4865698172644255,-0.6025759086209699,0.5767652899097074,-0.2845898585412758,-0.7362997613360991,-0.5060021656095016,-0.6634451589487939,-0.7078242351458869
1996,CCSM4,9,2260.47032027338,0.0409677436828619,-0.06057178794626257,-1.1028783304206613,0.014082248859321286,-1.5447789586749228,1.024232820298808,-1.1924979906616695,1.4506641797163622,0.5366121094895602,1.9254385413779658,0.7578723251001546,0.4665399857408622
1996,CCSM4,10,2260.47032027338,0.0409677436828619,-0.21227882626191094,-0.058890089090325254,-1.3363777547299698,0.12067226454889968,-0.6171438255032465,0.5349089379152898,-0.3277967543467479,-0.3421261456623397,-0.6040791060975738,-0.5001557492254433,-0.736307591499106
1996,CCSM4,11,2260.47032027338,0.0409677436828619,0.0675973539638276,0.4775903230800636,0.3345262927690274,0.46747985000866743,-0.48625502758866285,0.13432067442003706,-0.3277967543467479,-0.5284851508343159,-0.7055020341261675,-0.35426559225382964,-0.4542972438633328
1997,CCSM4,9,2623.2529203255017,0.1759128118634677,-0.7342497892166284,-1.9600229536928482,-0.32852228841026604,-0.2111020201949577,0.7244591068691209,-1.5185723002297093,0.6595130792404589,2.035954274829492,-0.17235192034386784,3.130974802467814,0.19319445176106434
1997,CCSM4,10,2623.2529203255017,0.1759128118634677,0.030724930979656062,-4.443405368183522,0.36144513556309277,-0.67920867147973,1.3791755737880413,-3.7119675135913983,-0.556534215836245,4.934900848446818,-0.6990131752565818,4.249670347098628,3.0850849347876266
1997,CCSM4,11,2623.2529203255017,0.1759128118634677,0.1760252216141756,-2.0591549651640397,-0.6861980217596186,0.09928649276219823,1.122022941662109,-1.0841759828860607,-0.556534215836245,1.5462881672815914,-0.5167545820324722,1.231583147160022,-0.13606540130819522
1998,CCSM4,9,2304.962651203633,-0.0069315508171687,0.4323233597137898,1.340211198011725,0.08385400948029775,-0.22848010419624706,0.944168045570355,0.3275620069007522,-0.5198646035472347,-0.11127228154584697,-0.5774086826005748,-0.3240047229646963,-0.7872353415325566
1998,CCSM4,10,2304.962651203633,-0.0069315508171687,-0.7903354660359356,-0.26852778013482437,-1.4633158593047468,-0.3191601809170497,-0.49015893108570013,-0.11033049989683517,-0.7086106139972915,0.004521464170384732,-0.5583191980277619,-0.23746306093241648,0.25803551124667884
1998,CCSM4,11,2304.962651203633,-0.0069315508171687,-0.1538637322305168,0.6660820799705419,-0.6019495863690016,0.23519878054971013,0.13712988509859492,0.40484726670392934,-0.7086106139972915,-0.08984576911818569,0.6524206891993927,-0.3118427722779305,-0.7134556039013987
1999,CCSM4,9,2505.6008274599226,0.0603710133986302,1.306335707398625,0.0743803919364557,-0.047472920320068834,-0.8411452924702828,-0.23591479468912388,-0.5388950510275418,-0.8110887858101758,0.22390870849490271,-0.09634276729329452,-0.016978255543379707,0.5967496842755001
1999,CCSM4,10,2505.6008274599226,0.0603710133986302,0.6026105270244694,-1.525317932916845,1.3195339930716048,-1.3240810614160792,1.2359845016512678,-2.9587136904877553,0.912484529718981,0.6797574843139326,-0.566808245535506,0.8435708788633738,0.2966841758664898
1999,CCSM4,11,2505.6008274599226,0.0603710133986302,0.5978444718673416,0.6221467340321775,0.7183178565663711,-2.696732180947741,0.6313367783622741,-0.39031569252539344,0.912484529718981,-0.7702443011207243,-0.3289631090610524,-0.7028141006011697,1.2148621206298578
2000,CCSM4,9,2551.682570811968,0.0453192686395238,-0.29784254213698236,0.014738671602898316,-0.2611919046062752,0.24248534562571,-0.6864245569106953,0.3382974355796426,-0.6118909716242029,-0.6541606451647584,-0.5192950687617777,-0.5845019621769201,-0.4227101221079354
2000,CCSM4,10,2551.682570811968,0.0453192686395238,0.09302889647507648,0.17180595984445618,0.32078108855951076,0.15186264855322149,-0.5854539006799299,0.3742549505949299,-0.7008937949926126,-0.4637976145237787,2.640520551166772,-0.5666206564546793,-0.7396576903582116
2000,CCSM4,11,2551.682570811968,0.0453192686395238,-0.014332180214023,-0.3869877503278008,-1.038991119246102,0.6841416443696814,-0.6318775174914911,0.6988580077480173,-0.7008937949926126,-0.3668932156298378,-0.1189204791007931,-0.5523760994392073,-0.6746082119523915
2001,CCSM4,9,2275.107945586972,-0.0832118001855024,-0.3072636804976427,-0.38002418540932736,-0.18094692071335572,0.21984233634977654,-0.6572849237992333,0.41763579860337374,1.3286455874853524,-0.4386581971136779,-0.6240982753214059,-0.5600324604550383,-0.8045818477157624
2001,CCSM4,10,2275.107945586972,-0.0832118001855024,-0.022351308799505507,0.3161701126297603,-0.6870191169739539,-0.10633798096659486,0.6613294917568523,-0.060040205242984764,-0.0025587711996982,-0.7136490573462732,4.436178733840589,-0.6028942614201681,-0.7183454483065773
2001,CCSM4,11,2275.107945586972,-0.0832118001855024,-0.4687768435560671,0.1055382142970956,-1.3763183744478846,0.06425429374061699,-0.6062988509248044,0.2973071127594783,-0.0025587711996982,-0.7068440704875764,3.907970226268537,-0.6566587195235225,3.1064371322022293
2002,CCSM4,9,2098.312168451822,-0.1599897413045245,-0.3246131210782892,0.06688160420001224,0.022818022877894827,-0.6591364272093748,0.2065044082642607,0.5824262853645946,-0.7210980292877145,-0.4075227514413124,-0.06861788855092203,-0.2532633627149744,-0.7565941821379787
2002,CCSM4,10,2098.312168451822,-0.1599897413045245,1.8628385789245419,0.08174035358026979,1.5107663091418289,-1.708214635293148,-0.04824531579717371,-0.7513839285549431,-0.8163222185276803,1.2110614667891046,-0.6466326741645565,0.5319085415625933,-0.07227814471253793
2002,CCSM4,11,2098.312168451822,-0.1599897413045245,1.310720431262485,0.06206594144829638,1.0895465303538,-1.7644222441016089,6.20195665334712,-0.8290578870948694,-0.8163222185276803,-0.7470188294661404,-0.0379820327137532,-0.7533559787070652,0.22399484631768501
2003,CCSM4,9,2687.6983520115846,0.0867211661741361,0.8487492093833103,-0.45559356265820145,0.09204008049335154,0.2911133682594736,-0.6728602876592062,0.4127350567009004,-0.4118567681110092,-0.5812948332052548,-0.20132168395808642,-0.4826736301184857,-0.6116814079391371
