year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_buenos aires coronel suarez_9,tmeansquared_buenos aires coronel suarez_11,tmeanrain_buenos aires coronel suarez_11,rainsquared_buenos aires hipolito yrigoyen_9
1993,BOM,9,2037.439151033997,-0.0461708621216909,-0.006797712722499612,0.2596851146996064,0.023029377634346804,0.17744349003491047
1993,BOM,10,2037.439151033997,-0.0461708621216909,0.5078820007956356,-0.33568971992930696,0.023029377634346804,-0.5040017024172249
1993,BOM,11,2037.439151033997,-0.0461708621216909,0.5078820007956356,0.5733516680969353,0.023029377634346804,-0.5040017024172249
1994,BOM,9,2185.741997507356,0.018137739947107,0.016670692535943384,0.27617071535281673,0.009837683962026764,0.17792968479719007
1994,BOM,10,2185.741997507356,0.018137739947107,-0.0318913201485533,-0.18543298301520156,0.009837683962026764,-0.5151841819496545
1994,BOM,11,2185.741997507356,0.018137739947107,-0.0318913201485533,-0.11867777725266299,0.009837683962026764,-0.5151841819496545
1995,BOM,9,1946.759707253285,-0.1022646938567331,0.07383358866151889,0.29377152732355244,-0.05278693189594209,0.1650629231928108
1995,BOM,10,1946.759707253285,-0.1022646938567331,-1.34663793103679,-0.30676174578258997,-0.05278693189594209,-0.2192486650489319
1995,BOM,11,1946.759707253285,-0.1022646938567331,-1.34663793103679,-0.5194632937403856,-0.05278693189594209,-0.2192486650489319
1996,BOM,9,2260.47032027338,0.0409677436828619,-0.006127291136351829,0.29025444421534213,-0.054086813344192027,0.1666092835540963
1996,BOM,10,2260.47032027338,0.0409677436828619,0.4924623043142366,-0.18603967313533243,-0.054086813344192027,-0.2548149533584984
1996,BOM,11,2260.47032027338,0.0409677436828619,0.4924623043142366,0.17155172537815705,-0.054086813344192027,-0.2548149533584984
1997,BOM,9,2623.2529203255017,0.1759128118634677,-0.017765407720430285,0.26930707568037743,-0.07768282541513744,0.17470058445679865
1997,BOM,10,2623.2529203255017,0.1759128118634677,0.7601389857480411,1.773117066709597,-0.07768282541513744,-0.4409148741206526
1997,BOM,11,2623.2529203255017,0.1759128118634677,0.7601389857480411,1.0778340955514518,-0.07768282541513744,-0.4409148741206526
1998,BOM,9,2304.962651203633,-0.0069315508171687,0.12843751991156668,0.29591364087421707,-0.03737314094883661,0.1788413924119045
1998,BOM,10,2304.962651203633,-0.0069315508171687,-2.6025283497878897,-0.4314097822017228,-0.03737314094883661,-0.5361534570880869
1998,BOM,11,2304.962651203633,-0.0069315508171687,-2.6025283497878897,-0.1410593613916698,-0.03737314094883661,-0.5361534570880869
1999,BOM,9,2505.6008274599226,0.0603710133986302,-0.007835586945968783,0.29530903956707033,-0.03553582521335792,0.1153923722535791
1999,BOM,10,2505.6008274599226,0.0603710133986302,0.5317531079354265,-0.05541111032940638,-0.03553582521335792,0.9231740065533972
