year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_santa fe san justo_10,rainsquared_santa fe san justo_11,rainsquared_santa fe las colonias_11,tmeanrain_santa fe san justo_11,tmeanrain_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires coronel suarez_11,rainsquared_buenos aires hipolito yrigoyen_9,tmeanrain_entre rios nogoya_10,tmeansquared_buenos aires coronel suarez_11
1993,BOM,9,2037.439151033997,-0.0461708621216909,0.18599947581471454,-0.52661239501018,-0.42323089765086264,0.681426565177799,-0.12316367832094585,0.03806250004630458,1.7813618569143315,-0.5890308760474338,0.2956895891097161
1993,BOM,10,2037.439151033997,-0.0461708621216909,-1.2434000139948682,-0.5961135702054456,-0.6508363373882631,-0.5643501296034035,0.3793040720989549,0.35183313604838473,-0.5040017024172249,-0.7945622951822873,-0.4887728461408006
1993,BOM,11,2037.439151033997,-0.0461708621216909,-2.84516746888442,-0.0356119075403983,-0.15202433181096836,-1.6186266518137056,-0.29703455916461063,-0.38837191326099224,-0.5040017024172249,-0.8345273364606391,1.9710539036855637
1994,BOM,9,2185.741997507356,0.018137739947107,-0.46112365350698464,0.5107029353983604,0.6727667699657408,-2.350637743592313,-0.09953507766357277,0.055248259180469814,0.4916627418510816,-3.485132641700425,0.22067531025872184
1994,BOM,10,2185.741997507356,0.018137739947107,0.4318307130714795,0.2840213969940104,0.6599338867552744,-0.3614043287802796,-0.2933599952231045,-0.31784007289889316,-0.5151841819496545,-0.4411306400629413,-0.37437175175588533
1994,BOM,11,2185.741997507356,0.018137739947107,-1.192060104718745,-0.3955313334120185,-0.5595099978423801,0.08505044255355557,-0.20404042791522284,-0.28441379029039027,-0.5151841819496545,-0.7365476252513777,0.8877527237999343
1995,BOM,9,1946.759707253285,-0.1022646938567331,-0.3490948906569155,-0.596324287702302,-0.6886720325424536,-0.07855897877102135,0.38336464614075316,0.4479289058287176,-0.02061720441544505,0.4508495263855753,-0.5478944232570828
1995,BOM,10,1946.759707253285,-0.1022646938567331,-0.48259082391123714,-0.6221506356649453,-0.6974056295590464,-0.14669962233110337,-0.27162201594983343,-0.23584429347828043,-0.2192486650489319,-0.3240873902976705,-0.46906735191672483
1995,BOM,11,1946.759707253285,-0.1022646938567331,0.2046023600664648,-0.5938879778638549,-0.684324880259152,-0.12588579573347256,0.510121675595429,0.5719287936713551,-0.2192486650489319,0.3924973395335989,-0.6772720677820102
1996,BOM,9,2260.47032027338,0.0409677436828619,1.2530442607850547,-0.5028914070267487,-0.36880677340137463,-1.1104501568273086,-0.24134405447619636,-0.37040787399015673,-0.7974521217553998,0.6488162538548552,0.5236277148670149
1996,BOM,10,2260.47032027338,0.0409677436828619,-0.45244955890384936,-0.5043484575127621,-0.2952490616147221,-0.33230267790619594,-0.1309288815665309,-0.35607213264949444,-0.2548149533584984,-0.6478073533024785,-0.29858397084130306
1996,BOM,11,2260.47032027338,0.0409677436828619,0.0020812526940399,-0.5653426602746692,-0.6812777923297471,-0.4646242388373752,-0.9499402070503586,-0.64263299131618,-0.2548149533584984,-0.2573578939499356,0.4024492855448518
1997,BOM,9,2623.2529203255017,0.1759128118634677,0.21599858786046275,0.48332728392529944,0.6626861885724322,-3.9979451820964966,-3.846897379548936,-2.2526117812578246,3.7414275881632855,-0.4485030942687405,1.1241597691064353
1997,BOM,10,2623.2529203255017,0.1759128118634677,-0.7570719907236021,0.026096738613644813,0.062499459537249,-1.158569098452393,-3.378964224110561,-2.1886208433358245,-0.4409148741206526,-1.1540050484281519,0.8840469436790648
1997,BOM,11,2623.2529203255017,0.1759128118634677,0.0658235565137465,0.04690155106614437,0.09209301794389986,-1.0520983691460597,-1.4789264922788903,-1.9307459461635217,-0.4409148741206526,-0.1872729257082528,1.4668951932084593
1998,BOM,9,2304.962651203633,-0.0069315508171687,1.0498529616546424,5.693778179295238,5.110601176125576,-1.2177176775336016,-0.7604362893939675,-1.1230868170744006,-0.41431723765550343,0.204040731545054,-0.11712111731285217
1998,BOM,10,2304.962651203633,-0.0069315508171687,0.6457054889276564,2.7692451650703127,2.683652383913725,1.8448387236534534,0.4366439983671441,0.39192380380293734,-0.5361534570880869,0.6758643001997799,-0.526469050546622
1998,BOM,11,2304.962651203633,-0.0069315508171687,-0.1869524525995096,3.091973881749373,3.0275427248210205,1.22537056538364,0.4836045693031012,0.423487989277559,-0.5361534570880869,-1.2355271055703665,-0.8717563774000348
1999,BOM,9,2505.6008274599226,0.0603710133986302,1.3888130739164644,-0.5055992951995669,-0.3718716333306179,0.3161937601037854,0.6737319285396682,0.6017651158791181,1.9800062939587577,1.546517068390269,-0.5371007506328989
1999,BOM,10,2505.6008274599226,0.0603710133986302,2.530826136935315,-0.5475117793975538,-0.39805849365478607,0.20696897907601702,0.4973110449536604,0.8860243477380516,0.9231740065533972,3.023966241621967,0.3562370271309697
1999,BOM,11,2505.6008274599226,0.0603710133986302,0.598296233990747,-0.38645440949833354,-0.15685732988768092,-0.06999425824920566,0.5635159657828319,0.8092520771948893,0.9231740065533972,0.198084842739793,-0.6204154622050388
2000,BOM,9,2551.682570811968,0.0453192686395238,-1.7463797975917683,-0.4944523419431161,-0.3263769081908609,0.17863482954786694,0.528430895290448,0.4909936117908321,0.29251666672915183,0.2341618503394642,-0.5438957662342799
2000,BOM,10,2551.682570811968,0.0453192686395238,-1.2165991738806121,-0.18133541371403963,0.025900677878969627,1.0171974109259578,1.0743793412371676,1.1607995536054492,-0.5292592793592488,0.3376911098503613,-0.16254006643645597
