year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_santa fe san justo_10,tmeanrain_santa fe san justo_11,rainsquared_buenos aires villarino_11,tmeansquared_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires coronel suarez_11,rainsquared_buenos aires hipolito yrigoyen_9,rainsquared_santa fe san justo_11
2003,NASA,10,2687.6983520115846,0.0867211661741361,0.006917148997591003,0.13336029165496247,0.22149754862276896,-0.5272135384544512,0.1178143763514441,-0.009587038765393676,0.0471202182868296,-0.7521314861601598
2003,NASA,11,2687.6983520115846,0.0867211661741361,-0.1326144125636059,0.5564849449970491,-0.8681226858098108,-0.6930380772483811,0.3052421157682852,0.6873381887078227,0.0471202182868296,-0.7569453985009688
2004,NASA,9,2768.3673897008125,0.0933536252225563,-0.10912506747849648,0.8036328485437935,1.9599649761552553,0.10533392287349444,0.15113327744466504,0.5193513806273198,-0.08750791204861971,-0.6356651457602913
2004,NASA,10,2768.3673897008125,0.0933536252225563,0.618949176687584,0.6849747991101797,1.2933869904095936,-0.49368341636157737,-1.3666480101882321,0.4057435176151651,-0.3654795613255509,0.07616182913039544
2004,NASA,11,2768.3673897008125,0.0933536252225563,0.101442153405147,0.6681951813444854,-0.7983912284809788,-0.4552703671737769,0.4702913040253002,0.6688755233472632,-0.3654795613255509,-0.7488184677245964
2005,NASA,9,2652.504506303661,0.0295492665437282,-1.370186705347687,-0.38861023540088563,-0.9480286736266128,-0.5277970664243243,0.25892104354595974,0.6047756903176906,-0.06202992133365866,-0.3489511387316179
2005,NASA,10,2652.504506303661,0.0295492665437282,0.6948000250962189,0.4061723277976287,-0.12293906924373724,-0.4540671464275062,-0.34294773282375135,-0.0888123537269855,-0.7354873633311795,-0.8312376849821703
2005,NASA,11,2652.504506303661,0.0295492665437282,0.8116691142537633,0.3378729305805927,0.8687175744926998,-0.01668838973553128,0.05532306176664415,-1.180051811895671,-0.7354873633311795,-0.6496260567142952
2006,NASA,9,2802.152801978974,0.0575983895925021,-1.104652391699245,0.6052853866884463,-0.6058882023756353,-0.44117479682123795,0.17474232654849134,-0.4426298054966039,-0.3598453125170751,-0.7957777761623883
2006,NASA,10,2802.152801978974,0.0575983895925021,0.5006547643580681,0.41225803134193933,-0.8107885514999618,-0.4647483423906818,0.41583665603314196,0.07043568070135574,-0.3604402373570725,-0.6615562647780385
2006,NASA,11,2802.152801978974,0.0575983895925021,1.3587110864711665,0.359727524187831,-0.678442552973232,-0.6983025843930525,0.481955699990678,0.6557082770511764,-0.3604402373570725,-0.8164347631972706
2007,NASA,9,2964.9821230781013,0.0901024788182954,0.27121556521718293,0.19565795629916277,-0.9281583599130905,-0.4715230796885052,0.2854988860842086,0.6002605251038098,-0.6665654872652943,-0.33454498033679664
2007,NASA,10,2964.9821230781013,0.0901024788182954,0.512396336924733,1.005006140762239,0.05730719760623453,-0.5501323897436956,0.17848740439069818,-0.005110293627476645,0.7105837240429327,-0.6545658634676721
2007,NASA,11,2964.9821230781013,0.0901024788182954,0.126191709340691,2.8200790375578677,-0.7041916342644258,-0.5132500259476034,-0.24721958337248884,0.07688130905167502,0.7105837240429327,0.23765598850475783
2008,NASA,9,2024.453890851962,-0.2906591931618024,0.21393262422916426,0.6520710435961939,-0.668370365393281,-0.4252007702758349,-0.28439645579124423,-1.1872275553538925,-0.19025054371806113,-0.8272466880871873
