year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_santa fe san justo_11,rainsquared_santa fe san justo_11,rainsquared_buenos aires hipolito yrigoyen_9,tmeanrain_buenos aires coronel suarez_11,rainsquared_la pampa maraco_11,rainsquared_cordoba marcos juarez_11,tmeanrain_buenos aires hipolito yrigoyen_11,tmeansquared_buenos aires hipolito yrigoyen_11,tmeanrain_santa fe san justo_10
2000,BOM,11,2551.682570811968,0.0453192686395238,0.8695243857789615,-0.5803190466633591,-0.3251470060515237,1.2378418072095496,1.0234835024537479,-0.14057597350431786,0.8455758713190078,-0.3936229318561969,-0.0790496907511274
2001,BOM,9,2275.107945586972,-0.0832118001855024,0.6498766526226147,0.4336805547509366,-0.25106819847635947,1.546250666587117,0.9502470882383771,-0.049036203979167976,1.046991006253874,0.26685189033835166,-0.32542551235752426
2001,BOM,10,2275.107945586972,-0.0832118001855024,0.47773610816200834,1.272043337933603,0.3147552510678442,0.4309686968005716,-0.6559269401090818,-0.2631262237712157,0.4414867843883406,-0.35363831620372455,-0.00434974740650409
2001,BOM,11,2275.107945586972,-0.0832118001855024,0.10981281490891533,-0.31824153231985614,0.3147552510678442,0.31500480006008885,-0.775759994933239,-0.3027018685037849,0.3341759555347981,-0.6271369000343137,-0.5714057968009747
2002,BOM,9,2098.312168451822,-0.1599897413045245,0.3271599273651314,-0.5468216119112863,-0.30381044094448534,0.3005695366281748,-0.7155680942506001,-0.16740134407733884,0.2361885796776249,-0.32209206825510295,0.17674994259089818
2002,BOM,10,2098.312168451822,-0.1599897413045245,-0.6655577270197729,-0.32740319598259227,-0.4632741000652765,-0.19536416198156106,-0.060006568753638426,-0.13599886725955085,-0.07837102225081075,0.5388700251721142,0.06125671238953127
2002,BOM,11,2098.312168451822,-0.1599897413045245,0.09318236894344545,-0.7281793218039561,-0.4632741000652765,0.06361010357556751,-0.10293859054373604,-0.3113488548738212,0.19397049548090595,-0.34881950161325287,1.0142002640152286
2003,BOM,9,2687.6983520115846,0.0867211661741361,0.2640859445295836,-0.5958273058195602,-0.20634479633320227,0.3463976626642635,-0.6471336122398541,-0.31031417115536786,0.15575762480526797,-0.3812942394633899,-0.04245715178426589
2003,BOM,10,2687.6983520115846,0.0867211661741361,0.03092509541235073,-0.5459775521987763,0.1382299953314432,0.2055206532604978,-0.7047151200850891,-0.251373528944604,0.22058113871159774,-0.2307380892887281,0.5938560251335887
2003,BOM,11,2687.6983520115846,0.0867211661741361,0.08011742293000605,-0.5060683340547175,0.1382299953314432,1.4788225938001376,-0.14385488509761007,-0.2696839389213769,0.6129039378327434,-0.11473253593544537,-0.2231743206599486
2004,BOM,9,2768.3673897008125,0.0933536252225563,-0.1058031126709117,-0.6137081529817879,-0.4832839645212316,0.3610948442416012,-0.19378924201650477,-0.2437856585574406,0.23743588954857134,-0.3746616043721222,5.820275847890983
2004,BOM,10,2768.3673897008125,0.0933536252225563,1.3030271987080517,3.403146170351326,-0.1705615780268401,-0.11488633482966994,0.01711055635228568,0.061406253355106875,0.11090538967499411,-0.33468842651971226,4.270359110948502
2004,BOM,11,2768.3673897008125,0.0933536252225563,3.2830385921546092,0.2180846835875007,-0.1705615780268401,0.19156506288628036,-0.7766491308633828,17.548461515680795,0.18580945423513454,-0.6570089992826359,0.0184024099314112
2005,BOM,9,2652.504506303661,0.0295492665437282,-0.05114420075746907,-0.5445362734855139,-0.3793956261413872,0.37447632272409637,-0.39365305155572905,-0.3196545672083811,0.16193326388154744,-0.38670247220703785,-0.24221771516993296
2005,BOM,10,2652.504506303661,0.0295492665437282,-0.4016701780975106,-0.6240777976099873,-0.4251556331186552,-0.23020713309467827,-0.8257053952312219,-0.27705230841793094,-0.24439651050284877,-0.12535601407435074,-0.45086506202696847
2005,BOM,11,2652.504506303661,0.0295492665437282,0.29947447440389735,-0.5511070668638057,-0.4251556331186552,-0.06745606865981188,-0.7852905742013138,-0.29883858282096376,0.015842646771335015,-0.6151142381141909,0.7149559854206298
2006,BOM,9,2802.152801978974,0.0575983895925021,0.06755640631283634,-0.6888934619572193,-0.3039638457486306,0.011785915505193955,-0.642719089536221,-0.21453078635877468,0.06800903525721672,-0.1965947267283353,-0.17047407987287647
2006,BOM,10,2802.152801978974,0.0575983895925021,-0.01530014363954987,-0.6523710188033253,-0.1668895365585044,0.32114662585926096,-0.8005767577739936,0.18393973471392608,0.2746872965778023,-0.35282846671676077,-0.49853877961372106
2006,BOM,11,2802.152801978974,0.0575983895925021,0.46764386375856637,3.1134406660906304,-0.1668895365585044,0.02934766975459277,0.6606661130256377,0.5205175415819451,-0.47439791122748926,-0.6432437344549493,1.0608371343471343
2007,BOM,9,2964.9821230781013,0.0901024788182954,0.22870877878878051,0.11748933721112932,-0.061827194449622015,-0.2747177346200285,-0.3057080449746114,-0.28583113966254836,-0.3154802186017995,0.33795211517995094,-0.2398897287776187
2007,BOM,10,2964.9821230781013,0.0901024788182954,0.0016200674142769504,-0.2738503415657694,0.9731730385614876,0.3971454638735109,-0.39267211423462284,-0.21215281427632954,0.3688610340518282,-0.2938083589139954,-0.8838573183508427
2007,BOM,11,2964.9821230781013,0.0901024788182954,0.038996564615015945,-0.6935902676959103,0.9731730385614876,0.2555431359412245,-0.7625000789774359,-0.15994001296346058,0.4829682602579834,-0.6756826678646367,0.0049154429441853
2008,BOM,9,2024.453890851962,-0.2906591931618024,0.21879219421163335,-0.6999768518193458,-0.3718744993641531,0.36597293473722764,-0.7465931081777868,-0.20898256241021654,0.20306325812145284,-0.24864025229028844,-0.4104873306846532
2008,BOM,10,2024.453890851962,-0.2906591931618024,-0.7809042818386612,-0.5431704557505257,-0.4628038377526623,-0.06990856534960022,-0.794331236039468,-0.2659408295658562,-0.076056002487207,-0.18894236592356992,1.7807861196375931
2008,BOM,11,2024.453890851962,-0.2906591931618024,-0.675287927002418,-0.5048767219737088,-0.4628038377526623,-1.4782010435574948,0.764732478695663,0.31092856433525756,-1.4635920002836296,2.5454597223336837,-0.0541395418909359
2009,BOM,9,2970.2970292832338,0.0808897038617558,1.0445948164441707,0.12354008823315224,-0.370300678244869,0.04952744694307996,0.5800286898381174,-0.08069204409037715,0.12897544897844834,-0.1333718915287913,1.3232929831290763
2009,BOM,10,2970.2970292832338,0.0808897038617558,-1.0185608024385577,-0.6984312517027107,1.9390439464409064,1.5660506327782675,1.323079789469165,-0.13305902621127288,0.9284122407781182,1.5085694047002929,-0.6255721615962632
2009,BOM,11,2970.2970292832338,0.0808897038617558,0.43988235648556123,-0.7238415580087858,1.9390439464409064,-0.46449230745367315,-0.8029035166865391,-0.21586149571347982,-0.036136004535853763,2.9685039145418814,-0.7982607498664052
2010,BOM,9,3933.646838880765,0.395993458774148,-0.21210097326585603,-0.27967153515497234,-0.36085976658438856,-3.681061310125127,-0.6400980932961094,0.12890802779565544,-2.105487715601284,8.672548703805104,-0.42669544973828466
2010,BOM,10,3933.646838880765,0.395993458774148,1.271428726141407,0.39692948525076016,7.311170143886938,0.30389551851353874,1.1302292753804912,0.4017091403430057,0.2469250365281938,-0.3451051496916077,-0.13689290522050895
2010,BOM,11,3933.646838880765,0.395993458774148,1.359266236975226,1.2319393974730037,7.311170143886938,-0.6567129814516269,-0.7420827476501459,0.5180095921253152,-0.2720006612304822,-0.2613134340867943,1.8410083014036176
2011,BOM,9,3647.926665981048,0.1954531458213887,0.4818701658079902,1.184478230545356,-0.4795557364919223,0.33574792719832836,0.7994343380804276,0.11906717987643131,0.29200399117252523,-0.4039846867326109,-0.02868545112507366
2011,BOM,10,3647.926665981048,0.1954531458213887,0.5419080359931335,-0.48751862658921236,0.2638293697618227,0.3513429777638338,-0.3676766875638866,-0.29877568013698574,0.2363270618288243,-0.3770678816043576,0.21541679698616464
2011,BOM,11,3647.926665981048,0.1954531458213887,0.6656683124235991,-0.49078971413171163,0.2638293697618227,0.3537310385645819,0.11307927518754031,-0.2593130049247134,0.3764723486575069,-0.6462174681871246,0.3316889796642667
2012,BOM,9,2958.105831211545,-0.0776281120723763,-0.15640837261200438,-0.7706342467122614,-0.11896396362244913,0.37639028638772726,-0.1457984980566111,0.3031009522734989,0.21756573235796206,-0.37197397017987394,-0.2879657322158363
2012,BOM,10,2958.105831211545,-0.0776281120723763,0.021926011954687106,-0.5623881684339088,-0.2647845011660614,0.32320217302689597,-0.8047736414924548,0.24573873143450417,0.27492953618591043,-0.3550101383329932,1.0922678232025878
2012,BOM,11,2958.105831211545,-0.0776281120723763,0.7290551477487415,1.350861153384869,-0.2647845011660614,0.5516450423141196,-0.8467401678274238,0.2911436609645344,0.4584311749552235,-0.652951588542091,0.5772930546175817
2013,BOM,9,2707.197486937163,-0.1611192435848817,-0.07617959921734643,-0.7694396366470062,-0.3593065439409883,0.8703571938941072,-0.7452079500518629,-0.2732758679837388,1.24522361356335,-0.29502177299956783,0.2907424140755109
2013,BOM,10,2707.197486937163,-0.1611192435848817,-0.587852199019102,-0.6209302036933343,-0.385686726453903,-3.4504347066691894,1.2367050474729129,-0.1777322584033538,-2.3680540836703177,8.447027016894715,-1.060632735798605
2013,BOM,11,2707.197486937163,-0.1611192435848817,-0.1373997800651171,-0.7055093732198968,-0.385686726453903,0.7238849578952269,-0.8236269687929052,-0.29220220923293105,0.5114747469855072,-0.4437728434125127,-2.7238044911428445
2014,BOM,9,2892.8454356606403,-0.0935090762133243,1.5835138381277796,1.3043580144786509,0.9396382510689829,0.5870481785920998,-0.15126210182079247,0.2169049884276616,0.3568547168140634,-0.30257165337601494,-0.2929126396328201
2014,BOM,10,2892.8454356606403,-0.0935090762133243,3.4771004719496994,3.1401107406057682,-0.3577670148206931,0.3761308458456202,0.8543297844262697,0.3092169013983428,0.29367802200295345,-0.3690480236592879,-0.245493035992296
2014,BOM,11,2892.8454356606403,-0.0935090762133243,-0.3967277270896032,-0.5514168365397566,-0.3577670148206931,0.2035834199241426,-0.8683138345527505,-0.14832195886553312,0.2588024986907558,-0.632240744397368,1.739326987094044
2015,BOM,9,3101.367971827829,-0.0324093531892292,-0.09516837282949903,0.41685952284729527,1.2021384767696537,-0.954189600673276,0.07870727511249767,0.5225721431242164,-0.8679420266611423,0.21280715920348936,0.01755614693888608
2015,BOM,10,3101.367971827829,-0.0324093531892292,-2.754193194494877,0.29943994145779046,-0.2335697457165561,-1.5367504785508164,0.18860950466926898,18.76757580934501,-1.450756615040614,0.9014902746887927,-0.21730268949426954
2015,BOM,11,3101.367971827829,-0.0324093531892292,-2.6120588842023933,3.3478577842989323,-0.2335697457165561,-4.796406460637739,0.13076038698577988,-0.3186046875526025,-7.164352224763742,1.6200350676035062,-0.153706680758009
2016,BOM,9,3477.431893841902,0.0660093515389699,0.4285758900025994,-0.3635532042796868,-0.43498676111334994,0.07693128870954533,-0.7200579772886148,0.213807379654933,0.14209394178809417,-0.19407996040299594,-1.8677668041201356
2016,BOM,10,3477.431893841902,0.0660093515389699,-0.9498583214832992,-0.49203606332316896,-0.3039989624564889,0.6069713763138916,-0.730304879109865,-0.2924153215632007,0.5667598146356497,0.33763631689916307,-0.40837977696778577
2016,BOM,11,3477.431893841902,0.0660093515389699,-1.4971281983475198,0.26117699025938135,-0.3039989624564889,0.2786337474229818,2.6401223898422366,0.13160586748205355,0.27676560951101326,-0.3522937355538244,-0.0748993404361503
1993,CCSM4,9,2037.439151033997,-0.0461708621216909,0.04419377134866056,-0.44536168809145177,-0.3337378038616516,-0.5654900073074984,2.551725136636384,0.167547171973937,-0.17472819148558605,-0.24253573523212513,-0.23424711484477248
1993,CCSM4,10,2037.439151033997,-0.0461708621216909,0.4320596394497552,-0.44553406154013653,-0.2979027801864719,0.32585776166990305,-0.34346146671364947,0.2620114149689081,0.5389795048545972,0.1719593386304407,0.9771532820026565
1993,CCSM4,11,2037.439151033997,-0.0461708621216909,-1.6929538688831245,0.6325928994846396,-0.2979027801864719,-0.2376514256560121,-0.0068727939616786875,0.5151586468219287,0.2910820208001719,-0.2990045671138281,-3.0727584117681856
1994,CCSM4,9,2185.741997507356,0.018137739947107,-0.2712005741176997,-0.6325519274181114,0.44632697329493976,0.09883874672358686,0.0681209826071479,-0.10045119295040367,-0.42113586614732224,0.45518453408551796,-0.19516193739886994
1994,CCSM4,10,2185.741997507356,0.018137739947107,-0.010839679661424408,-0.7010420356915088,-0.3702851534944597,0.9651457670565394,0.7936843142796357,-0.18394734477052918,0.7971222288611399,-0.17391442684756092,0.5484750891978303
1994,CCSM4,11,2185.741997507356,0.018137739947107,0.10033577119885592,-0.7439327279617884,-0.3702851534944597,0.38317878885305773,-0.6434878249952999,-0.30996993545278034,0.35335726239697834,-0.31380931656457145,-1.3863667892981206
1995,CCSM4,9,1946.759707253285,-0.1022646938567331,-0.29094967706546965,1.1695374813222366,-0.20622048488859146,0.4211301786440632,-0.6273259887622872,-0.03753440127400488,0.21594621127478714,-0.37719515589903163,-0.6185072239035982
1995,CCSM4,10,1946.759707253285,-0.1022646938567331,0.4800220273586036,-0.5957084074543963,-0.1112551582222962,0.2866487071817365,-0.773875166728464,-0.005691759147303642,0.09939492313709375,-0.335677046627372,-2.4587856022967673
1995,CCSM4,11,1946.759707253285,-0.1022646938567331,0.05744130619181861,-0.5779772417419191,-0.1112551582222962,0.3588264397606089,-0.6456457268145842,-0.3106405968092214,0.3561912500426676,-0.21380356091017727,0.0050567907161073
1996,CCSM4,9,2260.47032027338,0.0409677436828619,-0.5991357397263358,1.2883196219002158,0.34559931411147393,-1.6997551185604256,1.2608377557490567,0.5292315456447216,-0.747230071014602,0.33776075673146555,-0.08935986145568234
1996,CCSM4,10,2260.47032027338,0.0409677436828619,0.011517621117126372,-0.4781601150829492,-0.1430275308114895,0.41890040647569937,-0.8155851501426638,-0.25822912280397436,0.039590422314642354,-0.26171633597281835,-0.2846978801340549
1996,CCSM4,11,2260.47032027338,0.0409677436828619,0.46934873972992897,0.2965069238412453,-0.1430275308114895,0.09488511813577795,-0.6253823567343905,0.077252143175389,0.3407627877489149,-0.15780110168013584,-0.0169960174092792
1997,CCSM4,9,2623.2529203255017,0.1759128118634677,-1.6041853784036573,3.177970571894492,1.1944301760279783,-1.6384393455929813,-0.6532848135953895,0.21416619752989347,-0.12025463921153538,0.5762024454276878,-0.6724471120192395
1997,CCSM4,10,2623.2529203255017,0.1759128118634677,-3.2627780215871907,3.7356708102740073,-0.3068873411737919,-3.417253924424506,0.09229259268553004,0.4342435385984072,-0.719725888420346,1.019624471209764,0.009574691611823498
1997,CCSM4,11,2623.2529203255017,0.1759128118634677,-2.407370584665436,1.6849327995513783,-0.3068873411737919,-1.052581115418961,0.1149301816900676,-0.13866417853591312,0.014625941153176758,0.9016879627226113,0.0502718175112692
1998,CCSM4,9,2304.962651203633,-0.0069315508171687,1.0789328211967406,-0.43842266662239004,-0.32151521251030635,0.23311656200799447,-0.1065286635614429,-0.27468576829084557,-0.14896941654007292,0.742350814001746,0.4041807216549837
1998,CCSM4,10,2304.962651203633,-0.0069315508171687,-0.12098783804410732,-0.272217954195542,-0.3326394510147112,-0.09704760625441397,1.1185156542332806,0.19210619779008456,-0.5707537015871162,-0.1690123593326395,-0.6598299626278423
1998,CCSM4,11,2304.962651203633,-0.0069315508171687,0.6183006791298659,-0.31170330629628207,-0.3326394510147112,0.005953037204706713,-0.1518937854325407,-0.3159232137582944,0.09712408388719306,0.43936523006203065,-0.1873622356164681
1999,CCSM4,9,2505.6008274599226,0.0603710133986302,0.029663354497689465,-0.03122449312825746,-0.44689163798939513,-0.5964080599214492,4.72532358329865,0.21251283277003455,-0.45792940236052854,-0.1395667417482279,0.865114720036526
1999,CCSM4,10,2505.6008274599226,0.0603710133986302,-1.3762724710594747,1.1701706626140336,1.1640557942695746,-3.631307316349427,-0.7452452215866432,-0.2602142193193449,-0.7290640141519621,1.5644253583060974,0.5759645899187372
1999,CCSM4,11,2505.6008274599226,0.0603710133986302,0.5925840835774638,-0.7174682525446158,1.1640557942695746,-0.21886308037790575,0.6236291944514745,0.22681223650099694,-2.9863450237037528,0.5490054732476419,0.5182288781252765
2000,CCSM4,9,2551.682570811968,0.0453192686395238,0.007876766970146044,-0.5033400038703115,-0.3771397834163935,0.27908012466549165,-0.7099519806239095,-0.2592873343781915,0.2785649399356829,-0.37034591372942477,-0.2696018777011799
2000,CCSM4,10,2551.682570811968,0.0453192686395238,0.13508301439064382,-0.49356905799174294,-0.3251470060515237,0.3295357934174574,-0.845114399487909,-0.32079372365597275,0.047845404984580946,-0.34599190794606227,0.11057662652894416
2000,CCSM4,11,2551.682570811968,0.0453192686395238,-0.3433032289036535,-0.49409640371254615,-0.3251470060515237,0.44453676149657206,-0.7359372606203495,-0.29483399040213293,0.44106146861407003,-0.31762309440498726,-0.0790496907511274
2001,CCSM4,9,2275.107945586972,-0.0832118001855024,-0.4127281852920338,-0.46377914046052165,2.033571293401733,0.42308257020155027,-0.1524555858979727,-0.3049869297281266,0.21300238936222538,-0.347614593711113,-0.26510882436915356
2001,CCSM4,10,2275.107945586972,-0.0832118001855024,0.2976399869996101,-0.5550437805117099,0.3147552510678442,-0.46273699420321907,-0.434569460951177,-0.23106626306594774,-0.25012834850330656,0.5116202710719479,0.07184672403028508
