year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_santa fe san justo_10,rainsquared_santa fe san justo_11,rainsquared_santa fe las colonias_11,tmeanrain_santa fe san justo_11,tmeanrain_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires coronel suarez_11,rainsquared_buenos aires hipolito yrigoyen_9,tmeanrain_entre rios nogoya_10,tmeansquared_buenos aires coronel suarez_11
1993,BOM,9,2037.439151033997,-0.0461708621216909,-2.84516746888442,0.0459251689712216,0.0516092138446251,-1.042311482665477,-2.8348407951549595,-1.3371376266750703,-0.5040017024172249,-0.8345273364606391,0.2863233665927133
1993,BOM,10,2037.439151033997,-0.0461708621216909,-2.84516746888442,0.0459251689712216,-0.9780192938436516,-1.415262944353597,-2.8348407951549595,-1.3371376266750703,-0.5040017024172249,-0.8345273364606391,0.4890096469218258
1993,BOM,11,2037.439151033997,-0.0461708621216909,-2.84516746888442,0.0459251689712216,-0.9780192938436516,-1.2236267918707644,-2.8348407951549595,-1.8435486820401459,-0.5040017024172249,-0.8345273364606391,-1.7860101768600476
1994,BOM,9,2185.741997507356,0.018137739947107,-1.192060104718745,-0.6723565520347724,-0.4888639216704344,0.3551989279484473,-0.9458700836192482,-1.0337286722117094,-0.5151841819496545,-0.7365476252513777,-0.0928454484311239
1994,BOM,10,2185.741997507356,0.018137739947107,-1.192060104718745,-0.6723565520347724,-0.9780192938436516,-0.12222318635606272,-0.9458700836192482,-1.0337286722117094,-0.5151841819496545,-0.7365476252513777,0.4890096469218258
1994,BOM,11,2185.741997507356,0.018137739947107,-1.192060104718745,-0.6723565520347724,-0.9780192938436516,0.24629019142349162,-0.9458700836192482,-1.4845900245716135,-0.5151841819496545,-0.7365476252513777,-1.4594427944078079
1995,BOM,9,1946.759707253285,-0.1022646938567331,0.2046023600664648,-0.8062542014293715,-0.826272823777949,-0.0198498228072103,0.6263546561325857,0.4066374925215741,-0.2192486650489319,0.3924973395335989,-0.4976641237580463
1995,BOM,10,1946.759707253285,-0.1022646938567331,0.2046023600664648,-0.8062542014293715,-0.9780192938436516,0.14714080274551147,0.6263546561325857,0.4066374925215741,-0.2192486650489319,0.3924973395335989,0.4890096469218258
1995,BOM,11,1946.759707253285,-0.1022646938567331,0.2046023600664648,-0.8062542014293715,-0.9780192938436516,0.21693567780535772,0.6263546561325857,0.512707021654179,-0.2192486650489319,0.3924973395335989,0.4940973945116901
1996,BOM,9,2260.47032027338,0.0409677436828619,0.0020812526940399,-0.6776120869010134,-0.770822343631088,0.3151376764979559,0.095711093300012,0.4365347658313229,-0.2548149533584984,-0.2573578939499356,-0.4167712122692081
