year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_santa fe san justo_10,tmeanrain_santa fe san justo_11,rainsquared_buenos aires lujan_9,rainsquared_buenos aires villarino_11,tmeanrain_buenos aires hipolito yrigoyen_11,tmeansquared_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires coronel suarez_11,rainsquared_buenos aires hipolito yrigoyen_9,rainsquared_santa fe san justo_11,tmeanrain_buenos aires coronel suarez_9
2015,CMCC,10,3101.367971827829,-0.0324093531892292,0.8388575118216358,0.46853435380812236,-0.4187075889390763,4.4147071491396455,-4.6945339006109625,0.546561680018094,-3.2428941089170107,-0.4527060648794895,0.43859469230751297,1.2211990088951217
2015,CMCC,11,3101.367971827829,-0.0324093531892292,-0.0938526659300671,0.5869237749978783,-0.4187075889390763,0.2687253230319602,-0.27846921243801387,0.9929856092835809,-1.9319814331937437,-0.4527060648794895,-0.8206102503975414,1.2211990088951217
2016,CMCC,9,3477.431893841902,0.0660093515389699,5.891266921595561,0.32972711557937556,-0.24056495841385828,-0.16594764510702206,0.8232213916800746,-0.4066204076480775,1.10174850525615,-0.6245526254370994,-0.8217759455113407,0.04800935181667669
2016,CMCC,10,3477.431893841902,0.0660093515389699,1.190874235409013,0.4486355820466449,-0.5500703503621278,-0.8148942958083355,0.46446952626111165,-0.4921570603115713,0.552950806425069,-0.5523815362515582,-0.7434627544711483,0.5118488262546256
2016,CMCC,11,3477.431893841902,0.0660093515389699,0.0051942277094736,-1.3846122247744774,-0.5500703503621278,-0.5111664343596766,-1.5123580077386538,1.2736636299911577,-1.8224837998963954,-0.5523815362515582,0.3382485908845576,0.5118488262546256
1993,CWB,9,2037.439151033997,-0.0461708621216909,0.31476847601200675,0.10086413847802743,0.06560405096370966,-0.9140997286571984,0.9629691625838728,0.1626586849660325,1.1824646575633189,-0.47063653195945476,-0.5917446866697682,0.8519613256768671
1993,CWB,10,2037.439151033997,-0.0461708621216909,-0.023378866477123117,-0.2871941902282351,-0.7731876040218693,-0.00013655328846919762,1.1605778444035106,-0.32978664716898765,1.6839814704593297,-0.6725288681470262,-0.5241654945972212,0.4800925577491282
1993,CWB,11,2037.439151033997,-0.0461708621216909,-2.503667083883825,-0.4986363673406569,-0.7731876040218693,1.2867378398134284,1.526833171772533,0.0676185235193658,2.173942133884825,-0.6725288681470262,-0.12175592259022586,0.4800925577491282
1994,CWB,9,2185.741997507356,0.018137739947107,1.049110368295184,0.24559180199158775,-1.1343789225945584,-0.5976623006080676,0.47534720068435043,-0.49475453061364116,0.6055631977576555,-0.40982735249847874,0.15469194188163884,-0.28744986176773896
1994,CWB,10,2185.741997507356,0.018137739947107,1.5690830822908968,0.0798178730359059,0.169900268808493,-0.8505562819058132,0.4893356321726208,-0.58950103101477,0.6025230075040632,-0.6495979428989257,1.2087815127900878,0.0571136543547486
1994,CWB,11,2185.741997507356,0.018137739947107,-1.3092868652250147,0.9990134093827293,0.169900268808493,-0.3357392756341344,0.3860818242992625,-0.4390260717721955,0.5945639609849923,-0.6495979428989257,0.190642015739546,0.0571136543547486
1995,CWB,9,1946.759707253285,-0.1022646938567331,0.0006605027273556,-0.3621355414243998,0.6019637198638971,0.9059567921576583,0.4859892745561514,-0.5208296733417146,0.40407914820997093,0.16775020073620658,-0.5548474688560289,0.575589989792844
1995,CWB,10,1946.759707253285,-0.1022646938567331,-3.756486754814075,-1.4850043835114053,1.427194291674912,1.0500868087178268,0.2714467452663163,-0.7234846182707673,0.21737926670244373,-0.2845898585412758,0.3080419505743753,-1.1481360485105323
1995,CWB,11,1946.759707253285,-0.1022646938567331,0.0769519882599108,-0.6677768365018218,1.427194291674912,0.018959516428301886,-0.2880079963117179,-0.35999392620921583,-0.4349380090683395,-0.2845898585412758,-0.5954216966268299,-1.1481360485105323
1996,CWB,9,2260.47032027338,0.0409677436828619,-0.2509332096369278,-9.011288808497811,3.0207912448891574,0.22290041379626802,-2.933379362621433,9.140194136530592,-5.105828846077367,-0.10213707936144208,1.5977413667161762,-0.6266789179618494
1996,CWB,10,2260.47032027338,0.0409677436828619,-2.160850106372206,-0.7085298258061443,-0.7332391782504911,2.11277218181711,-0.0985527200974931,-0.5726130539426293,-0.1455581526745575,-0.3277967543467479,-0.593321605146713,0.6089367879087929
1996,CWB,11,2260.47032027338,0.0409677436828619,0.0675973539638276,-0.06573226041538559,-0.7332391782504911,0.6906309345691698,-0.506956185575471,-0.31925305971077694,-1.3277478541755443,-0.3277967543467479,-0.8330552739483921,0.6089367879087929
1997,CWB,9,2623.2529203255017,0.1759128118634677,0.25254823393089276,-0.4488598372915251,-0.7083603382305664,-0.4042975966997475,-0.06473332904635813,0.7422865434893278,-0.36153312248945324,-0.5690425969573221,1.209399187446763,-0.5698199062571603
1997,CWB,10,2623.2529203255017,0.1759128118634677,0.5141555367073543,0.18277755156186884,0.7682853320775033,-0.579917709350562,0.21333681609244814,1.6292816219120339,-0.09789641631291726,-0.556534215836245,0.37135677961180635,0.7620076948737342
1997,CWB,11,2623.2529203255017,0.1759128118634677,0.1760252216141756,-0.04993469367854377,0.7682853320775033,-0.9322125389932586,0.5108423707558761,0.48208953512383734,0.03916617117226144,-0.556534215836245,-0.7722185969491733,0.7620076948737342
1998,CWB,9,2304.962651203633,-0.0069315508171687,0.30357519648817094,1.4311398104351238,-1.1028584445311185,1.8312190680424443,0.8276995692419535,-0.4283688384634381,0.8056473867357584,-0.47467579395338527,0.2654142785760332,-0.19731858367221863
1998,CWB,10,2304.962651203633,-0.0069315508171687,-0.7523185425032889,3.4297573943581887,-0.0675895337967047,-0.6329761784327649,0.6070978892405573,-0.3068799205363017,0.6884842637179514,-0.7086106139972915,1.164287777835579,-3.146062638146909
1998,CWB,11,2304.962651203633,-0.0069315508171687,-0.1538637322305168,2.8428670383432064,-0.0675895337967047,0.8898534813318802,1.967890872694826,0.2017829449158268,2.0325426068452654,-0.7086106139972915,1.1999727339120336,-3.146062638146909
1999,CWB,9,2505.6008274599226,0.0603710133986302,0.4542872766130784,0.389109049623685,-0.12316247707007012,-0.5931350937788838,0.4723275095193828,-0.3811822923775358,0.8673512721940456,-0.3292801319358426,-0.7247906237489982,0.07895928678164883
1999,CWB,10,2505.6008274599226,0.0603710133986302,0.8882970293074507,0.7854791451207794,-1.2474901191470529,-0.1543159552840788,0.3772405783875136,-0.48222487977324946,0.46770543597134745,0.912484529718981,-0.38943544017887854,0.4244495416408707
1999,CWB,11,2505.6008274599226,0.0603710133986302,0.5978444718673416,0.03023128529599985,-1.2474901191470529,-0.5381882432579632,0.1201279027349499,-0.477196241215937,0.1423811547083744,0.912484529718981,-0.8339990909748003,0.4244495416408707
2000,CWB,9,2551.682570811968,0.0453192686395238,-0.01319649531139817,-0.04539081782862946,0.2704103934813926,-0.8907481419147824,0.32597696826248396,-0.4813322010326129,0.28354672691335425,-0.57200069412453,-0.7966194519454776,0.04977654311411972
2000,CWB,10,2551.682570811968,0.0453192686395238,0.5349228373599335,0.1740625688391814,1.9519150085394,-0.822751246323313,-0.39985847832543486,-0.6585505997781504,-0.09657779259013967,-0.7008937949926126,-0.7385116432711619,-1.6214719184391204
2000,CWB,11,2551.682570811968,0.0453192686395238,-0.014332180214023,0.46908603936203264,1.9519150085394,-0.33047136090455276,0.33808834734483145,-0.46524257098325883,0.30200225844235534,-0.7008937949926126,-0.5466475981459694,-1.6214719184391204
2001,CWB,9,2275.107945586972,-0.0832118001855024,-0.14302408568029082,-0.058050026984574704,-1.1096059604193225,-0.8468297139499475,0.33600909809691465,-0.3427385066299488,0.2109569322761481,1.0287961100342198,-0.3453459268945509,-0.5326606679455919
2001,CWB,10,2275.107945586972,-0.0832118001855024,-0.00706613851151662,-0.48017572076013526,-0.3957263954378085,0.36603561362941317,0.4626980201257095,-0.6218082322787866,0.25259869600911367,-0.0025587711996982,-0.5222280593988337,-1.8347539052833253
2001,CWB,11,2275.107945586972,-0.0832118001855024,-0.4687768435560671,-0.03292298669082948,-0.3957263954378085,4.28744395626487,-0.6775913238065951,-0.46239352439840853,-0.2640156295437433,-0.0025587711996982,-0.39673235894172004,-1.8347539052833253
2002,CWB,9,2098.312168451822,-0.1599897413045245,0.32351486111766137,0.24839567327731743,-0.4183596970930126,0.8305956480360296,-0.40419633298835134,-0.2649454429172089,-0.5829203648716287,-0.3591777198719299,-0.8216900475644663,0.5518064697585268
2002,CWB,10,2098.312168451822,-0.1599897413045245,-0.2620290426133977,-0.894245173323838,-1.2505109165928665,-0.8009676107526181,0.3668516926565914,-0.7054070728799422,0.3573724797148438,-0.8163222185276803,0.06835411411371778,0.4994994387098888
2002,CWB,11,2098.312168451822,-0.1599897413045245,1.310720431262485,-0.4456736326938394,-1.2505109165928665,9.620559292302844e-05,-0.021052006086732473,0.04860547589012577,-0.8081302086415688,-0.8163222185276803,0.2013732106857501,0.4994994387098888
