model,year,init_month,rain_coronel dorrego_10,rain_coronel dorrego_11,rain_coronel dorrego_8,rain_coronel dorrego_9,rain_hipolito yrigoyen_10,rain_hipolito yrigoyen_11,rain_hipolito yrigoyen_8,rain_hipolito yrigoyen_9,tmean_coronel dorrego_10,tmean_coronel dorrego_11,tmean_coronel dorrego_8,tmean_coronel dorrego_9,tmean_hipolito yrigoyen_10,tmean_hipolito yrigoyen_11,tmean_hipolito yrigoyen_8,tmean_hipolito yrigoyen_9
NCEP,1999,6,0.0014613620697738112,0.0017071647662612842,0.0003657038341888673,0.0006293941886143968,0.001613221194774705,0.0021117703517297363,0.0003639136848796517,0.0011932598247294689,15.011462868584523,17.985428771972657,9.7797320912679,11.694598093668622,14.826260199913612,18.657621037409857,9.58703757065993,11.742022556402745
NCEP,1999,7,0.0016803773295679051,0.0016461570805239019,0.00042344970792946896,0.0007555367603592315,0.0018255284177776348,0.0020979380101696123,0.00022438260465725956,0.0012764058024576142,14.015434577094183,17.338419369167752,9.54919196234809,10.974054022894967,14.820225348839394,17.961151371491262,9.861680567814755,11.723266961513422
NCEP,1999,8,0.001441831989514965,0.001989377360658388,0.00038570962638077725,0.0008060442115450635,0.0023943483703586363,0.001997862540777606,0.0010475155273091293,0.0015838311926547747,14.153910346137154,17.706709798177084,10.669661195543078,11.537622048272025,14.70417462862455,17.669926458505483,9.907981455876278,11.647404914269082
NCEP,1999,9,0.0014679770305038873,0.001820640304836061,0.0016386332933333,0.00223644386147769,0.0017221100331284453,0.002516518557461213,0.0017541111846153,0.0014423621791433455,13.794017528957792,17.60444371202257,10.206166666666666,11.545160013834638,14.674467673668495,17.70038340250651,10.68846153846154,11.707970025478266
NCEP,1999,10,0.0018868720973647616,0.002087817708708299,0.0016386332933333,0.001259037175,0.0010748013235697355,0.003319530632700973,0.0017541111846153,0.0039270861461538,14.248621429443359,17.51596308051215,10.206166666666666,11.969,15.336498448298528,18.73690777118389,10.68846153846154,12.787692307692309
NCEP,1999,11,0.001315220095,0.0020279952773018567,0.0016386332933333,0.001259037175,0.0017226369307692,0.003341835259787026,0.0017541111846153,0.0039270861461538,14.942,16.63229585266113,10.206166666666666,11.969,15.103076923076925,17.56872191013434,10.68846153846154,12.787692307692309
NCEP,2000,6,0.0019380835425691616,0.002061343021680243,0.0008232982281652229,0.0015413724145257404,0.0058956931722558645,0.003942835626517989,0.0006254263854316565,0.0017239810912029771,13.439762108696831,16.5644004957411,9.375001410590277,10.75504778544108,14.648793401473608,17.558476018661107,8.986660962227067,11.492347251696463
NCEP,2000,7,0.0019293686679836921,0.002026467971493132,0.003154571903352852,0.00219154400029626,0.0016811260069280148,0.0033329010626372293,0.0028102398192869768,0.0035405043878444387,13.958886437310111,16.574051679823132,9.537018425835502,11.574206954956058,14.605265162541315,17.437738307072568,8.869755749824723,12.024501974643803
NCEP,2000,8,0.0005864233887283232,0.0017517016843900267,0.0012217980650795154,0.0007394867196373388,0.007327084809627272,0.004019017145898797,0.0017178056461493966,0.0019865489555848104,13.441370639377169,17.358472961425782,9.413912109375,10.723833389282227,14.683817408635065,17.53522925352439,8.94780445587941,11.5340431643755
NCEP,2000,9,0.0017633994388211018,0.0021115988257575614,0.0009749613721666,0.0015671073421459822,0.004234645512994236,0.003959893073643271,0.0012347461538461,0.003531364750692084,13.65799146525065,16.61921316019694,8.275833333333333,10.335048038058808,14.65084952329978,17.61683071429913,9.357692307692307,11.006838817107372
NCEP,2000,10,0.003491209796349366,0.0022576288905212572,0.0009749613721666,0.0025673152733333,0.005176546072113429,0.0024526779844985754,0.0012347461538461,0.0026329645,13.678165491739907,16.854821329752607,8.275833333333333,10.394833333333333,14.893001372508515,18.768327370668068,9.357692307692307,11.786153846153846
NCEP,2000,11,0.0026678252283333,0.0019141188598304824,0.0009749613721666,0.0025673152733333,0.004482651476923,0.004125112352199791,0.0012347461538461,0.0026329645,13.0285,16.550693016899952,8.275833333333333,10.394833333333333,14.834615384615384,18.285753353803585,9.357692307692307,11.786153846153846
NCEP,2001,6,0.0018915599846820112,0.0024153765719265303,0.0009406360883073923,0.0014530355798174717,0.0025957117301474786,0.0053881606675969486,0.0012612490896883833,0.0019889726220024087,13.949236979166667,17.717874240451387,9.419651611328124,10.775517161051432,14.874700066982173,18.449532294640175,9.825240672184872,11.948644823905749
NCEP,2001,7,0.003185431157668907,0.0020613425299662227,0.0008364461963591618,0.0011060680788167112,0.0019489693135553245,0.0020867925823451856,0.002164337985065476,0.003845572030016689,13.94519721476237,17.71654163953993,9.444943054199218,10.393983281453448,14.940232367882363,18.745913774539265,9.25957041813777,11.331997723701672
NCEP,2001,8,0.002776327241773432,0.002234519533386208,0.001266821651696206,0.0012146597847466699,0.004236500051911778,0.002416340534351898,0.0006970831584414609,0.0038513812849610136,13.951010813395182,17.896831875271268,9.428425415039062,11.135789252387152,14.81315628443009,18.447080080081253,9.670012958233173,12.411197462815505
NCEP,2001,9,0.0024556328530617104,0.002440651673190848,0.003326475595,0.002173008436301808,0.005063368965743215,0.0033523832857691224,0.0025783614384615,0.0025949111387616793,15.337558841281467,18.47422781032986,10.807666666666668,11.6962391204834,15.588811522263748,18.78885931161734,11.97923076923077,11.786594525850736
NCEP,2001,10,0.00276086985003454,0.0024175516447554586,0.003326475595,0.0028308876633333,0.003111095269066708,0.00399914222545113,0.0025783614384615,0.0033977312538461,14.790795403374565,17.890302385118275,10.807666666666668,10.933333333333334,15.2335649226262,18.388661806155472,11.97923076923077,12.09153846153846
NCEP,2001,11,0.0032537956016666,0.002881605142524095,0.003326475595,0.0028308876633333,0.0065836042230769,0.005418968222318782,0.0025783614384615,0.0033977312538461,14.5725,18.52906959364149,10.807666666666668,10.933333333333334,15.91846153846154,17.95718678009816,11.97923076923077,12.09153846153846
NCEP,2002,6,0.003896598052015737,0.002490780305525834,0.003135961488053373,0.004088133433659541,0.006657942173919046,0.003958309848953621,0.002147816431866979,0.003848098402687816,13.863066092597114,17.40111606343587,9.532676954481335,10.390939153035479,15.178936122013974,18.379278505765477,9.722415771484377,12.191540120442708
NCEP,2002,7,0.001172604662162684,0.0028967776290280147,0.0018789334222899705,0.0012232098102693792,0.0024432033270569294,0.0033750332494659205,0.0005970793710223282,0.0014369622590970138,15.105917277018227,17.869250978257924,10.402578674316405,12.329265365600586,15.494599781525443,17.6735313474215,10.033490451910556,12.581547452486477
NCEP,2002,8,0.0015328733641898327,0.0020872327214056783,0.0012665121683484606,0.0006196592997428879,0.0017731117882147586,0.0037608021328679065,0.0009824831616689468,0.001329704698015337,14.918963085598417,18.495010281032986,9.800026485866967,11.679062810262046,15.353519349709536,18.81361288217398,9.679904785156252,11.733902112520658
NCEP,2002,9,0.0017077249282930738,0.0030025733731911587,0.0050765002716666,0.0015393924078309477,0.002619291685248492,0.0040136760704530434,0.0040034717538461,0.00259633344924336,14.13484703233507,16.785747380574545,9.46,11.576099870469836,14.875259555914464,17.32225494971642,10.839230769230769,12.144095458984376
NCEP,2002,10,0.0036951110687804293,0.002495572764834935,0.0050765002716666,0.0016042616683333,0.004412554993830149,0.00391191345127186,0.0040034717538461,0.0020752432692307,13.814335878160264,16.304232025146483,9.46,11.087333333333332,14.982958884605996,17.53236911675869,10.839230769230769,12.15230769230769
NCEP,2002,11,0.0035790466849999,0.0029336693945894035,0.0050765002716666,0.0016042616683333,0.0061492814461538,0.0039425240329942395,0.0040034717538461,0.0020752432692307,15.619,17.877888088650174,9.46,11.087333333333332,16.53076923076923,18.758124821980797,10.839230769230769,12.15230769230769
