model,year,init_month,rain_coronel dorrego_10,rain_coronel dorrego_11,rain_coronel dorrego_8,rain_coronel dorrego_9,rain_hipolito yrigoyen_10,rain_hipolito yrigoyen_11,rain_hipolito yrigoyen_8,rain_hipolito yrigoyen_9,tmean_coronel dorrego_10,tmean_coronel dorrego_11,tmean_coronel dorrego_8,tmean_coronel dorrego_9,tmean_hipolito yrigoyen_10,tmean_hipolito yrigoyen_11,tmean_hipolito yrigoyen_8,tmean_hipolito yrigoyen_9
BOM,1993,8,0.00459451227236111,0.0029286961547221753,0.00042170345104163356,0.0015917008927777332,0.006674416992307667,0.0033388309999999,0.0001543694609742834,0.0023885355557691427,12.480388888888887,16.376875,7.365638888888888,9.93972222222222,14.2136858974359,17.585384615384616,7.947307692307691,10.82846153846154
BOM,1993,9,0.003157327782222167,0.0033155626711111,0.0002037468094666,0.0030234415369444177,0.003898878132051251,0.003929862649358917,0.0006215181346153,0.00428665821089735,13.416,16.452972222222222,10.112333333333334,10.016388888888889,14.736570512820514,17.577564102564104,10.272307692307692,10.92429487179487
BOM,1993,10,0.0029961302583333,0.0024698627829166002,0.0002037468094666,0.0006287615638333,0.0026250791051281846,0.0033438309999999,0.0006215181346153,0.0026867292076923,13.1535,17.33775,10.112333333333334,11.635666666666667,14.688653846153846,18.752820512820517,10.272307692307692,11.61076923076923
BOM,1993,11,0.001886364015,0.003928240468333268,0.0002037468094666,0.0006287615638333,0.0021569193923076,0.003907653996153801,0.0006215181346153,0.0026867292076923,14.787833333333332,16.581305555555556,10.112333333333334,11.635666666666667,16.042307692307695,17.311153846153847,10.272307692307692,11.61076923076923
BOM,1994,8,0.0033427513058332994,0.0052189279563888274,0.0008364961465416004,0.003037608203611085,0.0042492625557692,0.005413821782051219,0.00098011477051275,0.00397802220256405,13.383624999999999,16.480333333333334,10.402249999999999,10.477513888888888,14.677596153846155,17.458461538461535,11.438653846153844,11.90471153846154
BOM,1994,9,0.004603262272361111,0.003935740468333269,0.0012941801501666,0.004090150793194441,0.006221774312820467,0.003932787328205067,0.0023313458076923,0.0035351577256409676,13.065583333333334,16.590374999999998,9.102,10.462000000000002,14.801602564102565,17.650961538461537,9.853076923076925,11.743461538461538
BOM,1994,10,0.00459701227236111,0.0062674557583333,0.0012941801501666,0.0008188242105,0.0051731928769229996,0.007149088524358967,0.0023313458076923,0.0015862611846153,14.077430555555557,17.292402777777777,9.102,11.9975,15.325865384615383,18.713685897435898,9.853076923076925,12.882307692307691
BOM,1994,11,0.0018797678766666,0.005215594623055493,0.0012941801501666,0.0008188242105,0.0025635926307692,0.0039434597660256004,0.0023313458076923,0.0015862611846153,13.506666666666666,16.465,9.102,11.9975,14.715384615384616,17.601666666666667,9.853076923076925,12.882307692307691
BOM,1995,8,0.0018788849645833253,0.003138341882222167,9.364878088326668e-05,0.00061487609525,0.0019457772044870919,0.003369583237179417,0.00035851449429483346,0.0008499798271794668,14.280499999999998,18.085402777777777,8.720166666666668,10.360027777777777,16.145865384615387,19.610576923076923,10.075448717948719,11.71397435897436
BOM,1995,9,0.0015554399727777332,0.0027098532816666005,0.0010596451895,0.0012714339281944414,0.0012907142521794168,0.0033737499038460836,0.000590114456923,0.0011583227538461,14.056,18.057902777777777,8.553833333333333,11.575638888888887,15.577115384615386,19.24820512820513,9.41846153846154,12.729134615384616
BOM,1995,10,0.0019714736538888502,0.0013247368469166331,0.0010596451895,0.0005364235754999,0.0010871063273717166,0.0015214833602564,0.000590114456923,0.001148120646923,15.535333333333332,18.486277777777776,8.553833333333333,11.863666666666663,16.915576923076923,19.622243589743594,9.41846153846154,13.288461538461538
BOM,1995,11,0.00200906262,0.0016938996595832752,0.0010596451895,0.0005364235754999,0.0023878548230769,0.0033612499038460837,0.000590114456923,0.001148120646923,14.151666666666667,18.53697222222222,8.553833333333333,11.863666666666663,15.503846153846156,19.63391025641026,9.41846153846154,13.288461538461538
BOM,1996,8,0.0016480175316666,0.0022330162172221916,0.0009824301438610499,0.001440234886583267,0.0015846785980769002,0.003366236827564025,0.00023734923948710005,0.0015354733692306832,15.655916666666666,18.57033333333333,8.500583333333333,12.200000000000001,17.134743589743586,19.74772435897436,9.381891025641028,13.447307692307692
BOM,1996,9,0.0019385502811110839,0.0019754974861110664,0.0034063291616666,0.0015427191329166,0.0017587667256410084,0.002801564007692267,0.0018074541076923,0.0015788067025640168,15.663416666666667,19.84356944444445,11.398833333333332,12.73190277777778,16.91432692307692,21.140576923076928,12.302307692307693,13.768173076923077
BOM,1996,10,0.0008089097193610499,0.0015888996595832747,0.0034063291616666,0.0006316987865,0.0016109285980769,0.001969740255769175,0.0018074541076923,0.0011892481615384,15.629666666666667,18.643624999999997,11.398833333333332,11.581,16.657051282051285,19.71230769230769,12.302307692307693,12.624615384615383
BOM,1996,11,0.0036751788866666,0.0017742690759721834,0.0034063291616666,0.0006316987865,0.0031352251384615,0.00214182758076915,0.0018074541076923,0.0011892481615384,15.138333333333332,19.841902777777783,11.398833333333332,11.581,16.642307692307693,20.438782051282057,12.302307692307693,12.624615384615383
BOM,1997,8,0.00332672097749995,0.0028920738961110666,0.0015204822456110672,0.00140378209398605,0.004407719124358917,0.004325291090384554,0.004167289267307646,0.00265484685384615,13.203083333333334,16.275875,10.229986111111112,11.310500000000001,14.585576923076923,17.459166666666665,10.761826923076924,12.389807692307691
BOM,1997,9,0.0058194701233333,0.0034410831529166266,0.0012508766971666,0.0041884895633333,0.0092191375,0.0076186139076923,0.0016890791230769,0.0049651711999999,12.298305555555554,16.378125,9.4455,10.400541666666669,13.734519230769232,17.222339743589746,10.813076923076922,11.482884615384616
BOM,1997,10,0.0037052110287499503,0.0031430133847221834,0.0012508766971666,0.0013247018583333,0.0092191375,0.0076186139076923,0.0016890791230769,0.00144765,12.86372222222222,16.349375,9.4455,10.045666666666667,14.424519230769231,17.404423076923077,10.813076923076922,11.807692307692308
BOM,1997,11,0.0032858562583333,0.003928240468333268,0.0012508766971666,0.0013247018583333,0.0063817600461538,0.0053838217820512185,0.0016890791230769,0.00144765,13.8135,16.389625,9.4455,10.045666666666667,14.85,17.596089743589744,10.813076923076922,11.807692307692308
