model,year,init_month,rain_coronel dorrego_10,rain_coronel dorrego_11,rain_coronel dorrego_8,rain_coronel dorrego_9,rain_hipolito yrigoyen_10,rain_hipolito yrigoyen_11,rain_hipolito yrigoyen_8,rain_hipolito yrigoyen_9,tmean_coronel dorrego_10,tmean_coronel dorrego_11,tmean_coronel dorrego_8,tmean_coronel dorrego_9,tmean_hipolito yrigoyen_10,tmean_hipolito yrigoyen_11,tmean_hipolito yrigoyen_8,tmean_hipolito yrigoyen_9
BOM,1993,4,0.001886364015,0.0029613656483333,0.0014105116782245825,0.001216720860652152,0.0021569193923076,0.005082487076923,0.0016621457926420914,0.0018968500458193516,14.787833333333332,16.4695,8.76731884057971,10.34667391304348,16.042307692307695,17.662307692307692,9.388127090301003,10.978461538461541
BOM,1993,5,0.0005160733183043132,0.0029613656483333,0.0002711641393405174,0.000716218212217391,0.0018060160344481482,0.005082487076923,9.678261021398059e-05,0.0011247039624414001,12.796007246376812,16.4695,7.018499999999999,9.985666666666669,14.529933110367892,17.662307692307692,7.57076923076923,11.00846153846154
BOM,1993,6,0.003690847830362261,0.0030113624144202478,0.00023507718281877833,0.001234112164999978,0.0035740875698996293,0.003928187275250791,0.00023296279344473046,0.0015074517434782166,11.211166666666667,16.590304347826084,8.22377536231884,9.925666666666666,12.94,17.64866220735786,8.834882943143814,10.87846153846154
BOM,1993,7,0.0006499863617825735,0.0030113624144202478,0.0018892619236955605,0.0015953384118115388,0.001054763881070156,0.0071156308989966475,0.002156251564882916,0.00431411416789289,11.361166666666666,16.55204347826087,8.057688405797101,9.835666666666667,14.342976588628762,17.33735785953177,8.475852842809365,10.64846153846154
BOM,1993,8,0.0045699488875362276,0.0029255542680434216,0.00037053392856517845,0.001582729716159365,0.006710550015719038,0.0033391809294313563,9.591304499658934e-05,0.002242702078260783,11.071166666666667,15.758,6.2785,9.695666666666668,12.58,17.267692307692307,6.7907692307692304,10.62846153846154
BOM,1993,9,0.0031446194331883615,0.0033397564947101393,0.0002037468094666,0.00298656794521736,0.003528435395986586,0.003935143796989921,0.0006215181346153,0.004314548950501585,13.216347826086958,16.396391304347826,10.112333333333334,9.775666666666668,14.59959866220736,17.5605016722408,10.272307692307692,10.72846153846154
BOM,1993,10,0.0029238414668115607,0.0024594437742752957,0.0002037468094666,0.0006287615638333,0.0025647138525083392,0.0033635287555183126,0.0006215181346153,0.0026867292076923,12.942434782608697,17.132840579710145,10.112333333333334,11.635666666666667,14.691204013377925,18.74682274247492,10.272307692307692,11.61076923076923
BOM,1993,11,0.001886364015,0.003813987993840511,0.0002037468094666,0.0006287615638333,0.0021569193923076,0.003915993960869505,0.0006215181346153,0.0026867292076923,14.787833333333332,16.53030434782609,10.112333333333334,11.635666666666667,16.042307692307695,17.27779264214047,10.272307692307692,11.61076923076923
BOM,1994,4,0.0018797678766666,0.0017442522216666,0.00018841928824989986,0.0009009002811956259,0.0025635926307692,0.0018445626076923,7.721739282267638e-05,0.0011829223244146476,13.506666666666666,19.33833333333333,8.734224637681159,11.001188405797102,14.715384615384616,19.764615384615382,9.52989966555184,11.795919732441472
BOM,1994,5,0.0032722488449999435,0.0017442522216666,0.0003640238293550393,0.0013730133455579219,0.005797518873578511,0.0018445626076923,0.0006032648414046001,0.0011986240033444308,13.890746376811594,19.33833333333333,8.61900724637681,10.377978260869567,15.286187290969899,19.764615384615382,9.378294314381273,12.016454849498327
BOM,1994,6,0.0059894701233333,0.001790676467246322,0.0034963366012318135,0.00296656794521736,0.007457205041137081,0.0032321549214046085,0.004084376543478204,0.0038657161662206696,14.148855072463768,16.584500000000002,8.655920289855072,10.807159420289857,15.441973244147158,17.713946488294315,9.369163879598666,11.745953177257524
BOM,1994,7,0.002656800558768083,0.0019513089231159172,0.00043576295978982175,0.0021802480124637064,0.0025366368157190345,0.0032804139397992482,0.001413198921404608,0.001499190873913,13.050695652173912,16.67464492753623,7.0385,10.265550724637682,14.683879598662209,17.652173913043477,8.475852842809365,11.188461538461539
BOM,1994,8,0.0033077145439854736,0.00522116587804341,0.0007055911378260435,0.0030743940321738806,0.004162775943812678,0.00527013996655511,0.0008476988164213209,0.003971487566889581,12.929391304347828,16.34030434782609,10.339739130434783,10.473557971014493,14.660401337792642,17.45334448160535,11.43351170568562,11.783311036789296
BOM,1994,9,0.004732122800579705,0.0038400749503622504,0.0012941801501666,0.004277179542318839,0.006209277724414668,0.00394406102073574,0.0023313458076923,0.0035320407173912473,12.836876811594204,16.573630434782608,9.102,10.401210144927534,14.742675585284282,17.64464882943144,9.853076923076925,11.742474916387959
BOM,1994,10,0.0045438619310144875,0.0064374557583333,0.0012941801501666,0.0008188242105,0.004956599626086886,0.007128674377257517,0.0023313458076923,0.0015862611846153,14.014318840579712,17.10123188405797,9.102,11.9975,15.340301003344482,18.51933110367893,9.853076923076925,12.882307692307691
BOM,1994,11,0.0018797678766666,0.005284644138912976,0.0012941801501666,0.0008188242105,0.0025635926307692,0.003972501319063487,0.0023313458076923,0.0015862611846153,13.506666666666666,16.47638405797101,9.102,11.9975,14.715384615384616,17.620434782608697,9.853076923076925,12.882307692307691
BOM,1995,4,0.00200906262,0.003304331575,0.0004922041778623084,0.001359100302079661,0.0023878548230769,0.0040762257615384,0.0008639410840132957,0.003891803122742409,14.151666666666667,18.0225,7.1084999999999985,9.985666666666667,15.503846153846156,19.73923076923077,8.898361204013378,11.135852842809365
