year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_santa fe san justo_10,tmeanrain_santa fe san justo_11,rainsquared_buenos aires villarino_11,tmeansquared_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires coronel suarez_11,rainsquared_buenos aires hipolito yrigoyen_9,rainsquared_santa fe san justo_11
2014,CWB,9,2892.8454356606403,-0.0935090762133243,-10.358214045456188,-0.08691327507759389,-0.11802525064562874,0.7436496337606874,-0.29604233607219693,-0.8542685837944006,0.38726436921684,-0.7529697435005843
2014,CWB,10,2892.8454356606403,-0.0935090762133243,0.4426507562813908,-2.5082661805673125,-0.3578514823760001,0.4454275489966506,-0.43140763691767126,-1.3796241320440121,-0.6308703372614998,4.025536840930062
2014,CWB,11,2892.8454356606403,-0.0935090762133243,2.1462740030647893,-2.5988157357810318,-0.4420020486929866,-0.4981237180481223,0.1224810626681063,0.08157267457430355,-0.6308703372614998,3.9536909734185834
2015,CWB,9,3101.367971827829,-0.0324093531892292,-0.13017749627600456,-0.41592738970094345,7.515908975642729,0.6837217069325903,-5.3179263182189445,-3.2194484143635216,0.13508289046026525,-0.5362413702688826
2015,CWB,10,3101.367971827829,-0.0324093531892292,-1.291434837985695,0.6644284558535835,7.15406915318121,1.063882050706851,-6.756150916765172,-4.359054237344592,-0.4527060648794895,-0.6160032976071583
2015,CWB,11,3101.367971827829,-0.0324093531892292,-0.0938526659300671,1.2466327327231308,1.250576942760388,1.0056954564474359,-4.894014728865966,-4.148993451201118,-0.4527060648794895,-0.658266618441428
2016,CWB,9,3477.431893841902,0.0660093515389699,-0.4205561132262356,0.8560234871605921,0.12486074520532735,-0.6123204981057487,0.14521072800150894,0.22743315838764497,7.90600259595468,-0.6600952564094074
2016,CWB,10,3477.431893841902,0.0660093515389699,-0.17053355785773588,-0.09012862061834269,1.1898806166042075,-0.7195311251382596,-0.09264439399421966,0.16748978080974156,-0.5523815362515582,-0.6992048174977888
2016,CWB,11,3477.431893841902,0.0660093515389699,0.0051942277094736,-1.9100645477477378,0.049886905084403584,-0.6782144072970046,0.2514895230420985,0.2510780930308623,-0.5523815362515582,1.0188782203057136
1993,DWD,9,2037.439151033997,-0.0461708621216909,0.23219795463791698,-1.0044542476038567,-0.6698757241023056,-0.6558643117804126,0.43504559841831414,0.5547755136557441,-0.28973903201142426,-0.2074565943321955
1993,DWD,10,2037.439151033997,-0.0461708621216909,0.10572958041379563,-2.033025197390715,-0.13408152113387725,-0.5787246616757543,0.1844641873335638,0.2758783958712808,-0.6725288681470262,0.5023472839304094
1993,DWD,11,2037.439151033997,-0.0461708621216909,-2.503667083883825,0.40748547355233283,-0.6385334240231728,-0.5837644367970023,-0.07074650299770499,0.27558409584171073,-0.6725288681470262,-0.7205018247120683
1994,DWD,9,2185.741997507356,0.018137739947107,0.08036622512989712,0.3093531678754747,-0.6837111827821123,-0.47404793590607247,1.0188237145793535,1.3847386966779234,0.0825120036406994,-0.6437051072643534
1994,DWD,10,2185.741997507356,0.018137739947107,0.18092369558849442,0.385378845185358,0.9924380672788257,-0.21131244711578884,-0.3299075471853955,-0.6196071412835591,-0.6495979428989257,-0.676952120704541
1994,DWD,11,2185.741997507356,0.018137739947107,-1.3092868652250147,0.3352951883345302,-0.6533367234768941,-0.5838515298891842,0.04936409817107472,0.20134858138613881,-0.6495979428989257,-0.7151542189726308
1995,DWD,9,1946.759707253285,-0.1022646938567331,-0.48526199273357934,1.5597385097160315,0.2610856448197661,0.9989263005054251,0.4419795403510264,-0.46080203193227603,-0.4286601051859559,4.110006820767237
1995,DWD,10,1946.759707253285,-0.1022646938567331,0.4949475017958887,0.3876159295182638,-0.41565093785778445,0.08169646211310597,0.05616493935404377,0.030575726907274007,-0.2845898585412758,-0.6359170916466378
1995,DWD,11,1946.759707253285,-0.1022646938567331,0.0769519882599108,-1.0594119531135116,-0.637244987323291,6.174195821794407,0.490903024927034,-1.259168736924395,-0.2845898585412758,-0.6157681871706493
1996,DWD,9,2260.47032027338,0.0409677436828619,-1.4312629327013109,-4.4037285710909675,0.06939004624526045,1.2115748553712986,0.3850262159651428,-0.12452433744030013,-0.7116056156788164,0.3039289406947262
1996,DWD,10,2260.47032027338,0.0409677436828619,-0.04898665399253698,-0.8437916550116372,-0.6060412964572294,1.0643772974779846,-0.7744721587343868,0.38452227467374217,-0.3277967543467479,-0.058454753716947236
1996,DWD,11,2260.47032027338,0.0409677436828619,0.0675973539638276,2.3617733678720145,-0.03687482523457486,0.9308653343353235,-0.7336807478648002,-0.7106148449791744,-0.3277967543467479,2.8548458949931654
1997,DWD,9,2623.2529203255017,0.1759128118634677,-1.3775068054877728,-0.6148917951576541,-0.28095518963526067,-0.5544036134823855,0.7143545826183217,0.11174063444933148,0.29191518602746097,-0.32379359264097457
1997,DWD,10,2623.2529203255017,0.1759128118634677,-4.367344213082298,-0.5523606079808028,-0.43296076311070664,-0.6117261884029735,0.327262581242875,-0.11441284227627738,-0.556534215836245,-0.681983660603647
1997,DWD,11,2623.2529203255017,0.1759128118634677,0.1760252216141756,1.4077118176935106,1.233671826653595,-0.6761754119327112,0.16100096307846698,0.08404953742394164,-0.556534215836245,0.3564705766923212
1998,DWD,9,2304.962651203633,-0.0069315508171687,0.2585161620914468,0.6281985552550857,-0.5290937920712372,0.23934615983549268,0.7589666780507754,0.6814849605855408,-0.7982437381438534,-0.2659957685231193
1998,DWD,10,2304.962651203633,-0.0069315508171687,-0.8369833113419649,-0.8122477468586379,-0.05573173207654566,-0.6816511673518548,0.42039892515339755,0.12975889272677357,-0.7086106139972915,0.722172299601303
1998,DWD,11,2304.962651203633,-0.0069315508171687,-0.1538637322305168,0.017510836643842145,-0.5098064554023705,-0.5855922409746007,0.34684118789662294,0.18071477518864693,-0.7086106139972915,-0.39679461886281014
1999,DWD,9,2505.6008274599226,0.0603710133986302,-0.3013255891126992,-2.1814813884139803,-0.39209095215243,-0.6506852145506591,0.25040374509535285,0.5225109317814063,-0.5710062410860997,0.46253816308486334
1999,DWD,10,2505.6008274599226,0.0603710133986302,1.1900171296840814,0.028186437502213786,0.02298301163682488,0.6140539440196076,1.7554833031659225,2.4451768799795257,0.912484529718981,0.10728207140870549
1999,DWD,11,2505.6008274599226,0.0603710133986302,0.5978444718673416,0.20777066606328998,-0.030999392924251634,-0.5567135019541128,-0.27612571176945205,0.2434333531729695,0.912484529718981,-0.7428638189119695
2000,DWD,9,2551.682570811968,0.0453192686395238,0.30494612584715053,0.1600481426701422,1.2219560445855215,-0.43435841327814134,-1.5563448321953632,0.2808928706337997,-0.5291739876584984,-0.3514425768583387
2000,DWD,10,2551.682570811968,0.0453192686395238,0.7234745259624864,0.42042393099562997,-0.3077200715341713,0.6591609315722164,0.4032529995263455,0.05060554983393998,-0.7008937949926126,-0.3012094472947839
2000,DWD,11,2551.682570811968,0.0453192686395238,-0.014332180214023,-0.9660378148068605,-0.23098900794899915,-0.15791848011815324,0.1543463302348946,-1.5277813446766892,-0.7008937949926126,0.28135752162581884
2001,DWD,9,2275.107945586972,-0.0832118001855024,-3.9966742511589133,-0.1415621164742383,0.4410909866502488,0.3986095448679263,-3.376523760191116,-1.5226460875050662,-0.5660618278930393,3.166477433315339
2001,DWD,10,2275.107945586972,-0.0832118001855024,-1.47963254815426,0.06422918810054826,-0.06185788018764993,-0.5589933247858297,-0.5918261358153903,-0.3144556858459983,-0.0025587711996982,-0.4663235609637406
2001,DWD,11,2275.107945586972,-0.0832118001855024,-0.4687768435560671,-0.7372151297007894,-0.6493971667651742,-0.6627173242165869,0.13745099954957132,0.2779433158388582,-0.0025587711996982,0.8254549765534516
2002,DWD,9,2098.312168451822,-0.1599897413045245,0.3748245083978867,0.15784800036206587,0.0772674359757508,0.9373916407489266,0.05172897156518981,0.08200919780297516,-0.7591009886586594,-0.6569645185613466
2002,DWD,10,2098.312168451822,-0.1599897413045245,0.3139069235019434,0.30800939031240765,0.44408004184729455,-0.5006478545985117,-0.050563282570832355,0.014714427575943843,-0.8163222185276803,4.072956223212474
2002,DWD,11,2098.312168451822,-0.1599897413045245,1.310720431262485,0.37550199411533236,-0.659105767622316,-0.6744399885686411,0.10558376664115125,-0.2938272363026378,-0.8163222185276803,-0.7078421831220854
2003,DWD,9,2687.6983520115846,0.0867211661741361,0.7921887952891479,0.2567911141109691,-0.6841077725968164,-0.6779919213594299,0.46376887137960787,0.5835468981584779,-0.7089978975311623,-0.5795856832645488
2003,DWD,10,2687.6983520115846,0.0867211661741361,0.5014585002870092,-0.2033425375195574,-0.6887399366650367,-0.11399853495814137,0.3704534203951234,0.5727407375416549,0.0471202182868296,-0.6927006728646846
2003,DWD,11,2687.6983520115846,0.0867211661741361,-0.1326144125636059,0.3522549642125795,-0.5356490296121366,-0.5232305081786777,0.08037262118509006,-0.09563184158676655,0.0471202182868296,-0.7047378377323625
2004,DWD,9,2768.3673897008125,0.0933536252225563,0.2692497423538962,-0.11820040347943381,-0.6820172070197156,-0.6781844491230896,0.516417754781659,0.45088517921005694,-0.7343637325327548,-0.6399879657553366
2004,DWD,10,2768.3673897008125,0.0933536252225563,-0.405874751540192,2.6584446675172186,-0.6906316570898741,-0.6637181899658641,0.38563080300278124,0.36540030059475376,-0.3654795613255509,1.0610424728227767
2004,DWD,11,2768.3673897008125,0.0933536252225563,0.101442153405147,0.4416092349301834,-0.08923898721427165,0.7811282080146452,-0.2909122240525806,-1.2094890159122125,-0.3654795613255509,-0.6518511471105098
2005,DWD,9,2652.504506303661,0.0295492665437282,0.7855387844706793,0.6153240174855772,-0.6837389550765836,-0.5552923556251552,0.8985159752792294,0.5823144314394761,-0.4301518689582453,-0.4801305942870029
2005,DWD,10,2652.504506303661,0.0295492665437282,0.14708115234921953,0.920974089703756,-0.554663361810968,-0.675188766643482,0.4425994933639946,0.48302242933433176,-0.7354873633311795,-0.5218409505578167
2005,DWD,11,2652.504506303661,0.0295492665437282,0.8116691142537633,0.31688905383444255,-0.3486344537088177,-0.5493093731949596,0.23546497357325255,0.25823806408429745,-0.7354873633311795,-0.6353847169543261
2006,DWD,9,2802.152801978974,0.0575983895925021,0.38673510819834134,0.10370263973667898,-0.4180145654458973,-0.6540870196098405,0.6558384724044674,0.5832769817470724,-0.09914141455438111,-0.6957753675167198
2006,DWD,10,2802.152801978974,0.0575983895925021,0.12247112081774236,0.5922025614828126,-0.3602589179308026,-0.5629936099122698,0.3375306984407773,0.3585066954300215,-0.3604402373570725,-0.629564675020199
2006,DWD,11,2802.152801978974,0.0575983895925021,1.3587110864711665,-0.06281396660417711,0.3030525096330009,0.16789722266991602,1.1452762109906227,1.8734354722604047,-0.3604402373570725,-0.7184084482253225
2007,DWD,9,2964.9821230781013,0.0901024788182954,0.3099568817905737,0.2112224830492198,1.0995383333116353,-0.536512037638523,0.014757639123657242,-1.097017406633925,-0.47454297625815034,-0.24412330336153554
2007,DWD,10,2964.9821230781013,0.0901024788182954,0.5772843316031456,0.7245502707149378,0.4130203905776576,-0.6313545321054486,0.6581482314416028,0.338363931202548,0.7105837240429327,-0.6039644276177081
2007,DWD,11,2964.9821230781013,0.0901024788182954,0.126191709340691,0.6139352439949612,-0.6469141864175654,0.31181246845523913,-0.15173424407441202,0.06509890170054525,0.7105837240429327,-0.6660108608519336
2008,DWD,9,2024.453890851962,-0.2906591931618024,0.15419521927491223,0.44024152134975075,-0.4044181071575626,-0.5325471992587436,0.4894963866737107,0.33817328086613085,0.759947029168108,1.059441593072692
2008,DWD,10,2024.453890851962,-0.2906591931618024,1.6984826803340565,-0.7020317188124954,-0.7069723275269477,-0.6892748779527725,0.32665786239885675,0.38754035825626454,-0.8178796132359357,-0.3250833205864253
2008,DWD,11,2024.453890851962,-0.2906591931618024,0.020621513184706,-0.7651114668722112,-0.35081753871702764,-0.440861162577503,-0.13201123316963626,0.3604038101998322,-0.8178796132359357,0.08104276730191061
2009,DWD,9,2970.2970292832338,0.0808897038617558,2.659880730283202,1.0913403513537703,-0.6787658100040802,0.18050149585433603,0.14503189151304519,0.7303899085855023,-0.0684779074749683,0.398564349508265
2009,DWD,10,2970.2970292832338,0.0808897038617558,0.768336454028615,2.0941532203747326,-0.7055683316850406,1.2801334285616597,0.8267454787799455,1.202861387539312,1.7056802288492474,-0.2383333335152841
2009,DWD,11,2970.2970292832338,0.0808897038617558,-0.8197007464550157,-0.9652717353731675,1.8969904399680493,-0.47643076968723547,-0.22081098747288935,-0.7705535144368676,1.7056802288492474,-0.351763409824789
2010,DWD,9,3933.646838880765,0.395993458774148,0.659434513641133,1.567723070359947,0.717986262852971,-0.2585870339844159,-0.7524664625303907,0.00789920626148438,0.4168333708364298,0.8420401775134178
2010,DWD,10,3933.646838880765,0.395993458774148,-1.805607890217499,-0.5518601221601832,0.9401753030171706,6.409779952168387,-1.9248392877458527,-1.307139412816602,6.25880380270696,0.7767398437905587
2010,DWD,11,3933.646838880765,0.395993458774148,1.9765190236549584,-1.3225580195263953,-0.02414905422960192,0.23865075239787886,-1.0313346940219141,0.030562032313589605,6.25880380270696,1.4394977637316715
2011,DWD,9,3647.926665981048,0.1954531458213887,-1.5627741641851833,-0.47570864058641554,-0.40816331039465464,6.086667416268627,-2.146182654415328,-3.1854858443597784,1.4565410913280588,-0.6059089425858695
2011,DWD,10,3647.926665981048,0.1954531458213887,0.11815635868385069,-0.04619641123401394,-0.7079487918352466,-0.608322653468022,0.4281470601557209,0.5309883208560947,0.2181487212223256,-0.6142087423607367
2011,DWD,11,3647.926665981048,0.1954531458213887,0.4215007055606539,-0.5205731271864004,6.613879243464405,1.2407532474734357,3.6282879450896717,4.05737638920138,0.2181487212223256,-0.5561535885875971
2012,DWD,9,2958.105831211545,-0.0776281120723763,-0.30649929386272545,-0.4116916243401582,-0.6772695960364739,-0.5759085761364254,0.3673422694876461,0.5660048461757407,6.389378127355592,-0.4796596476521411
2012,DWD,10,2958.105831211545,-0.0776281120723763,0.2638868939850358,0.26375822256983905,-0.3465637075690413,-0.4780424962139311,0.0009983488968569683,-0.42771644395134145,-0.4965444009707422,-0.675068920085808
2012,DWD,11,2958.105831211545,-0.0776281120723763,0.8328598529406941,0.3411576982150464,-0.4370365621514723,-0.6466030196412202,0.015204007772964784,0.030432498926516206,-0.4965444009707422,-0.6647214388774934
2013,DWD,9,2707.197486937163,-0.1611192435848817,0.3422967799065163,-0.09773548316797856,-0.31847955383266086,-0.6002458203869897,0.48227158034989576,0.2131780436676068,-0.013230993115888086,-0.6885017602404211
2013,DWD,10,2707.197486937163,-0.1611192435848817,-0.41803587201468356,-0.21460981625665768,-0.5259019302824214,-0.6034279381795776,0.4580064565425761,0.36827912124708373,-0.6729714154471901,-0.575181493369097
2013,DWD,11,2707.197486937163,-0.1611192435848817,-2.8333527119448627,-1.7790916732853834,-0.044946418419612846,-0.6790379645582447,0.1357359205109837,0.46624971180747876,-0.6729714154471901,3.668408199009525
2014,DWD,9,2892.8454356606403,-0.0935090762133243,0.42241318885123225,0.17704446525964682,-0.2887243621654457,-0.5457071121110778,0.7590777935661998,0.8332012972450167,1.2951778096402589,-0.7165223250613543
2014,DWD,10,2892.8454356606403,-0.0935090762133243,1.2349513066310989,-2.9202210027932294,1.2155324123695466,0.3067059221882436,-0.46016429576807405,-2.7376377010714994,-0.6308703372614998,3.094513973602661
2014,DWD,11,2892.8454356606403,-0.0935090762133243,2.1462740030647893,2.460906865086654,-0.44275321341377477,-0.3450532092420778,0.27183326736216146,0.15604202082944454,-0.6308703372614998,-0.04587657115295505
2015,DWD,9,3101.367971827829,-0.0324093531892292,0.4080256820371938,0.9807309000103422,7.459934020674668,1.189044886500115,-2.265015737718743,-3.388546249010941,-0.10945326608692607,-0.5809068648016708
2015,DWD,10,3101.367971827829,-0.0324093531892292,0.1620029962730423,-0.43028420268955775,7.17164143111206,0.8537728753793362,-5.949138109976681,-3.535670066985739,-0.4527060648794895,-0.4883900070518448
2015,DWD,11,3101.367971827829,-0.0324093531892292,-0.0938526659300671,-1.71280566850856,0.41085287384981817,1.315361660038682,-4.986108697635618,-2.314772344765337,-0.4527060648794895,0.9446200295312489
2016,DWD,9,3477.431893841902,0.0660093515389699,0.2693884808339293,0.01750955300772329,-0.10228960754012686,-0.4881029586089883,0.22809799913982845,0.12488100811656908,-0.7971677019538409,-0.6927298579005974
2016,DWD,10,3477.431893841902,0.0660093515389699,-0.378343232019414,0.37749462249119503,-0.6934092807004175,-0.5008698983744777,0.4664071670485572,0.3336346659582894,-0.5523815362515582,-0.7101855740022046
2016,DWD,11,3477.431893841902,0.0660093515389699,0.0051942277094736,0.4958686632232981,-0.6365389380928357,-0.5797904883472015,0.14328624789612412,0.31765884643821896,-0.5523815362515582,-0.39175833320757697
1993,ECCC,9,2037.439151033997,-0.0461708621216909,0.19437622819196107,0.647249742618392,-0.6888486417634329,-0.36842086188877976,0.5959615982195743,0.5188555834796929,-0.39809502209438996,-0.6388552110228709
1993,ECCC,10,2037.439151033997,-0.0461708621216909,0.38961125984345274,0.00889096025549055,-0.6669506455683082,-0.6456501767489825,0.7762445422577554,0.4256939683838152,-0.6725288681470262,-0.5100075054848265
1993,ECCC,11,2037.439151033997,-0.0461708621216909,-2.503667083883825,-3.6503816428941787,-0.6822972249869211,-0.6061248469510239,-2.310687164630581,0.21759437867834378,-0.6725288681470262,3.0976099273752107
1994,ECCC,9,2185.741997507356,0.018137739947107,-0.2595466162321881,0.14690782511222472,-0.6487138396141411,0.16950121225513679,0.6677779453977474,0.5304909100056727,-0.16658725731897392,-0.6981213220536725
1994,ECCC,10,2185.741997507356,0.018137739947107,-0.11076380323281287,0.3697135632316033,-0.5456280748463561,-0.6925841344526169,0.4003154838475076,0.2900159912411886,-0.6495979428989257,0.443348389595391
1994,ECCC,11,2185.741997507356,0.018137739947107,-1.3092868652250147,0.6386010298751776,-0.2738369877951688,-0.4942447930703411,0.9466597309446857,1.4577085173540163,-0.6495979428989257,0.32938671098497907
1995,ECCC,9,1946.759707253285,-0.1022646938567331,-2.5177832138185656,0.20055683640068692,-0.40532117567878495,-0.6672887233277383,0.5414662271583236,0.7204859630905711,-0.0914868666762422,-0.360860102506171
1995,ECCC,10,1946.759707253285,-0.1022646938567331,0.1584333295196878,-1.0835227517553352,-0.1649734653849216,2.0321335969482295,0.418049532565169,2.774598627248739,-0.2845898585412758,-0.08915491225852608
1995,ECCC,11,1946.759707253285,-0.1022646938567331,0.0769519882599108,-0.6837805354002915,-0.4691429891162173,2.0439362133739984,0.06525555335712023,-0.3634235164336319,-0.2845898585412758,-0.6396789386443548
1996,ECCC,9,2260.47032027338,0.0409677436828619,1.4192839309308916,0.5031134543401301,-0.6457450518721757,-0.20912818846588851,-0.04170971585208651,0.1309872253501016,-0.8151666132719455,-0.6884196121939845
1996,ECCC,10,2260.47032027338,0.0409677436828619,-0.46149811486751674,0.582420947225332,-0.6697305280351451,-0.8220898976364321,0.5799351073565813,0.33886949690901774,-0.3277967543467479,-0.7556566321319702
1996,ECCC,11,2260.47032027338,0.0409677436828619,0.0675973539638276,0.14705379629512513,-0.6909508258591471,-0.7622416518748998,1.3695975703189227,1.0834739727673246,-0.3277967543467479,4.055376230411159
1997,ECCC,9,2623.2529203255017,0.1759128118634677,0.2091002112739593,-1.347056706090524,7.895014119480992,2.0494407004719313,-7.298378044670146,-6.309129784690474,0.048265399054590714,0.34762038362081177
1997,ECCC,10,2623.2529203255017,0.1759128118634677,1.3978230595411225,1.8875764641919017,0.3604674566820928,0.4290996375849697,0.19834986637019783,-0.0274052271633493,-0.556534215836245,-0.2647468295285378
1997,ECCC,11,2623.2529203255017,0.1759128118634677,0.1760252216141756,-0.08449637085354811,-0.6331428079809049,-0.6343648877757341,0.2889261786121822,0.8985900764423665,-0.556534215836245,-0.7137379935394468
1998,ECCC,9,2304.962651203633,-0.0069315508171687,0.38448236581710443,1.1018930609932767,-0.19710453400861802,-0.5966665037242339,0.5160838808062269,0.646783147453274,-0.04455999588632558,-0.044167463502954314
1998,ECCC,10,2304.962651203633,-0.0069315508171687,0.03017990939382761,0.38608783360040405,-0.28915119265401085,-0.14666188845095268,-0.12747336619049868,-0.3262310221807251,-0.7086106139972915,-0.6710225105166338
1998,ECCC,11,2304.962651203633,-0.0069315508171687,-0.1538637322305168,0.1279357131274898,7.107399930849019,-0.5662648644806539,-0.9353339526485072,0.009055511170518659,-0.7086106139972915,-0.6123383404567434
1999,ECCC,9,2505.6008274599226,0.0603710133986302,0.708747868161693,0.5206556074796976,0.6739176966647727,-0.6202668739097865,0.6624112226567541,0.8054719372640357,-0.557827014278639,0.04831276135603575
1999,ECCC,10,2505.6008274599226,0.0603710133986302,1.5937843065001547,0.6503184809957798,-0.6835030603728313,-0.7570347334461133,0.36249104983375174,0.24275714402859871,0.912484529718981,-0.5279240690684845
1999,ECCC,11,2505.6008274599226,0.0603710133986302,0.5978444718673416,1.354737195422509,-0.514737068850424,-0.6518562077735787,0.748545813659577,0.4654789224406926,0.912484529718981,0.7842236847145827
2000,ECCC,9,2551.682570811968,0.0453192686395238,0.3765325551697105,0.37718821118416784,-0.6858626304573627,-0.6535319722514051,0.46824382276516324,0.6698237197076818,-0.2488395803474437,-0.7240923200546504
2000,ECCC,10,2551.682570811968,0.0453192686395238,0.13310788324355147,0.5523060093487807,-0.6769323002316089,-0.5985568998607413,0.7470146871833044,0.5523336880414178,-0.7008937949926126,-0.6454072083392214
2000,ECCC,11,2551.682570811968,0.0453192686395238,-0.014332180214023,2.4051194668301017,-0.7041773244563815,1.1055268651059242,1.3077667905310415,0.5472518749898528,-0.7008937949926126,0.3208216213148516
2001,ECCC,9,2275.107945586972,-0.0832118001855024,0.07057922091430469,-0.08821949896529423,0.44469041256792075,0.45253712229338167,0.10443855925111308,-0.3548039202491312,-0.5397382327382018,-0.47939266904296135
2001,ECCC,10,2275.107945586972,-0.0832118001855024,0.14222597567319056,0.8612168161763025,-0.42352252047017747,1.1276419141362617,1.0561466254362344,1.7154728426352923,-0.0025587711996982,-0.7328903127271802
2001,ECCC,11,2275.107945586972,-0.0832118001855024,-0.4687768435560671,0.5617446424552652,0.461811218523217,1.1500287003274363,0.3831738294271484,0.0677900226115175,-0.0025587711996982,-0.6507705099163017
2002,ECCC,9,2098.312168451822,-0.1599897413045245,0.4966619011272754,-1.8222849566258414,-0.2744288551096419,-0.36423756196901025,-0.2649311852845064,0.0039116694716378325,-0.6282300134794679,3.955667445028383
2002,ECCC,10,2098.312168451822,-0.1599897413045245,0.2765800036864655,0.5864870025109881,1.0331143504307612,-0.6850313080032446,0.3803941543076463,0.03623078792931306,-0.8163222185276803,-0.7542969840225425
2002,ECCC,11,2098.312168451822,-0.1599897413045245,1.310720431262485,0.401258900772361,-0.561063088897657,1.1035214262437585,0.39148118712168706,-0.027063988212477783,-0.8163222185276803,-0.6792376761261908
2003,ECCC,9,2687.6983520115846,0.0867211661741361,0.26657922831530867,0.5477101928562732,-0.6801400541832572,-0.5392427752277493,0.4083272394602162,0.6641978609880704,0.006761115854844898,-0.6005063654483308
2003,ECCC,10,2687.6983520115846,0.0867211661741361,0.28891135621130476,0.7884122794265199,-0.3229415225354963,-0.7306189605621081,0.5083261920739904,0.3510286441531693,0.0471202182868296,-0.6845447884290103
2003,ECCC,11,2687.6983520115846,0.0867211661741361,-0.1326144125636059,0.0029433790523183834,-0.2704360204173912,-0.7978310096487454,0.1383813989194155,-0.18264740480546438,0.0471202182868296,-0.7288867992348251
2004,ECCC,9,2768.3673897008125,0.0933536252225563,0.215504737293176,0.15419591208089786,-0.5737043734915709,-0.5876672209966016,0.5877911571467926,0.7470298020677325,1.3880224684016025,-0.6865262458136888
2004,ECCC,10,2768.3673897008125,0.0933536252225563,-0.013369214742602014,0.4440606606414564,0.04472631954595891,-0.682745975236921,-0.37897646540199253,-0.07072534548650715,-0.3654795613255509,2.9705246548416304
2004,ECCC,11,2768.3673897008125,0.0933536252225563,0.101442153405147,0.18587882476561648,0.1457836761932553,0.17412932663440103,0.4090645200673282,-4.33418033231118,-0.3654795613255509,-0.7381960381270821
2005,ECCC,9,2652.504506303661,0.0295492665437282,0.29028595765984566,0.5927231792886336,-0.36580178725700296,-0.6605747472887828,0.43324678174414105,0.5533373533085442,-0.7364572935704332,-0.6338865589808903
2005,ECCC,10,2652.504506303661,0.0295492665437282,0.03185096683257105,-0.0350945564629121,0.094688201751707,-0.7157393237950428,0.34125054717548553,0.0712110527670877,-0.7354873633311795,0.32119894654898146
2005,ECCC,11,2652.504506303661,0.0295492665437282,0.8116691142537633,1.4514621354233175,-0.7030336471038511,0.4783470406654065,0.9372644868217517,0.4869177558488551,-0.7354873633311795,0.999931221574521
2006,ECCC,9,2802.152801978974,0.0575983895925021,0.09028900618943488,-0.045507013407801104,-0.6958133623958903,-0.5729414034495109,0.36934995960849126,0.5652912172637367,0.3797799959595467,0.9958151134137461
2006,ECCC,10,2802.152801978974,0.0575983895925021,0.14760465954975813,-0.47472041345419597,-0.5632381224052688,-0.15241232452888542,0.21751682492800803,-0.026542995802521917,-0.3604402373570725,0.3190422513782182
2006,ECCC,11,2802.152801978974,0.0575983895925021,1.3587110864711665,-0.832505261377263,-0.24548685739167195,-0.7063890841776911,-0.35111613286176546,0.52301369994609,-0.3604402373570725,-0.5203371513964065
2007,ECCC,9,2964.9821230781013,0.0901024788182954,-0.03437055801945929,0.12224655247295331,-0.44365212634987905,-0.5896064172809279,0.5463548135016523,0.6682639825294858,0.125813717540773,-0.6653658113390559
2007,ECCC,10,2964.9821230781013,0.0901024788182954,0.019949363632064048,1.2210861284698395,-0.037153345590655404,-0.8125439182847705,0.6777118962044306,0.2621342779097034,0.7105837240429327,-0.6153477886194572
2007,ECCC,11,2964.9821230781013,0.0901024788182954,0.126191709340691,0.9544087590160835,1.2750428361283699,-0.7293986434744818,0.7715360674553131,1.0350105345111322,0.7105837240429327,0.4935443849813456
2008,ECCC,9,2024.453890851962,-0.2906591931618024,-1.5738708889431143,-0.3402429986122672,-0.2532387318539905,0.4125484180689017,-0.28902401390687166,-0.5997418308758953,-0.4408874605989453,-0.3044340706736877
2008,ECCC,10,2024.453890851962,-0.2906591931618024,-0.6585661368312177,-0.21828299267580095,-0.6864185707988281,2.105833526623262,-0.9190343556460306,-0.6422825194284293,-0.8178796132359357,-0.63242976598304
2008,ECCC,11,2024.453890851962,-0.2906591931618024,0.020621513184706,-1.843680856318356,-0.36658249778099583,2.548934450562401,-2.432439742160133,-1.667545233722866,-0.8178796132359357,-0.12392877824909503
2009,ECCC,9,2970.2970292832338,0.0808897038617558,1.6115996241460713,1.114372654160753,-0.24975796196083627,-0.5083870558386108,0.26968809135021465,0.44140933950882605,1.1069932886728973,0.3642307777570716
2009,ECCC,10,2970.2970292832338,0.0808897038617558,-0.21636093820657726,-0.659063079468066,-0.42939194227237376,-0.8092697965953304,0.5732560178547462,0.3264292348374295,1.7056802288492474,3.644176815606232
2009,ECCC,11,2970.2970292832338,0.0808897038617558,-0.8197007464550157,-0.048613616464886905,-0.5680787947570898,-0.11753810313396375,-0.19430573347417313,0.08844493370793856,1.7056802288492474,-0.743396929284261
2010,ECCC,9,3933.646838880765,0.395993458774148,1.6212181155645076,-5.584753491687017,0.006474835272785125,5.632877844470922,-1.6511537392011315,-0.8104717954327867,-0.7331063447709223,0.9611748426005768
2010,ECCC,10,3933.646838880765,0.395993458774148,-0.6481402463351075,-1.0143685398025095,2.9114954757776723,-0.6869268606296784,0.05558564601981343,-0.20601410865616374,6.25880380270696,1.111086192576361
2010,ECCC,11,3933.646838880765,0.395993458774148,1.9765190236549584,0.17815647724531586,0.10061754064912024,-0.8336797621412502,-0.007434382323003561,0.7042876952446185,6.25880380270696,-0.6094395273726657
