year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_santa fe san justo_10,rainsquared_santa fe san justo_11,rainsquared_santa fe las colonias_11,tmeanrain_santa fe san justo_11,tmeanrain_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires coronel suarez_11,rainsquared_buenos aires hipolito yrigoyen_9,tmeanrain_entre rios nogoya_10,tmeansquared_buenos aires coronel suarez_11
1993,BOM,9,2037.439151033997,-0.0461708621216909,0.34080122486418046,-0.5484221999218649,-0.4033398999169553,0.8605777357219341,0.12188277682135286,0.31227788271064605,1.9623710767089626,-0.16243833622221637,0.02941833313379357
1993,BOM,10,2037.439151033997,-0.0461708621216909,-0.5338147213047535,-0.872971639247158,-0.854430260692913,0.14799891028172427,0.4102305517867059,0.36236532047583425,-0.5040017024172249,-0.3229319347824833,-0.4636874333388657
1993,BOM,11,2037.439151033997,-0.0461708621216909,-2.84516746888442,-0.09405449198079797,-0.308590979121164,-1.3821723662870091,0.11297156466069194,-0.03161281460165801,-0.5040017024172249,-0.8345273364606391,1.3741169613062634
1994,BOM,9,2185.741997507356,0.018137739947107,-0.23985841345376158,2.8037990315125976,2.9045173832912967,-2.5128807701046223,0.19219766173187897,0.27582537105256427,0.3563326271339074,-4.441197935310804,0.019767714164243996
1994,BOM,10,2185.741997507356,0.018137739947107,0.3496173739078064,1.3945204221882888,3.10225931937536,-0.22609611464052287,-0.1999091721369097,-0.4675056432909796,-0.5151841819496545,-0.6403514743057821,-0.3782473906446489
1994,BOM,11,2185.741997507356,0.018137739947107,-1.192060104718745,-0.6707959813031931,-0.7754923083310314,0.08077743185102919,0.12012081859535077,-0.10568483532077037,-0.5151841819496545,-0.7365476252513777,1.2094074628774145
1995,BOM,9,1946.759707253285,-0.1022646938567331,-0.3855588583833606,-0.7061753142352517,-0.7934684661495145,-0.0024099275749268497,0.3138077724827445,0.43981015863747713,-0.25512415775701397,0.3210309583078121,-0.4198173887267075
1995,BOM,10,1946.759707253285,-0.1022646938567331,-0.5880285178971678,-0.8520750339630454,-0.8605998476081811,-0.011326398824878424,0.04660176790954761,0.08507239149611785,-0.2192486650489319,-0.9369656954952026,-0.4543593670910087
1995,BOM,11,1946.759707253285,-0.1022646938567331,0.2046023600664648,-0.6640650289913531,-0.7865669601548475,-0.09081520115470333,0.4040340569225559,0.4688923274580927,-0.2192486650489319,0.3924973395335989,-0.7177249222892713
1996,BOM,9,2260.47032027338,0.0409677436828619,0.4625103905392542,-0.5953640945154188,-0.3180153241371386,-0.8010687567544477,-0.3803285197077023,-0.33830553030414995,-0.4708729200958139,0.3974890374191604,0.3405014335997822
1996,BOM,10,2260.47032027338,0.0409677436828619,-0.5442125892088338,-0.655903845950806,-0.2176812622037936,-0.12951671240546256,0.05012561804408049,-0.1526293832015942,-0.2548149533584984,-0.9231999038319335,-0.30825745458079
1996,BOM,11,2260.47032027338,0.0409677436828619,0.0020812526940399,-0.6131506020348597,-0.6767723571125226,-0.6381766613135834,-0.7983746250300918,-0.5680021512438607,-0.2548149533584984,-0.2573578939499356,0.44270363472419705
1997,BOM,9,2623.2529203255017,0.1759128118634677,0.36611794894605865,4.026241070700147,3.296288287323709,-5.483458717960521,-6.517842513439927,-2.655825146875356,6.375592814108602,-0.05391699988162109,0.3980993089645831
1997,BOM,10,2623.2529203255017,0.1759128118634677,-0.5583614105292106,0.8604735370940481,0.5243588217693295,-1.0797200184076867,-6.063483700976152,-2.947005173521517,-0.4409148741206526,-1.0458182877524114,0.43882333887360314
1997,BOM,11,2623.2529203255017,0.1759128118634677,0.0658235565137465,0.49554828939200213,0.295002035662284,-1.2383085074665119,-1.07524439230483,-1.6803794343453313,-0.4409148741206526,-0.1872729257082528,0.5510724928378248
1998,BOM,9,2304.962651203633,-0.0069315508171687,0.4376055676435311,1.3630484589394078,1.307596945857405,-0.38528923435749957,-0.31350135807783197,-0.5960631836128808,-0.3146928931308338,0.21388853819382977,-0.13266626750962116
1998,BOM,10,2304.962651203633,-0.0069315508171687,0.8704917760821473,1.5988342202335684,1.3184454730954165,1.1597781268351182,0.4392567779848215,0.3684434819362409,-0.5361534570880869,0.5971264093778542,-0.4856524137661873
1998,BOM,11,2304.962651203633,-0.0069315508171687,-0.1869524525995096,1.1743496650985057,1.0971690588863203,0.9364937499810142,0.4382193344365381,0.38130097606698704,-0.5361534570880869,-1.2355271055703665,-0.8552785753310916
1999,BOM,9,2505.6008274599226,0.0603710133986302,1.142268047800056,-0.5166983296350256,-0.29539849441626703,0.48152521967411877,0.536848702873063,0.6033521956789367,0.019688269687901175,0.9597954230071272,-0.40901516487118517
1999,BOM,10,2505.6008274599226,0.0603710133986302,1.8879837425598385,-0.6474936236996072,-0.35576033692698167,0.4278835207199428,0.6167292120996162,1.2030620187219963,0.9231740065533972,1.7954367903764772,0.46614493102860455
1999,BOM,11,2505.6008274599226,0.0603710133986302,0.598296233990747,-0.400107795246421,-0.14481783186989572,0.048561368734929396,0.5297433436514297,0.9395807501343268,0.9231740065533972,0.198084842739793,-0.5014486136456355
2000,BOM,9,2551.682570811968,0.0453192686395238,-1.400332857385367,-0.5419345008891251,-0.15435879809851824,0.31484861730597896,0.4906441633462154,0.521458679403755,-0.27222219723962915,0.3279039833527719,-0.41334693617802387
2000,BOM,10,2551.682570811968,0.0453192686395238,-0.9500457616251138,-0.2724276023360617,0.03953141826775847,0.886709356384756,0.8519121713519678,1.0659286176533997,-0.5292592793592488,0.3718291256046094,-0.20997449909870375
