year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_santa fe san justo_10,rainsquared_santa fe san justo_11,rainsquared_santa fe las colonias_11,tmeanrain_santa fe san justo_11,tmeanrain_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires coronel suarez_11,rainsquared_buenos aires hipolito yrigoyen_9,tmeanrain_entre rios nogoya_10,tmeansquared_buenos aires coronel suarez_11
1999,CCSM4,9,2505.6008274599226,0.0603710133986302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,CCSM4,10,2505.6008274599226,0.0603710133986302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,CCSM4,11,2505.6008274599226,0.0603710133986302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,CCSM4,9,2551.682570811968,0.0453192686395238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,CCSM4,10,2551.682570811968,0.0453192686395238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,CCSM4,11,2551.682570811968,0.0453192686395238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,CCSM4,9,2275.107945586972,-0.0832118001855024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,CCSM4,10,2275.107945586972,-0.0832118001855024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,CCSM4,11,2275.107945586972,-0.0832118001855024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,CCSM4,9,2098.312168451822,-0.1599897413045245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,CCSM4,10,2098.312168451822,-0.1599897413045245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,CCSM4,11,2098.312168451822,-0.1599897413045245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,CCSM4,9,2687.6983520115846,0.0867211661741361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,CCSM4,10,2687.6983520115846,0.0867211661741361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,CCSM4,11,2687.6983520115846,0.0867211661741361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,CCSM4,9,2768.3673897008125,0.0933536252225563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,CCSM4,10,2768.3673897008125,0.0933536252225563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,CCSM4,11,2768.3673897008125,0.0933536252225563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,CCSM4,9,2652.504506303661,0.0295492665437282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,CCSM4,10,2652.504506303661,0.0295492665437282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,CCSM4,11,2652.504506303661,0.0295492665437282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,CCSM4,9,2802.152801978974,0.0575983895925021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,CCSM4,10,2802.152801978974,0.0575983895925021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,CCSM4,11,2802.152801978974,0.0575983895925021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,CCSM4,9,2964.9821230781013,0.0901024788182954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,CCSM4,10,2964.9821230781013,0.0901024788182954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,CCSM4,11,2964.9821230781013,0.0901024788182954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,CCSM4,9,2024.453890851962,-0.2906591931618024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,CCSM4,10,2024.453890851962,-0.2906591931618024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,CCSM4,11,2024.453890851962,-0.2906591931618024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,CCSM4,9,2970.2970292832338,0.0808897038617558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,CCSM4,10,2970.2970292832338,0.0808897038617558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,CCSM4,11,2970.2970292832338,0.0808897038617558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,CCSM4,9,3933.646838880765,0.395993458774148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,CCSM4,10,3933.646838880765,0.395993458774148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,CCSM4,11,3933.646838880765,0.395993458774148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,CCSM4,9,3647.926665981048,0.1954531458213887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,CCSM4,10,3647.926665981048,0.1954531458213887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,CCSM4,11,3647.926665981048,0.1954531458213887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,CCSM4,9,2958.105831211545,-0.0776281120723763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,CCSM4,10,2958.105831211545,-0.0776281120723763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,CCSM4,11,2958.105831211545,-0.0776281120723763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,CCSM4,9,2707.197486937163,-0.1611192435848817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,CCSM4,10,2707.197486937163,-0.1611192435848817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
