lat,lon,year,month,rain,tmean,geometry
-39,-63,1996,10,2.241181560093537,16.472705078125024,POINT (-63 -39)
-39,-63,1996,11,1.9365616200957447,20.919091796875023,POINT (-63 -39)
-39,-63,1997,9,1.5795837389305234,11.275078125000023,POINT (-63 -39)
-39,-63,1997,10,2.3810395132750273,14.809287109375022,POINT (-63 -39)
-39,-63,1997,11,1.929469391470775,18.281035156250024,POINT (-63 -39)
-39,-63,1998,9,1.4972541853785515,11.177558593750023,POINT (-63 -39)
-39,-63,1998,10,0.5106390611035749,18.384794921875024,POINT (-63 -39)
-39,-63,1998,11,2.5802260637283325,19.821542968750023,POINT (-63 -39)
-39,-63,1999,9,1.8529971363022923,12.818183593750023,POINT (-63 -39)
-39,-63,1999,10,0.8823863259749487,16.394873046875023,POINT (-63 -39)
-39,-63,1999,11,3.298977834638208,19.008486328125024,POINT (-63 -39)
-39,-63,2000,9,1.251338734291494,10.836982421875023,POINT (-63 -39)
-39,-63,2000,10,3.101641945540905,13.955517578125022,POINT (-63 -39)
-39,-63,2000,11,1.4286296581849456,18.17658203125002,POINT (-63 -39)
-39,-63,2001,9,3.095829237718135,11.179130859375023,POINT (-63 -39)
-39,-63,2001,10,2.681403225287795,15.469599609375022,POINT (-63 -39)
-39,-63,2001,11,2.8473774809390306,18.066875000000024,POINT (-63 -39)
-39,-63,2002,9,1.1465618351940066,11.706748046875022,POINT (-63 -39)
-39,-63,2002,10,2.857527891173959,16.40178710937502,POINT (-63 -39)
-39,-63,2002,11,1.919794247369282,18.91878906250002,POINT (-63 -39)
-39,-63,2003,9,1.181420250213705,13.332802734375022,POINT (-63 -39)
-39,-63,2003,10,2.1113413386046886,17.192861328125023,POINT (-63 -39)
-39,-63,2003,11,1.5481031476520002,19.611718750000023,POINT (-63 -39)
-39,-63,2004,9,2.2570806182920933,12.834248046875024,POINT (-63 -39)
-39,-63,2004,10,2.4127149768173695,14.824833984375022,POINT (-63 -39)
-39,-63,2004,11,1.709347836440429,18.33666992187502,POINT (-63 -39)
-39,-63,2005,9,1.9350127596408129,11.994396972656272,POINT (-63 -39)
-39,-63,2005,10,0.3465845622122288,15.678056640625023,POINT (-63 -39)
-39,-63,2005,11,2.391885668039322,20.57990234375002,POINT (-63 -39)
-39,-63,2006,9,0.5684085749089718,13.111679687500022,POINT (-63 -39)
-39,-63,2006,10,3.4720241255126894,16.415820312500024,POINT (-63 -39)
-39,-63,2006,11,0.9549865266308188,19.498564453125024,POINT (-63 -39)
-39,-63,2007,9,4.966997988522053,13.085429687500023,POINT (-63 -39)
-39,-63,2007,10,1.2924384034704417,16.789804687500023,POINT (-63 -39)
-39,-63,2007,11,1.405399409122765,17.51213867187502,POINT (-63 -39)
-39,-63,2008,9,0.6534528499469161,12.493193359375022,POINT (-63 -39)
-39,-63,2008,10,0.8711312484228984,16.851308593750023,POINT (-63 -39)
-39,-63,2008,11,0.703486236743629,23.072167968750023,POINT (-63 -39)
-39,-63,2009,9,1.1545661324635148,11.441855468750022,POINT (-63 -39)
-39,-63,2009,10,0.26439840454258956,16.660058593750023,POINT (-63 -39)
-39,-63,2009,11,2.2361141350120306,18.57453125000002,POINT (-63 -39)
-39,-63,2010,9,1.105329284328036,12.725117187500024,POINT (-63 -39)
-39,-63,2010,10,2.0443446654826403,16.172373046875023,POINT (-63 -39)
-39,-63,2010,11,1.287348852492869,18.56958007812502,POINT (-63 -39)
-39,-63,2011,9,0.47763888956978917,14.234667968750022,POINT (-63 -39)
-39,-63,2011,10,2.479623593389988,14.460048828125023,POINT (-63 -39)
-39,-63,2011,11,3.1897098384797573,21.16918945312502,POINT (-63 -39)
-39,-63,2012,9,0.43708022611099295,13.607373046875022,POINT (-63 -39)
-39,-63,2012,10,1.356532757054083,16.345654296875022,POINT (-63 -39)
-39,-63,2012,11,2.6238775067031384,20.412031250000023,POINT (-63 -39)
-39,-63,2013,9,3.2573575153946877,10.939072265625022,POINT (-63 -39)
-39,-63,2013,10,2.6242138748057187,15.969804687500023,POINT (-63 -39)
-39,-63,2013,11,1.0929885233053938,20.260859375000024,POINT (-63 -39)
-39,-63,2014,9,1.3463804591447115,13.421435546875022,POINT (-63 -39)
-39,-63,2014,10,3.841478736139834,16.004716796875023,POINT (-63 -39)
-39,-63,2014,11,1.142051606439054,19.127666015625024,POINT (-63 -39)
-39,-63,2015,9,0.7886742940172553,11.047187500000023,POINT (-63 -39)
-39,-63,2015,10,2.6433613523840904,12.454970703125023,POINT (-63 -39)
-39,-63,2015,11,1.6035792999900877,19.903173828125023,POINT (-63 -39)
-39,-63,2016,9,1.0193619423080236,11.876552734375023,POINT (-63 -39)
-39,-63,2016,10,2.9958879575133324,14.712500000000023,POINT (-63 -39)
-39,-63,2016,11,1.3305806461721659,19.907275390625024,POINT (-63 -39)
-38,-64,1993,9,0.8815385075286031,12.396474609375023,POINT (-64 -38)
-38,-64,1993,10,2.074538735905662,16.314160156250022,POINT (-64 -38)
-38,-64,1993,11,3.4978216933086514,17.653750000000024,POINT (-64 -38)
-38,-64,1994,9,1.0121436521876603,12.923115234375024,POINT (-64 -38)
-38,-64,1994,10,1.7766022717114538,15.044423828125023,POINT (-64 -38)
-38,-64,1994,11,1.5725508227478713,21.22882812500002,POINT (-64 -38)
-38,-64,1995,9,0.15823806170374155,13.692470703125023,POINT (-64 -38)
-38,-64,1995,10,1.4755474729463458,16.248339843750024,POINT (-64 -38)
-38,-64,1995,11,2.923974907025695,20.186396484375024,POINT (-64 -38)
-38,-64,1996,9,0.9329921705648303,12.511953125000023,POINT (-64 -38)
-38,-64,1996,10,2.0197838894091547,17.150908203125024,POINT (-64 -38)
-38,-64,1996,11,2.0354878925718367,21.138017578125023,POINT (-64 -38)
-38,-64,1997,9,1.900410910602659,11.771582031250023,POINT (-64 -38)
-38,-64,1997,10,2.539489520713687,14.592236328125022,POINT (-64 -38)
-38,-64,1997,11,1.6861026245169342,18.219023437500024,POINT (-64 -38)
-38,-64,1998,9,0.8607571944594383,11.407539062500023,POINT (-64 -38)
-38,-64,1998,10,0.8936205238569528,18.582744140625024,POINT (-64 -38)
-38,-64,1998,11,2.619232162833214,19.978925781250023,POINT (-64 -38)
-38,-64,1999,9,2.686898438259959,12.862050781250023,POINT (-64 -38)
-38,-64,1999,10,1.3236463797511533,15.881943359375022,POINT (-64 -38)
-38,-64,1999,11,4.153639217838645,18.859736328125024,POINT (-64 -38)
-38,-64,2000,9,1.6107941779773682,10.973662109375022,POINT (-64 -38)
-38,-64,2000,10,3.7580889090895653,14.242119140625023,POINT (-64 -38)
-38,-64,2000,11,1.0848236503079534,18.439433593750024,POINT (-64 -38)
-38,-64,2001,9,4.318123962730169,11.196611328125023,POINT (-64 -38)
-38,-64,2001,10,3.9477408211678267,15.703720703125022,POINT (-64 -38)
-38,-64,2001,11,3.527907393872738,17.766035156250023,POINT (-64 -38)
-38,-64,2002,9,1.2755339033901691,11.818798828125022,POINT (-64 -38)
-38,-64,2002,10,3.841462836135179,16.140107421875022,POINT (-64 -38)
-38,-64,2002,11,2.1939970599487424,18.881289062500024,POINT (-64 -38)
-38,-64,2003,9,0.9329671150771901,13.458212890625022,POINT (-64 -38)
-38,-64,2003,10,1.9862077943980694,17.691845703125022,POINT (-64 -38)
-38,-64,2003,11,2.336066644638777,19.840546875000022,POINT (-64 -38)
-38,-64,2004,9,1.6304250992834568,13.026611328125023,POINT (-64 -38)
-38,-64,2004,10,2.47085252776742,15.104169921875023,POINT (-64 -38)
-38,-64,2004,11,2.015374799957499,18.34756835937502,POINT (-64 -38)
-38,-64,2005,9,1.604753928259015,12.279240722656272,POINT (-64 -38)
-38,-64,2005,10,0.36938274279236794,16.299501953125024,POINT (-64 -38)
-38,-64,2005,11,2.12926909327507,20.967226562500024,POINT (-64 -38)
-38,-64,2006,9,0.6313674710690975,13.367441406250023,POINT (-64 -38)
-38,-64,2006,10,3.061493271961808,17.18523437500002,POINT (-64 -38)
-38,-64,2006,11,0.8790648123249412,20.194677734375023,POINT (-64 -38)
-38,-64,2007,9,4.451739348005503,13.062246093750023,POINT (-64 -38)
-38,-64,2007,10,1.8131261051166803,16.709589843750024,POINT (-64 -38)
-38,-64,2007,11,1.2968354346230626,18.197412109375023,POINT (-64 -38)
-38,-64,2008,9,0.9764473652467132,12.618779296875022,POINT (-64 -38)
-38,-64,2008,10,1.045833642128855,16.786816406250022,POINT (-64 -38)
-38,-64,2008,11,2.089651257265359,23.297910156250023,POINT (-64 -38)
-38,-64,2009,9,1.519059115089476,11.439316406250022,POINT (-64 -38)
-38,-64,2009,10,0.4020110733108595,16.768144531250023,POINT (-64 -38)
-38,-64,2009,11,2.346816500648856,19.00015625000002,POINT (-64 -38)
-38,-64,2010,9,1.7691652290523052,13.017773437500022,POINT (-64 -38)
-38,-64,2010,10,1.7836070526391268,16.40682617187502,POINT (-64 -38)
-38,-64,2010,11,1.4824013249017298,19.353134765625022,POINT (-64 -38)
-38,-64,2011,9,0.34002502681687474,14.341367187500023,POINT (-64 -38)
-38,-64,2011,10,2.227543331682682,15.173466796875022,POINT (-64 -38)
-38,-64,2011,11,3.6280458234250546,21.083994140625023,POINT (-64 -38)
-38,-64,2012,9,0.7735782489180565,13.400439453125022,POINT (-64 -38)
-38,-64,2012,10,3.902903478592634,15.724697265625023,POINT (-64 -38)
-38,-64,2012,11,2.8952289931476116,20.442148437500023,POINT (-64 -38)
-38,-64,2013,9,3.162231259047985,11.036474609375023,POINT (-64 -38)
-38,-64,2013,10,3.4270790475420654,16.21304687500002,POINT (-64 -38)
-38,-64,2013,11,2.2665719967335463,20.294355468750023,POINT (-64 -38)
-38,-64,2014,9,1.4781147707253695,13.623251953125022,POINT (-64 -38)
-38,-64,2014,10,4.073137836530805,16.279736328125022,POINT (-64 -38)
-38,-64,2014,11,1.704682941781357,19.075830078125023,POINT (-64 -38)
-38,-64,2015,9,0.8897256245836616,11.654062500000023,POINT (-64 -38)
-38,-64,2015,10,3.326978199183941,12.388037109375023,POINT (-64 -38)
-38,-64,2015,11,1.7073275952134281,19.605576171875022,POINT (-64 -38)
-38,-64,2016,9,1.04644583130721,12.061396484375022,POINT (-64 -38)
-38,-64,2016,10,4.012938626110554,14.700351562500023,POINT (-64 -38)
-38,-64,2016,11,1.2420147005468607,19.67325195312502,POINT (-64 -38)
-38,-63,1993,9,1.0185083420947194,11.562685546875024,POINT (-63 -38)
-38,-63,1993,10,2.1307926741428673,15.355761718750022,POINT (-63 -38)
-38,-63,1993,11,3.947152157779783,16.88119140625002,POINT (-63 -38)
-38,-63,1994,9,0.7651152164908126,12.091689453125023,POINT (-63 -38)
-38,-63,1994,10,1.8860678968485445,14.082705078125024,POINT (-63 -38)
-38,-63,1994,11,1.4030201022978872,20.08871093750002,POINT (-63 -38)
-38,-63,1995,9,0.2970905089750886,12.756142578125022,POINT (-63 -38)
-38,-63,1995,10,1.7531188763678074,15.057500000000022,POINT (-63 -38)
-38,-63,1995,11,2.747977813705802,19.319345703125023,POINT (-63 -38)
-38,-63,1996,9,0.7629945082589984,11.576738281250023,POINT (-63 -38)
-38,-63,1996,10,2.359221337828785,16.184521484375022,POINT (-63 -38)
-38,-63,1996,11,3.0789288447704166,19.55752929687502,POINT (-63 -38)
-38,-63,1997,9,1.8759082001633942,10.825273437500023,POINT (-63 -38)
-38,-63,1997,10,3.0957050155848265,14.085302734375023,POINT (-63 -38)
-38,-63,1997,11,1.4999267098028213,17.323671875000024,POINT (-63 -38)
-38,-63,1998,9,2.207185737788677,10.372421875000022,POINT (-63 -38)
-38,-63,1998,10,1.0881435638293624,17.119423828125022,POINT (-63 -38)
-38,-63,1998,11,3.7908653914928436,18.66388671875002,POINT (-63 -38)
-38,-63,1999,9,2.296666243346408,12.162597656250023,POINT (-63 -38)
-38,-63,1999,10,1.6147213627118617,15.156044921875022,POINT (-63 -38)
-38,-63,1999,11,3.9974819566123188,18.066572265625023,POINT (-63 -38)
-38,-63,2000,9,2.4215991981327534,10.410771484375022,POINT (-63 -38)
-38,-63,2000,10,3.74738197773695,13.552138671875023,POINT (-63 -38)
-38,-63,2000,11,1.4571088936645538,17.29083984375002,POINT (-63 -38)
-38,-63,2001,9,5.068287658505142,10.793310546875023,POINT (-63 -38)
-38,-63,2001,10,4.972857262473553,15.085537109375023,POINT (-63 -38)
-38,-63,2001,11,3.8606914272531867,17.095078125000022,POINT (-63 -38)
-38,-63,2002,9,1.6180806001648307,11.047216796875023,POINT (-63 -38)
-38,-63,2002,10,3.8309223647229373,15.460048828125023,POINT (-63 -38)
-38,-63,2002,11,3.5259243473410606,17.784531250000022,POINT (-63 -38)
-38,-63,2003,9,1.1943483480717987,12.670068359375023,POINT (-63 -38)
-38,-63,2003,10,3.2019146345555782,16.42797851562502,POINT (-63 -38)
-38,-63,2003,11,2.764638758962974,18.51205078125002,POINT (-63 -38)
-38,-63,2004,9,1.6162472404539585,12.120810546875022,POINT (-63 -38)
-38,-63,2004,10,2.8324262984097004,14.207744140625023,POINT (-63 -38)
-38,-63,2004,11,2.418504285160452,17.25448242187502,POINT (-63 -38)
-38,-63,2005,9,1.8796220887452364,11.530061035156272,POINT (-63 -38)
-38,-63,2005,10,0.3977222181856632,15.153603515625022,POINT (-63 -38)
-38,-63,2005,11,2.427084296941757,20.045058593750024,POINT (-63 -38)
-38,-63,2006,9,0.8455734513700008,12.460332031250022,POINT (-63 -38)
-38,-63,2006,10,3.3998056524433196,16.249628906250024,POINT (-63 -38)
-38,-63,2006,11,0.554128154180944,19.26178710937502,POINT (-63 -38)
-38,-63,2007,9,4.490624382160604,12.587421875000024,POINT (-63 -38)
-38,-63,2007,10,2.680640722392127,15.860175781250023,POINT (-63 -38)
-38,-63,2007,11,1.8081719486508518,16.699541015625023,POINT (-63 -38)
-38,-63,2008,9,1.0145452385768294,11.818154296875022,POINT (-63 -38)
-38,-63,2008,10,1.6093099972931668,15.653769531250022,POINT (-63 -38)
-38,-63,2008,11,1.8991759314667434,22.19107421875002,POINT (-63 -38)
-38,-63,2009,9,1.5473964915145189,10.468359375000023,POINT (-63 -38)
-38,-63,2009,10,0.5081907846033573,15.711796875000022,POINT (-63 -38)
-38,-63,2009,11,2.860613754019141,18.346796875000024,POINT (-63 -38)
-38,-63,2010,9,2.089352961629629,12.110468750000022,POINT (-63 -38)
-38,-63,2010,10,1.6311835963279009,15.454521484375023,POINT (-63 -38)
-38,-63,2010,11,1.9940808310639113,18.245087890625022,POINT (-63 -38)
-38,-63,2011,9,0.47079165698960423,13.158007812500022,POINT (-63 -38)
-38,-63,2011,10,2.457892633974552,13.980634765625023,POINT (-63 -38)
-38,-63,2011,11,5.020458605140448,19.97600585937502,POINT (-63 -38)
-38,-63,2012,9,0.7774306461215019,12.662294921875024,POINT (-63 -38)
-38,-63,2012,10,3.8117175363004208,15.135166015625023,POINT (-63 -38)
-38,-63,2012,11,3.1203084252774715,19.80501953125002,POINT (-63 -38)
-38,-63,2013,9,2.8886305168271065,10.276787109375023,POINT (-63 -38)
-38,-63,2013,10,2.76162420399487,15.539394531250023,POINT (-63 -38)
-38,-63,2013,11,2.1800449769943953,19.66146484375002,POINT (-63 -38)
-38,-63,2014,9,1.1220156121999025,12.966337890625022,POINT (-63 -38)
-38,-63,2014,10,4.969642795622349,15.834013671875022,POINT (-63 -38)
-38,-63,2014,11,1.8274750444106758,18.33049804687502,POINT (-63 -38)
-38,-63,2015,9,1.071848957799375,10.801230468750022,POINT (-63 -38)
-38,-63,2015,10,3.4107428416609764,11.730146484375023,POINT (-63 -38)
-38,-63,2015,11,1.9900944386608899,18.670771484375024,POINT (-63 -38)
-38,-63,2016,9,1.1429882154334337,11.421376953125023,POINT (-63 -38)
-38,-63,2016,10,3.692413605749607,14.205214843750023,POINT (-63 -38)
-38,-63,2016,11,1.6486889962106943,18.740439453125024,POINT (-63 -38)
-38,-62,1993,9,1.2214763136580586,10.497392578125023,POINT (-62 -38)
-38,-62,1993,10,2.150126111228019,14.268886718750023,POINT (-62 -38)
-38,-62,1993,11,4.212376803625375,15.799882812500023,POINT (-62 -38)
-38,-62,1994,9,0.6646699202246964,11.047236328125022,POINT (-62 -38)
-38,-62,1994,10,2.2098844894208014,12.855849609375023,POINT (-62 -38)
-38,-62,1994,11,1.5067497687414289,18.578203125000023,POINT (-62 -38)
-38,-62,1995,9,0.2990528428927064,11.618525390625022,POINT (-62 -38)
-38,-62,1995,10,2.0335357054136693,13.677578125000023,POINT (-62 -38)
-38,-62,1995,11,4.2458778619766235,17.607900390625023,POINT (-62 -38)
-38,-62,1996,9,0.5917567713186145,10.565253906250023,POINT (-62 -38)
-38,-62,1996,10,3.2449164101853967,14.793701171875023,POINT (-62 -38)
-38,-62,1996,11,3.678167404141277,17.953974609375024,POINT (-62 -38)
-38,-62,1997,9,1.5093106077983975,9.649023437500023,POINT (-62 -38)
-38,-62,1997,10,3.522995039820671,13.115107421875022,POINT (-62 -38)
-38,-62,1997,11,1.685032055247575,16.071035156250023,POINT (-62 -38)
-38,-62,1998,9,3.982780985534191,9.395468750000022,POINT (-62 -38)
-38,-62,1998,10,0.6671438840567134,15.839599609375023,POINT (-62 -38)
-38,-62,1998,11,3.6057862639427185,17.338125000000023,POINT (-62 -38)
-38,-62,1999,9,1.8007231876254082,11.154335937500022,POINT (-62 -38)
-38,-62,1999,10,1.6249606991186738,13.984560546875024,POINT (-62 -38)
-38,-62,1999,11,3.7262063333764672,17.025029296875022,POINT (-62 -38)
-38,-62,2000,9,3.1506062857806683,9.571806640625022,POINT (-62 -38)
-38,-62,2000,10,3.321276120841503,12.540947265625023,POINT (-62 -38)
-38,-62,2000,11,1.964520278852433,15.903320312500023,POINT (-62 -38)
-38,-62,2001,9,4.259795455727726,10.032548828125023,POINT (-62 -38)
-38,-62,2001,10,4.874755144119263,14.106259765625023,POINT (-62 -38)
-38,-62,2001,11,3.20034590549767,16.06982421875002,POINT (-62 -38)
-38,-62,2002,9,1.5947522362694144,10.156435546875024,POINT (-62 -38)
-38,-62,2002,10,3.7171811307780445,14.604697265625022,POINT (-62 -38)
-38,-62,2002,11,5.7127245888113976,16.698964843750023,POINT (-62 -38)
-38,-62,2003,9,1.2221492949174717,11.423115234375024,POINT (-62 -38)
-38,-62,2003,10,3.3084882609546185,15.093369140625022,POINT (-62 -38)
-38,-62,2003,11,2.750339675694704,17.17644531250002,POINT (-62 -38)
-38,-62,2004,9,1.2677496066316962,11.122392578125023,POINT (-62 -38)
-38,-62,2004,10,3.1983895786106586,13.152021484375023,POINT (-62 -38)
-38,-62,2004,11,2.7674820157699287,16.041806640625023,POINT (-62 -38)
-38,-62,2005,9,2.0277797896414995,10.374162597656273,POINT (-62 -38)
-38,-62,2005,10,0.692890826612711,13.546904296875022,POINT (-62 -38)
-38,-62,2005,11,3.3788643777370453,18.387949218750023,POINT (-62 -38)
-38,-62,2006,9,0.9635475836694241,11.392500000000023,POINT (-62 -38)
-38,-62,2006,10,4.839181783609092,14.839335937500023,POINT (-62 -38)
-38,-62,2006,11,0.5549501767382026,17.65502929687502,POINT (-62 -38)
-38,-62,2007,9,3.758723600767553,11.665078125000022,POINT (-62 -38)
-38,-62,2007,10,3.0223702441435307,14.968613281250022,POINT (-62 -38)
-38,-62,2007,11,2.20098122372292,15.217412109375022,POINT (-62 -38)
-38,-62,2008,9,1.2130553787574172,10.629931640625022,POINT (-62 -38)
-38,-62,2008,10,2.331030974164605,14.243867187500022,POINT (-62 -38)
-38,-62,2008,11,1.7202664946671575,20.51824218750002,POINT (-62 -38)
-38,-62,2009,9,1.8953814019914716,9.220429687500022,POINT (-62 -38)
-38,-62,2009,10,0.7468683458864689,14.285039062500022,POINT (-62 -38)
-38,-62,2009,11,2.940541645511985,17.317187500000024,POINT (-62 -38)
-38,-62,2010,9,2.167938631027937,10.880820312500022,POINT (-62 -38)
-38,-62,2010,10,2.291419478133321,14.034267578125023,POINT (-62 -38)
-38,-62,2010,11,2.388191989157349,16.643720703125023,POINT (-62 -38)
-38,-62,2011,9,0.6740420137066394,11.772949218750023,POINT (-62 -38)
-38,-62,2011,10,2.1814678981900215,12.746552734375022,POINT (-62 -38)
-38,-62,2011,11,5.380357038229704,18.86319335937502,POINT (-62 -38)
-38,-62,2012,9,0.8401494845747948,11.427783203125022,POINT (-62 -38)
-38,-62,2012,10,3.3295599929988384,14.169775390625023,POINT (-62 -38)
-38,-62,2012,11,3.42641307041049,18.468222656250024,POINT (-62 -38)
-38,-62,2013,9,2.8398189321160316,9.247529296875022,POINT (-62 -38)
-38,-62,2013,10,2.4106203485280275,14.491250000000022,POINT (-62 -38)
-38,-62,2013,11,2.0121003221720457,18.107988281250023,POINT (-62 -38)
-38,-62,2014,9,1.1585698742419481,12.053330078125022,POINT (-62 -38)
-38,-62,2014,10,5.756585041526705,14.946884765625022,POINT (-62 -38)
-38,-62,2014,11,2.7282738499343395,17.104697265625024,POINT (-62 -38)
-38,-62,2015,9,1.0147363832220435,9.659023437500023,POINT (-62 -38)
-38,-62,2015,10,3.7008150294423103,10.715751953125023,POINT (-62 -38)
-38,-62,2015,11,1.8929937959183007,17.50788085937502,POINT (-62 -38)
-38,-62,2016,9,0.8678286348003894,10.529306640625023,POINT (-62 -38)
-38,-62,2016,10,3.793092407286167,13.324980468750022,POINT (-62 -38)
-38,-62,2016,11,2.0234712306410074,17.526201171875023,POINT (-62 -38)
