year,model,init_month,yield anomaly [%],tmeansquared_-38_-62_11,tmeanrain_-38_-62_11,rainsquared_-31_-61_11,rainsquared_-36_-62_9,tmeanrain_-31_-61_10
2009,DWD,10,0.0836469101650344,0.3566097197053772,0.062373920358565434,0.04713310818492883,1.5719340175655154,0.16512861592605615
2009,DWD,11,0.0836469101650344,0.11967607075862381,-0.6145801307420419,0.0033423274871109583,1.5719340175655154,-0.6091635632373925
2010,DWD,6,0.393264818221862,0.182522772707214,-0.05848850960423658,-0.01931651978339945,0.27481764470852804,0.1167575395578175
2010,DWD,7,0.393264818221862,0.1880669968169715,-0.1921468937169365,0.08927422997591358,0.2935068164309738,0.06550894688653885
2010,DWD,8,0.393264818221862,0.13315130356197719,0.07452038348865007,-0.01654438080894636,0.1800700658352961,0.10674564552409468
2010,DWD,9,0.393264818221862,-0.09380685179008749,-0.15115214312396794,0.21630001493938947,1.7585883518502174,0.12782916156552077
2010,DWD,10,0.393264818221862,0.1946872443122115,-0.3393323712896418,0.17709502614165668,4.295336508223127,-0.5226040172205443
2010,DWD,11,0.393264818221862,-0.13058939564258812,-0.005604310628661579,1.197496907306031,4.295336508223127,1.6168687107229616
2011,DWD,6,0.195224281780053,0.034153694684320855,0.2666986512921288,-0.03798851255511199,0.058633448288489445,0.08503326374081714
2011,DWD,7,0.195224281780053,0.044018979114968534,0.02340746117991156,-0.03787295629761578,0.08438813080930559,0.08987584761103876
2011,DWD,8,0.195224281780053,0.05276872877670082,0.11727795266162089,-0.0037278940383989787,0.3278867003921104,0.06727435784217345
2011,DWD,9,0.195224281780053,0.4582855745585603,-0.36882414478084086,-0.02243130325904663,1.3804518191499426,-0.12979298380524207
2011,DWD,10,0.195224281780053,-0.09814787519489203,0.16673918493364923,-0.03362396184024237,0.6354329504199082,0.06058565267543984
2011,DWD,11,0.195224281780053,0.8098110386217547,2.778826166314283,0.05129886050634178,0.6354329504199082,0.3105477228578904
2012,DWD,6,-0.0792001269960332,-0.07501929354992215,-0.040080842119786554,-0.03985924382441673,-0.04696589299390917,0.09718258731940319
2012,DWD,7,-0.0792001269960332,-0.12024991336665959,0.05067253951754141,-0.03929253902376783,-0.07052253606102338,0.10296687308541692
2012,DWD,8,-0.0792001269960332,-0.12284337427679268,0.02115770276719527,-0.03615616600303257,-0.07398564756548016,0.08704870002072952
2012,DWD,9,-0.0792001269960332,-0.11936483648668587,0.007402602119493918,-0.01660060050900555,2.2052143425725332,-0.015060585388006115
2012,DWD,10,-0.0792001269960332,0.09057576899685278,-0.06979122775459923,-0.026274309390854872,-0.8574011504322928,-0.06889619283171912
2012,DWD,11,-0.0792001269960332,-0.025878934029178235,-0.14598515112439556,-0.03722582720325789,-0.8574011504322928,0.7209937650988525
2013,DWD,6,-0.1595647344919787,-0.1283298519914123,-0.009639160595001223,0.09545997569727527,-0.06896053964780839,-0.02069151178551602
2013,DWD,7,-0.1595647344919787,-0.09248509968557704,0.01904276801544147,0.19329126061904323,-0.06902798494902197,0.03313696618111347
2013,DWD,8,-0.1595647344919787,-0.11699640046717008,-0.017598326087920547,0.13453489233730662,-0.0385725687500262,0.038764772607099256
2013,DWD,9,-0.1595647344919787,-0.01442544679636631,-0.09724772321798747,0.10269568201125401,0.24555623074567468,0.03354047498329184
2013,DWD,10,-0.1595647344919787,-0.11984025678587926,-0.02261612214211602,0.10081016212462122,-0.786384925377355,-0.3169899781351464
2013,DWD,11,-0.1595647344919787,-0.10890369347049653,0.05964758462058231,1.3666677992704197,-0.786384925377355,-1.482673114645856
2014,DWD,6,-0.0941845151806222,0.12677097670737283,-0.31909092819393137,-0.0073099463595940415,-0.021654734422375276,0.020597353487196823
2014,DWD,7,-0.0941845151806222,-0.04201269575232722,-0.03347922140036435,-0.011390028300943865,-0.02345781453199476,0.14722859774979588
2014,DWD,8,-0.0941845151806222,-0.04526592533904501,-0.038425111547295145,0.01074503786358119,-0.0494714811507297,0.06873019823998282
2014,DWD,9,-0.0941845151806222,-0.1013358367949308,0.07087577512569498,-0.001472721302678635,1.277989036708929,0.05187961691211487
2014,DWD,10,-0.0941845151806222,0.05016354663576015,-0.2537857012795332,0.06097189622419797,-0.739328170725342,0.08728822813545033
2014,DWD,11,-0.0941845151806222,0.056572473306278494,-0.004788130614526178,0.06087707902205986,-0.739328170725342,0.6016024455714277
2015,DWD,6,-0.0334949233576057,0.026837505213046797,-0.13050714306757044,0.16960949256223207,0.28537594104440195,0.21616464838003221
2015,DWD,7,-0.0334949233576057,0.03443885198523402,-0.18939816234334603,-0.015882418319569522,-0.01670376399255256,0.08568572325912185
2015,DWD,8,-0.0334949233576057,0.05672836398194841,-0.14363069231685427,-0.035991063701535056,-0.010460266335530861,0.0935287985390637
2015,DWD,9,-0.0334949233576057,0.2984725864501727,-0.8388421514410088,-0.05767615434748356,0.2930095919277982,0.04395735360607993
2015,DWD,10,-0.0334949233576057,0.10405968454906127,-0.5364599893286134,-0.013910044891436648,-0.6216824249997946,0.11316053396181944
2015,DWD,11,-0.0334949233576057,0.752387115077662,-0.9117520849415386,0.6177867149860101,-0.6216824249997946,0.7708461397186386
2016,DWD,6,0.0653287949940389,-0.06411898644375814,-0.03633179667232835,-0.04131167150971205,0.06062457553494495,0.09009720597937382
2016,DWD,7,0.0653287949940389,-0.08697847223851626,-0.029209005646835737,-0.03432117905503553,-0.016252398511334545,0.06691406327054304
2016,DWD,8,0.0653287949940389,-0.1325778886631901,0.0037965462736783005,-0.05790119551452594,-0.02588672482947677,0.0793442044561603
2016,DWD,9,0.0653287949940389,-0.10770154993020978,-0.05879897905967234,-0.037044015015039594,-0.05182784460346031,0.05112410481715274
2016,DWD,10,0.0653287949940389,-0.11493070693123555,0.0049983537412778885,-0.059609074992628366,-0.508651427276567,-0.059413302738760845
2016,DWD,11,0.0653287949940389,-0.12197452496851409,0.04444633647069514,-0.018588546463493245,-0.508651427276567,0.2451849997027485
1993,ECCC,6,-0.0469962741269668,-0.06536361779859177,-0.23394199068261207,0.3198436427686957,0.3128979684352805,-0.23830467244368705
1993,ECCC,7,-0.0469962741269668,-0.04821987726582612,-0.1372065868163136,-0.0036739360788918757,0.04786546859084338,-0.17060945254098683
1993,ECCC,8,-0.0469962741269668,-0.0667322365286652,-0.0819150028328359,0.11208325802022018,-0.039370753285402314,-0.0958364197465451
1993,ECCC,9,-0.0469962741269668,0.046266797802155785,-0.009734765866419175,-0.011428135836607997,0.1356068998095035,-0.4601349141861467
1993,ECCC,10,-0.0469962741269668,-0.05290385164035503,-0.03790430789451341,0.06739081091725714,-0.1085823023592767,0.03295784677674565
1993,ECCC,11,-0.0469962741269668,-0.11618924298474069,-0.11020515774699942,0.6065216790068287,-0.1085823023592767,-5.634821377377045
1994,ECCC,6,0.0201717246771901,-0.022880217127570688,-0.08895489534881679,0.43763437104513137,0.7869426508094448,-0.0743398620227163
1994,ECCC,7,0.0201717246771901,-0.1032325481111049,-0.0255356157121121,0.053080797398319404,0.019509271744880267,0.05677449680241675
1994,ECCC,8,0.0201717246771901,-0.06454616181611908,-0.14592909347243438,1.0363940116209442,0.06214549881122716,-0.16335929230055846
1994,ECCC,9,0.0201717246771901,0.16885985675460216,0.10016005965360529,0.007008173138192217,0.3156927150074697,-0.1593749896737219
1994,ECCC,10,0.0201717246771901,-0.11986311548323034,-0.05573737021039692,0.12902269960209178,-0.3268145534309995,-0.01344739592972761
1994,ECCC,11,0.0201717246771901,0.01972080320300792,0.26163185996536237,0.05832079055192879,-0.3268145534309995,-0.7452309519453457
1995,ECCC,6,-0.1006705795991432,-0.1110876467571438,-0.032948234940132146,0.0043272403146479635,-0.03703574226259766,0.004760293437453753
1995,ECCC,7,-0.1006705795991432,-0.13263721681050866,0.031044062178342262,-0.06019588588028472,0.15190126242811083,0.07512383636492354
1995,ECCC,8,-0.1006705795991432,-0.12456974415487476,0.03616906571475754,-0.04947794839021339,-0.0024628580641203857,0.08981020217513012
1995,ECCC,9,-0.1006705795991432,-0.13248068541263902,0.028147010305672095,0.040650879911436136,0.0009071681245999434,-0.31651337217760517
1995,ECCC,10,-0.1006705795991432,0.24019816240563402,0.30627159477789906,0.16854858229879216,0.1472334713719411,0.08645192557776088
1995,ECCC,11,-0.1006705795991432,0.1345420470698077,0.015515224818321823,-0.0473416177913556,0.1472334713719411,0.6136215522492662
1996,ECCC,6,0.0438422295142514,-0.13034411323598916,-0.008323561896517883,0.30500004639205175,0.08425117780758108,0.0420997185175814
1996,ECCC,7,0.0438422295142514,-0.13058917914174126,0.0271384806151957,0.04631083712241992,-0.03814110631357726,0.061396472516939186
1996,ECCC,8,0.0438422295142514,-0.12724355527356412,0.020378248421713825,0.25804441352944363,-0.00634600829448075,0.13386636171698718
1996,ECCC,9,0.0438422295142514,0.04969091140381044,-0.18729273831047652,-0.0430228859604029,-0.04487666977949703,0.24990784848364037
1996,ECCC,10,0.0438422295142514,-0.13114835557895985,0.01789311574930624,-0.04121719613955052,-0.1742784026845527,0.016557346106330688
1996,ECCC,11,0.0438422295142514,-0.06101031718983689,0.21504351938811675,0.822028010774209,-0.1742784026845527,0.1314056982300696
1997,ECCC,6,0.1749624413214131,-0.08661143184378747,-0.10609594583893124,0.4177974777766487,-0.050843133178301074,0.11216757644646802
1997,ECCC,7,0.1749624413214131,0.03204173909368862,-0.11836153031521959,-0.05759957245629621,0.03943017339738046,0.05113083048865984
1997,ECCC,8,0.1749624413214131,0.03564101751603306,-0.3766549867551255,-0.02525022744651129,-0.01913245840774375,0.14413365230911307
1997,ECCC,9,0.1749624413214131,1.1884714768020677,-2.4136408316673683,0.17848120147462457,0.31131734436851444,-0.09584859550593926
1997,ECCC,10,0.1749624413214131,0.4715011525988531,-0.17213857003542576,0.042437879251729725,-0.7236560342126448,0.3880821276649111
1997,ECCC,11,0.1749624413214131,0.11529168894190026,0.02579963441777797,0.016350544175489357,-0.7236560342126448,0.1466379687320331
1998,ECCC,6,-0.0058567104049688,-0.12555393715476224,-0.059558787102398675,0.04622077230720552,-0.07436932908631615,-0.009518821821504608
1998,ECCC,7,-0.0058567104049688,-0.13348986151185258,0.0017453792624576399,0.0073502315696042115,0.16978371024877867,0.25421351436780165
1998,ECCC,8,-0.0058567104049688,-0.12459016149015247,-0.01843234174477623,0.04621668097559889,-0.059441118977058546,-0.012135822946970921
1998,ECCC,9,-0.0058567104049688,-0.13348369953713213,0.0073649413890831735,0.20132846519952952,0.3336238747220815,0.14966671613323107
1998,ECCC,10,-0.0058567104049688,0.12500244597789026,-0.1879236245870692,-0.04233414697308422,-0.8635694093781636,0.09253585529463257
1998,ECCC,11,-0.0058567104049688,0.19869818667612546,-0.3116966960030196,-0.016567746111069856,-0.8635694093781636,-0.4795650980177167
1999,ECCC,6,0.0604868169775441,-0.12708017276790126,0.024736509252338824,0.24919307623301684,0.18829639698867254,0.43767834600980243
1999,ECCC,7,0.0604868169775441,-0.12238762523606622,-0.11990866347108045,0.3397386214651837,0.04263211297739455,0.1915928846797788
1999,ECCC,8,0.0604868169775441,-0.06444558170978615,-0.2818133680685851,0.40724287773916695,0.8038445345180116,0.0654817091334016
1999,ECCC,9,0.0604868169775441,-0.1309031536814303,0.03429954265597763,0.47418042224779094,0.04390889230500363,0.16693151890400312
1999,ECCC,10,0.0604868169775441,-0.12050319044324048,-0.030520217388335817,0.13638403861502768,1.4829592427440983,0.6589600042732827
1999,ECCC,11,0.0604868169775441,-0.12732171524905203,-0.0234597544778781,0.8049191665181565,1.4829592427440983,0.6251926499535749
2000,ECCC,6,0.0431739046614468,-0.11247917759908198,-0.019397637658890122,0.10571232063527765,-0.0028093540252332842,0.2845747014045925
2000,ECCC,7,0.0431739046614468,-0.11945420687943313,0.05405153267797958,-0.04197653154918019,0.0218155765456644,-0.03605823346770276
2000,ECCC,8,0.0431739046614468,-0.10523212950173155,0.12901223073867657,-0.02099161750467532,1.7235090660658319,0.060594097958370584
2000,ECCC,9,0.0431739046614468,-0.12004615977842639,0.04824937227959099,-0.041015800541616104,0.2582168970646622,0.08721359911855675
2000,ECCC,10,0.0431739046614468,0.051928443115719404,0.08676741632209847,-0.053363075494217135,-0.6881089409014947,0.08295484534645917
2000,ECCC,11,0.0431739046614468,0.028035269321509,0.04431829947190664,0.35538726248975533,-0.6881089409014947,0.1864129160569184
2001,ECCC,6,-0.0860371438521511,-0.11567565292813703,-0.004744770779835946,0.32861713042979707,0.3433424625146995,0.0010747133962978278
2001,ECCC,7,-0.0860371438521511,0.12530068255596527,-0.3178230259045882,0.11153664058847924,-0.0009026904218066481,-0.49947157662000335
2001,ECCC,8,-0.0860371438521511,-0.12145970136882209,8.433949678322382e-05,0.11855938330688738,0.0643903924813923,-0.02357909384632857
2001,ECCC,9,-0.0860371438521511,0.13865902055075663,-0.3237139386267606,0.17015532380649992,0.001420432333039559,0.01943115440843253
2001,ECCC,10,-0.0860371438521511,0.0928151955541873,0.16987109563199143,0.07324195329695242,1.113452003419,0.01787710737779453
2001,ECCC,11,-0.0860371438521511,-0.03718339714353149,-0.14754117029339908,0.07348283357458463,1.113452003419,-0.6196421087530761
2002,ECCC,6,-0.163047452419617,0.035114290848100006,0.07981829812613732,0.18656923655916546,0.1690915052330847,-0.2216387561710008
2002,ECCC,7,-0.163047452419617,-0.08743204723461559,-0.2111702013189582,0.46182448573405127,0.16479512556766246,0.02030098468835675
2002,ECCC,8,-0.163047452419617,-0.1171376145015347,-0.17780133435458542,0.4297899950173509,-0.009881701595139472,-0.0707814350036852
2002,ECCC,9,-0.163047452419617,-0.00400929616248765,-0.46262120066668794,1.2259890381877931,-0.06911220383224968,0.10486746874346287
2002,ECCC,10,-0.163047452419617,-0.10251928142850283,-0.22668676186361852,0.0753126183617052,-0.8386494780403717,0.03993140145392401
2002,ECCC,11,-0.163047452419617,0.2197212925103137,-0.2856951497105254,0.06138308781713037,-0.8386494780403717,0.604071131939612
2003,ECCC,6,0.0845657703118935,-0.12442559973452155,0.03674550474779771,0.02795155966405412,0.3515341179769718,0.039843723282430264
2003,ECCC,7,0.0845657703118935,-0.07754639039631135,0.02546046712459141,0.0870289892378828,0.10397333240289562,0.15190611254908848
2003,ECCC,8,0.0845657703118935,0.11241317369725523,-0.056333891723282466,-0.023659271354555977,0.31250342230773065,0.040068543364464235
2003,ECCC,9,0.0845657703118935,-0.12102230090189559,0.00765860907771841,-0.0317082779221052,0.1067205666237274,0.03164754480472129
2003,ECCC,10,0.0845657703118935,-0.10200790489074141,0.02240442142886975,-0.051650694310357154,0.3689496874381421,0.19693503772241694
2003,ECCC,11,0.0845657703118935,-0.024253059716332827,-0.1309325073736124,0.019996674036904288,0.3689496874381421,-0.3912472457368657
2004,ECCC,6,0.092986606107303,-0.12281271727792692,-0.017240002321644004,0.08224239944994198,-0.009686450591236313,0.07384777231920432
2004,ECCC,7,0.092986606107303,-0.11323910436079072,0.009212977444717243,0.440064939401968,-0.05083777325143475,0.1920453142016783
2004,ECCC,8,0.092986606107303,-0.07904232294107519,-0.14479959235081674,-0.046883121481683124,-0.05001784028245156,0.2456166699481304
2004,ECCC,9,0.092986606107303,-0.06943133789637204,-0.007593989244200542,-0.05652748219134226,0.6792610493140863,-0.013443312064441038
2004,ECCC,10,0.092986606107303,-0.055209554220162556,-0.14736125362707017,0.41622303967267416,-0.2351976402199751,0.15824684925860116
2004,ECCC,11,0.092986606107303,0.7363114173557236,-0.5961204846651478,-0.03238262890685185,-0.2351976402199751,0.1788799489603846
2005,ECCC,6,0.0308786558249672,-0.12135317406566759,0.01295490570246492,0.15944937160454656,0.04147914568333156,0.11361966419775116
2005,ECCC,7,0.0308786558249672,-0.12605349397444257,0.03131294761523252,-0.04587941065422468,0.02815553239519786,0.09190206705986068
2005,ECCC,8,0.0308786558249672,-0.12486997991951869,0.004216574856383416,-0.0355405350602362,0.0071564448459028865,0.08206056885084165
2005,ECCC,9,0.0308786558249672,-0.10421219431332893,-0.08405298402904375,-0.038443897459602284,-0.01970131012197173,0.11545658261249965
2005,ECCC,10,0.0308786558249672,-0.10174762730376054,-0.05474562019446605,0.16857089332805084,-0.8515137542998903,0.11783518310009819
2005,ECCC,11,0.0308786558249672,-0.0016158540641550187,0.09664306077749639,0.2153753624699445,-0.8515137542998903,1.1745415532422097
2006,ECCC,6,0.0593712156755031,-0.13176617841818125,-0.037899107482308556,-0.04993175318203376,0.18955731516896068,0.07634796263167566
2006,ECCC,7,0.0593712156755031,0.1523842896700345,-0.09837271430203105,0.03894217212639554,0.061967700119937394,-0.1249717357574287
2006,ECCC,8,0.0593712156755031,-0.12232255215479518,-0.008535309390345112,-0.014654913488065592,-0.04629394527869185,-0.04999831198211701
2006,ECCC,9,0.0593712156755031,-0.1131795812084993,-0.04443705757989522,0.20677544084401994,0.39836420490782126,0.015769446655104425
2006,ECCC,10,0.0593712156755031,0.028254065101279625,-0.18096311544654572,0.056417622860541666,-0.4338146636448901,0.08134839489107658
2006,ECCC,11,0.0593712156755031,-0.11907886770619129,-0.14453138592028156,0.04347749734889834,-0.4338146636448901,0.3342350624128293
2007,ECCC,6,0.0905650302906363,-0.07661377727762775,-0.05681224032744349,0.24873316252175318,0.01957397383522078,0.1304202327705822
2007,ECCC,7,0.0905650302906363,-0.07617581527470917,-0.10390877202196658,0.8116565122483038,0.42652976686530675,0.2103376403684674
2007,ECCC,8,0.0905650302906363,-0.10134684642320123,0.03137822163448441,0.05567673912642232,0.04829517740116981,0.09169453521818782
2007,ECCC,9,0.0905650302906363,-0.09821516261282907,0.05956056646852227,0.024484706625923478,0.5152516531575829,-0.042656276536870645
2007,ECCC,10,0.0905650302906363,-0.09725840498287713,0.0023043247176307013,0.042810163163423294,1.1255574558677706,0.05605572224765439
2007,ECCC,11,0.0905650302906363,0.07007879269744871,0.6131820309889624,0.616883642845183,1.1255574558677706,0.3171562547581265
2008,ECCC,6,-0.2892032265600597,2.0199253782981375,-0.10245124513725193,0.020618494814051945,0.10719283762016017,0.029124255487793075
2008,ECCC,7,-0.2892032265600597,1.739929903866212,-0.715710707195872,0.042168766866244003,0.34729080964089837,-0.07739861397755286
2008,ECCC,8,-0.2892032265600597,0.621854298370161,-0.035715391914067314,0.2357707485411594,0.38668470359034224,-0.20964455045754032
2008,ECCC,9,-0.2892032265600597,3.6324732899448477,-0.8773166863255586,0.23313473000464854,0.1425031809355289,-0.14673912050708382
2008,ECCC,10,-0.2892032265600597,4.4585341744708025,-0.5605488718208309,0.07286912199505327,-0.7843217862835655,-0.08984536616658506
2008,ECCC,11,-0.2892032265600597,7.928225602247069,-1.2376449384128985,0.481384958011381,-0.7843217862835655,-0.5336226535854481
2009,ECCC,6,0.0836469101650344,-0.11028911217662984,0.008490339178380938,-0.0004193374730233902,0.013812934014576728,0.16633855092131708
2009,ECCC,7,0.0836469101650344,-0.11198833245111164,0.06870648168889183,0.11106802160019694,0.01636641005221097,0.12542769508589624
2009,ECCC,8,0.0836469101650344,-0.053486158115368505,0.053285992402104555,0.47069230299444303,0.07379267681188163,0.28851059669827456
2009,ECCC,9,0.0836469101650344,-0.10034829885406545,-0.07942552760564393,0.1767434366543705,0.5119252650156723,0.33865964236823565
2009,ECCC,10,0.0836469101650344,-0.13323424176977056,0.015084667189233111,1.4730999627843515,1.5719340175655154,-0.08411776980600501
2009,ECCC,11,0.0836469101650344,0.5351650245067288,-0.09801238236622994,0.09461950230779347,1.5719340175655154,-0.6091635632373925
2010,ECCC,6,0.393264818221862,-0.06560470329346922,-0.23166799694275172,0.0396649586221065,1.00081749937423,0.12855215337217216
2010,ECCC,7,0.393264818221862,-0.1303585576432986,0.005247970827272484,0.05759556720745156,0.17064690492414358,0.16940057621843416
2010,ECCC,8,0.393264818221862,-0.050168456954155505,-0.20448482362170017,0.944062647897232,0.1805514975403863,-0.13131166544453388
2010,ECCC,9,0.393264818221862,0.3043564022867839,-0.5132890616205263,0.9990142677531717,0.24656519113452613,0.41659665129898893
2010,ECCC,10,0.393264818221862,-0.1144240991875161,-0.17856688321484365,1.0634228597893731,4.295336508223127,-0.06771673909137131
2010,ECCC,11,0.393264818221862,-0.1304326882247762,0.039036723581123894,0.08258436349562949,4.295336508223127,1.6168687107229616
2011,ECCC,6,0.195224281780053,-0.06042871547394916,-0.06657663659426126,0.1733943364733139,0.05634954526269687,0.11410923617299924
2011,ECCC,7,0.195224281780053,-0.10480672319583154,0.22230001981045586,-0.03701346487044173,0.5044869125960436,-0.029843284806878815
2011,ECCC,8,0.195224281780053,-0.1047915891542416,0.001846506387239529,0.23701903971158675,0.30640911761919876,0.0012426909961403714
2011,ECCC,9,0.195224281780053,0.16149980274851572,-0.5652414788746701,0.5979773956609812,0.15534022974761036,-0.03326771696827458
2011,ECCC,10,0.195224281780053,0.18641381917176644,-0.4433571769351345,1.0898325379337899,0.6354329504199082,0.1885530353817554
2011,ECCC,11,0.195224281780053,-0.044437520011651174,0.41342557464870583,0.09564023640008087,0.6354329504199082,0.3105477228578904
2012,ECCC,6,-0.0792001269960332,-0.05012576466287694,0.1542441232544377,0.029301004022529015,-0.040448249291021185,0.26773328808560654
2012,ECCC,7,-0.0792001269960332,-0.12474127318302612,0.004301194472588008,-0.03730063532127629,0.8356458298433174,0.06570297669292369
2012,ECCC,8,-0.0792001269960332,-0.10728177898728729,-0.07585921407829187,0.036001050964034186,-0.06393658860919511,0.2294117996552898
2012,ECCC,9,-0.0792001269960332,-0.083832185331536,-0.09237521692082455,-0.030901888679873056,0.5454962724006438,-0.12591505105059767
2012,ECCC,10,-0.0792001269960332,-0.12482825419551992,0.014538659546757577,-0.02707260278344135,-0.8574011504322928,0.1486141426091637
2012,ECCC,11,-0.0792001269960332,0.08805182556247498,-0.2786284239424261,-0.0019736486586618427,-0.8574011504322928,0.7209937650988525
2013,ECCC,6,-0.1595647344919787,-0.11624539810302607,0.014713150178941658,0.3044662385312938,0.021194460625191886,-0.05542120617706439
2013,ECCC,7,-0.1595647344919787,0.4135702067562036,-0.34129600657119863,0.09695795088054054,0.09290970209513562,0.2735288929975407
2013,ECCC,8,-0.1595647344919787,-0.10554625579879633,-0.05234484457328133,0.2296022618583504,-0.04389968822404611,-0.011480981048968338
2013,ECCC,9,-0.1595647344919787,0.3212591567171657,-0.2190445572480261,0.16720341458498908,0.054324365121909114,-0.49370254573615263
2013,ECCC,10,-0.1595647344919787,0.01609510425378321,-0.3052319027281761,0.0960903456561429,-0.786384925377355,0.0652123993425865
2013,ECCC,11,-0.1595647344919787,0.012677612685406405,-0.36127023520604323,0.24528335463648296,-0.786384925377355,-1.482673114645856
2014,ECCC,6,-0.0941845151806222,-0.09013333295833603,-0.33910267104982705,0.9742495286249567,0.18449613564693532,0.22739076759665638
2014,ECCC,7,-0.0941845151806222,-0.07059603812145254,-0.2735316236118026,0.7705102662962992,0.2571828802893818,0.10083000521728255
2014,ECCC,8,-0.0941845151806222,-0.07530864187926857,-0.05381298491231881,0.15246455535913597,0.868098283816524,0.03156138050702195
2014,ECCC,9,-0.0941845151806222,-0.1144451950460682,-0.18394611893099155,0.6171433189494624,1.1094734843765504,0.08298006591942858
2014,ECCC,10,-0.0941845151806222,0.11520900334644862,-0.284432889926433,0.4529471336066163,-0.739328170725342,-0.1441276301046179
2014,ECCC,11,-0.0941845151806222,0.03191738753057297,-0.13996266088695217,0.09138712736348495,-0.739328170725342,0.6016024455714277
2015,ECCC,6,-0.0334949233576057,-0.10362896315703543,-0.18800693521287642,0.579160181220711,0.29771615815000185,-0.04154909726173986
2015,ECCC,7,-0.0334949233576057,0.2655294133042048,-1.0560870545741072,0.5663428202995103,0.0970582351603458,0.05062421060226724
2015,ECCC,8,-0.0334949233576057,0.13754386809905556,-0.11545150967263328,-0.024602056560806475,-0.014562126313728614,0.17297690609577893
2015,ECCC,9,-0.0334949233576057,0.29401310412616033,-0.7467617932634075,-0.04790560301006792,-0.06400019990929581,-0.44153840716880777
2015,ECCC,10,-0.0334949233576057,0.912588894557428,-1.1625162682485968,0.039884184206772,-0.6216824249997946,0.4703499348457549
2015,ECCC,11,-0.0334949233576057,-0.11843018908161758,0.03555435963795685,0.08149338292074022,-0.6216824249997946,0.7708461397186386
2016,ECCC,6,0.0653287949940389,-0.03832317212825943,-0.18629267447793071,0.02963854188391329,-0.0492755033845582,-0.08236045395848038
2016,ECCC,7,0.0653287949940389,-0.1082263643548737,0.013946089409577398,0.048633240212104495,-0.04001044083744436,0.09127077487887265
2016,ECCC,8,0.0653287949940389,-0.12117595970095306,0.033400117469446454,-0.04315789943770612,-0.0551138613925479,0.014402620522892528
2016,ECCC,9,0.0653287949940389,-0.031450252133718014,-0.08477636747234754,-0.014440721685166807,-0.021247911383762953,0.16145300189724743
2016,ECCC,10,0.0653287949940389,0.08893980713070013,-0.03293676197448299,-0.04209233435479551,-0.508651427276567,0.2320681696900778
2016,ECCC,11,0.0653287949940389,0.6739999089518761,-0.5942897418017729,0.10824067574056308,-0.508651427276567,0.2451849997027485
1993,ECMWF,6,-0.0469962741269668,0.06424533243343415,-0.17206139170798224,0.10079009615187122,-0.03837265365366206,-0.2842519733070056
1993,ECMWF,7,-0.0469962741269668,-0.09951698693600809,-0.05281735341470857,-0.0066879315339959,-0.04027237361523404,-0.354719419286273
1993,ECMWF,8,-0.0469962741269668,-0.0625400387453307,-0.0006426168582531307,0.00439869200053399,-0.04438370627280506,-0.028314430694654634
1993,ECMWF,9,-0.0469962741269668,-0.025028384647059275,-0.05475765449578595,0.007084935399090816,0.05220066967457629,-0.4692442530974232
1993,ECMWF,10,-0.0469962741269668,-0.1189102695662576,-0.04158379347576943,0.028146933661078004,-0.1085823023592767,-0.2168953067268145
1993,ECMWF,11,-0.0469962741269668,-0.11866698628583996,-0.04812220480258282,-0.008832046524025831,-0.1085823023592767,-5.634821377377045
1994,ECMWF,6,0.0201717246771901,-0.11902925769771244,-0.0514918174571439,-0.026626583536361527,-0.05107083134719824,0.0029247116481970693
1994,ECMWF,7,0.0201717246771901,-0.11718650160744426,-0.03847098444948227,0.0507685672295285,-0.054384047225878994,0.02760810295863176
1994,ECMWF,8,0.0201717246771901,-0.06606322770443612,-0.04822462896043702,0.07381236622848017,-0.026074628059216513,0.004195936938001147
1994,ECMWF,9,0.0201717246771901,-0.11043395548212054,-0.03326799172588489,0.44900630064126207,0.23032101846187275,-0.0016435515477207035
1994,ECMWF,10,0.0201717246771901,-0.10041315562519072,-0.018037990353952496,0.12543643413013222,-0.3268145534309995,0.033934897153339715
1994,ECMWF,11,0.0201717246771901,0.40879338193107806,-0.32396455225191234,0.17393312630383667,-0.3268145534309995,-0.7452309519453457
1995,ECMWF,6,-0.1006705795991432,-0.037585513083809065,-0.049977558140104225,-0.010344455898531656,-0.022976652856437144,0.07344327505397334
1995,ECMWF,7,-0.1006705795991432,-0.09472075810353811,0.05276888030972069,-0.0565443844459341,-0.03434545577243362,0.12022335932211299
1995,ECMWF,8,-0.1006705795991432,0.01698735356182896,-0.11907665994285146,-0.007487857973293556,0.086393804616909,0.05584096230736363
1995,ECMWF,9,-0.1006705795991432,-0.11221820771067975,-0.026938966795732554,-0.04270912311951942,0.04771011229501705,0.08239784148900318
1995,ECMWF,10,-0.1006705795991432,-0.12665256258281352,-0.007507979409996477,-0.04757788848368735,0.1472334713719411,0.1139923190501217
1995,ECMWF,11,-0.1006705795991432,0.24838335882366375,0.03185885413623052,-0.05984153190466685,0.1472334713719411,0.6136215522492662
1996,ECMWF,6,0.0438422295142514,-0.12077461690573432,-0.009746024799219275,-0.035530479831698936,-0.0474658786151597,0.0613004219179288
1996,ECMWF,7,0.0438422295142514,-0.06007450971106608,-0.06537705219975538,-0.043737548667746484,-0.028822397254317806,0.06724895115181397
1996,ECMWF,8,0.0438422295142514,-0.11019063367694379,-0.04455316500579449,-0.006532473383818199,-0.016475838073293794,0.1260864192386682
