model,init_year,init_month,forecasted_year,forecasted_month,lat,lon,prec,t2m
KMA,2001,7,2001,11,-40.0,-62.5,1.99,17.25
KMA,2001,8,2001,8,-40.0,-62.5,1.07,9.05
KMA,2001,8,2001,9,-40.0,-62.5,2.16,10.59
KMA,2001,8,2001,10,-40.0,-62.5,1.29,14.34
KMA,2001,8,2001,11,-40.0,-62.5,1.67,17.54
KMA,2001,9,2001,9,-40.0,-62.5,1.23,11.27
KMA,2001,9,2001,10,-40.0,-62.5,1.57,14.16
KMA,2001,9,2001,11,-40.0,-62.5,1.87,17.12
KMA,2001,10,2001,10,-40.0,-62.5,2.5,13.89
KMA,2001,10,2001,11,-40.0,-62.5,1.33,17.58
KMA,2001,11,2001,11,-40.0,-62.5,1.25,17.59
KMA,2002,4,2002,4,-40.0,-62.5,1.08,15.69
KMA,2002,4,2002,5,-40.0,-62.5,1.14,11.55
KMA,2002,4,2002,6,-40.0,-62.5,1.25,9.14
KMA,2002,4,2002,7,-40.0,-62.5,1.02,8.26
KMA,2002,4,2002,8,-40.0,-62.5,1.06,8.9
KMA,2002,4,2002,9,-40.0,-62.5,2.28,10.91
KMA,2002,5,2002,5,-40.0,-62.5,0.86,11.46
KMA,2002,5,2002,6,-40.0,-62.5,1.04,8.88
KMA,2002,5,2002,7,-40.0,-62.5,1.06,7.78
KMA,2002,5,2002,8,-40.0,-62.5,1.12,9.33
KMA,2002,5,2002,9,-40.0,-62.5,1.6,11.06
KMA,2002,5,2002,10,-40.0,-62.5,2.23,13.75
KMA,2002,6,2002,6,-40.0,-62.5,1.16,8.81
KMA,2002,6,2002,7,-40.0,-62.5,1.48,8.45
KMA,2002,6,2002,8,-40.0,-62.5,0.94,9.44
KMA,2002,6,2002,9,-40.0,-62.5,1.55,11.33
KMA,2002,6,2002,10,-40.0,-62.5,2.06,13.53
KMA,2002,6,2002,11,-40.0,-62.5,2.41,17.49
KMA,2002,7,2002,7,-40.0,-62.5,0.74,8.58
KMA,2002,7,2002,8,-40.0,-62.5,1.2,9.39
KMA,2002,7,2002,9,-40.0,-62.5,1.63,10.97
KMA,2002,7,2002,10,-40.0,-62.5,2.07,13.0
KMA,2002,7,2002,11,-40.0,-62.5,2.12,17.29
KMA,2002,8,2002,8,-40.0,-62.5,0.75,8.63
KMA,2002,8,2002,9,-40.0,-62.5,1.38,11.69
KMA,2002,8,2002,10,-40.0,-62.5,2.33,14.06
KMA,2002,8,2002,11,-40.0,-62.5,1.63,17.17
KMA,2002,9,2002,9,-40.0,-62.5,1.73,11.47
KMA,2002,9,2002,10,-40.0,-62.5,2.15,14.27
KMA,2002,9,2002,11,-40.0,-62.5,1.81,17.7
KMA,2002,10,2002,10,-40.0,-62.5,1.67,13.8
KMA,2002,10,2002,11,-40.0,-62.5,1.79,18.28
KMA,2002,11,2002,11,-40.0,-62.5,2.02,17.69
KMA,2003,4,2003,4,-40.0,-62.5,1.08,15.92
KMA,2003,4,2003,5,-40.0,-62.5,0.87,11.88
KMA,2003,4,2003,6,-40.0,-62.5,0.92,9.35
KMA,2003,4,2003,7,-40.0,-62.5,1.17,8.24
KMA,2003,4,2003,8,-40.0,-62.5,1.04,9.36
KMA,2003,4,2003,9,-40.0,-62.5,1.37,10.99
KMA,2003,5,2003,5,-40.0,-62.5,0.78,11.96
KMA,2003,5,2003,6,-40.0,-62.5,0.94,9.22
KMA,2003,5,2003,7,-40.0,-62.5,0.96,7.67
KMA,2003,5,2003,8,-40.0,-62.5,1.55,9.51
KMA,2003,5,2003,9,-40.0,-62.5,2.69,11.13
KMA,2003,5,2003,10,-40.0,-62.5,2.69,13.9
KMA,2003,6,2003,6,-40.0,-62.5,0.74,9.24
KMA,2003,6,2003,7,-40.0,-62.5,0.72,8.33
KMA,2003,6,2003,8,-40.0,-62.5,1.24,9.68
