model,init_year,init_month,forecasted_year,forecasted_month,lat,lon,prec,t2m
CWB,1995,7,1995,9,-40.0,-62.5,0.69,9.81
CWB,1995,7,1995,10,-40.0,-62.5,0.86,12.01
CWB,1995,7,1995,11,-40.0,-62.5,0.95,14.85
CWB,1995,8,1995,8,-40.0,-62.5,0.93,8.61
CWB,1995,8,1995,9,-40.0,-62.5,0.73,9.64
CWB,1995,8,1995,10,-40.0,-62.5,0.86,11.37
CWB,1995,8,1995,11,-40.0,-62.5,0.82,14.62
CWB,1995,9,1995,9,-40.0,-62.5,0.75,9.73
CWB,1995,9,1995,10,-40.0,-62.5,0.89,11.52
CWB,1995,9,1995,11,-40.0,-62.5,0.93,14.24
CWB,1995,10,1995,10,-40.0,-62.5,0.81,11.85
CWB,1995,10,1995,11,-40.0,-62.5,0.82,14.61
CWB,1995,11,1995,11,-40.0,-62.5,1.01,14.78
CWB,1996,4,1996,4,-40.0,-62.5,1.51,15.26
CWB,1996,4,1996,5,-40.0,-62.5,1.28,11.85
CWB,1996,4,1996,6,-40.0,-62.5,1.19,9.48
CWB,1996,4,1996,7,-40.0,-62.5,0.91,8.53
CWB,1996,4,1996,8,-40.0,-62.5,0.92,8.66
CWB,1996,4,1996,9,-40.0,-62.5,0.72,10.07
CWB,1996,5,1996,5,-40.0,-62.5,1.35,12.14
CWB,1996,5,1996,6,-40.0,-62.5,1.15,9.37
CWB,1996,5,1996,7,-40.0,-62.5,1.05,8.6
CWB,1996,5,1996,8,-40.0,-62.5,1.12,8.56
CWB,1996,5,1996,9,-40.0,-62.5,0.92,9.77
CWB,1996,5,1996,10,-40.0,-62.5,0.79,11.76
CWB,1996,6,1996,6,-40.0,-62.5,0.97,9.73
CWB,1996,6,1996,7,-40.0,-62.5,0.78,8.66
CWB,1996,6,1996,8,-40.0,-62.5,0.74,8.8
CWB,1996,6,1996,9,-40.0,-62.5,0.62,9.98
CWB,1996,6,1996,10,-40.0,-62.5,0.79,12.08
CWB,1996,6,1996,11,-40.0,-62.5,1.06,15.0
CWB,1996,7,1996,7,-40.0,-62.5,1.01,8.52
CWB,1996,7,1996,8,-40.0,-62.5,0.82,8.7
CWB,1996,7,1996,9,-40.0,-62.5,0.72,10.02
CWB,1996,7,1996,10,-40.0,-62.5,0.74,12.38
CWB,1996,7,1996,11,-40.0,-62.5,1.15,15.02
CWB,1996,8,1996,8,-40.0,-62.5,0.68,8.43
CWB,1996,8,1996,9,-40.0,-62.5,0.86,9.6
CWB,1996,8,1996,10,-40.0,-62.5,0.88,11.78
CWB,1996,8,1996,11,-40.0,-62.5,1.01,14.78
CWB,1996,9,1996,9,-40.0,-62.5,0.83,9.96
CWB,1996,9,1996,10,-40.0,-62.5,0.69,11.7
CWB,1996,9,1996,11,-40.0,-62.5,0.93,14.84
CWB,1996,10,1996,10,-40.0,-62.5,0.99,12.2
CWB,1996,10,1996,11,-40.0,-62.5,0.65,14.7
CWB,1996,11,1996,11,-40.0,-62.5,0.91,15.1
CWB,1997,4,1997,4,-40.0,-62.5,1.48,15.37
CWB,1997,4,1997,5,-40.0,-62.5,1.55,12.09
CWB,1997,4,1997,6,-40.0,-62.5,1.39,9.38
CWB,1997,4,1997,7,-40.0,-62.5,1.22,8.89
CWB,1997,4,1997,8,-40.0,-62.5,0.83,8.83
CWB,1997,4,1997,9,-40.0,-62.5,0.88,9.75
CWB,1997,5,1997,5,-40.0,-62.5,1.64,11.94
CWB,1997,5,1997,6,-40.0,-62.5,1.51,9.39
CWB,1997,5,1997,7,-40.0,-62.5,1.41,8.55
CWB,1997,5,1997,8,-40.0,-62.5,1.23,8.57
CWB,1997,5,1997,9,-40.0,-62.5,0.95,9.66
CWB,1997,5,1997,10,-40.0,-62.5,1.12,11.72
CWB,1997,6,1997,6,-40.0,-62.5,1.39,9.82
CWB,1997,6,1997,7,-40.0,-62.5,1.2,8.95
CWB,1997,6,1997,8,-40.0,-62.5,1.27,8.72
CWB,1997,6,1997,9,-40.0,-62.5,1.05,9.74
CWB,1997,6,1997,10,-40.0,-62.5,1.36,11.59
CWB,1997,6,1997,11,-40.0,-62.5,1.32,14.51
CWB,1997,7,1997,7,-40.0,-62.5,1.45,9.17
CWB,1997,7,1997,8,-40.0,-62.5,1.27,8.88
CWB,1997,7,1997,9,-40.0,-62.5,1.16,9.81
CWB,1997,7,1997,10,-40.0,-62.5,1.12,11.8
CWB,1997,7,1997,11,-40.0,-62.5,1.33,14.66
CWB,1997,8,1997,8,-40.0,-62.5,1.24,9.19
CWB,1997,8,1997,9,-40.0,-62.5,1.21,9.72
CWB,1997,8,1997,10,-40.0,-62.5,1.36,11.37
CWB,1997,8,1997,11,-40.0,-62.5,1.18,13.97
CWB,1997,9,1997,9,-40.0,-62.5,1.27,9.72
CWB,1997,9,1997,10,-40.0,-62.5,1.29,11.29
CWB,1997,9,1997,11,-40.0,-62.5,1.21,13.91
CWB,1997,10,1997,10,-40.0,-62.5,1.08,11.64
CWB,1997,10,1997,11,-40.0,-62.5,1.09,14.13
CWB,1997,11,1997,11,-40.0,-62.5,1.14,14.54
